branch_id,step,Re,eig_real,eig_imag,period_estimate
1,1,408.9,-0.07265896102376543,0.023356621468766364,269.0108805154793
1,2,408.79999999999995,-0.07268227501583466,0.023347749506804905,269.11310254327924
1,3,408.69999999999993,-0.07270560227622105,0.023338862253721886,269.21557867190364
1,4,408.5999999999999,-0.07272894283157805,0.023329959706041396,269.3183094333647
1,5,408.4999999999999,-0.07275229670835628,0.02332104186033131,269.4212953610437
1,6,408.39999999999986,-0.072775663932801,0.023312108713197055,269.5245369897686
1,7,408.29999999999984,-0.07279904453096314,0.023303160261289514,269.62803485572806
1,8,408.1999999999998,-0.07282243852868178,0.02329419650129919,269.73178949654493
1,9,408.0999999999998,-0.07284584595160568,0.023285217429955356,269.8358014512915
1,10,408.0,-0.07286926682517411,0.023276223044023565,269.94007126052463
1,11,409.0000000000002,-0.07263566027351095,0.0233654781419683,268.90891207117807
1,12,409.10000000000025,-0.07261237273695562,0.023374319533451433,268.80719664106584
1,13,409.2000000000003,-0.07258909838788818,0.023383145643342658,268.70573373725927
1,14,409.3000000000003,-0.07256583719849269,0.0233919564764573,268.6045228197676
1,15,409.4000000000003,-0.07254258914109193,0.02340075203649187,268.50356336332226
1,16,409.50000000000034,-0.07251935418780872,0.02340953232719468,268.40285484389864
1,17,409.60000000000036,-0.07249613231055899,0.023418297352358067,268.30239673880095
1,18,409.7000000000004,-0.07247292348104825,0.02342704711582249,268.20218852660946
1,19,409.8000000000004,-0.07244972767077826,0.023435781621477792,268.102229687161
1,20,409.90000000000043,-0.07242654485104508,0.023444500873265006,268.00251970152334
1,21,410.00000000000045,-0.07240337499293067,0.023453204875170365,267.90305805205844
1,22,410.1000000000005,-0.07238021806731526,0.02346189363124116,267.8038442222363
1,23,410.2000000000005,-0.07235707404486422,0.023470567145563222,267.7048776968874
1,24,410.3000000000005,-0.07233394289603873,0.023479225422288245,267.6061579618855
1,25,410.40000000000055,-0.07231082459108608,0.023487868465606396,267.50768450445554
1,26,410.50000000000057,-0.0722877191000437,0.023496496279778747,267.40945681279896
1,27,410.6000000000006,-0.07226462639273856,0.023505108869108657,267.3114743764151
1,28,410.7000000000006,-0.0722415464387865,0.023513706237956268,267.2137366859313
1,29,410.80000000000064,-0.0722184792075879,0.02352228839074512,267.116243233023
1,30,410.90000000000066,-0.07219542466833737,0.02353085533194838,267.0189935105658
1,31,411.0,-0.07217238279000592,0.023539407066096158,266.92198701254745
2,1,408.9,-0.029249282184563203,0.032885975077863554,191.05972355397697
2,2,408.79999999999995,-0.02926357638970915,0.032911299768566625,190.912706315556
2,3,408.69999999999993,-0.02927786523492161,0.03293659537242208,190.76608362625478
2,4,408.5999999999999,-0.02929214873520619,0.03296186194428015,190.61985387236
2,5,408.4999999999999,-0.029306426905433267,0.03298709953853989,190.47401545075942
2,6,408.39999999999986,-0.02932069976031831,0.03301230820915793,190.3285667688202
2,7,408.29999999999984,-0.029334967314474,0.03303748800962774,190.1835062444381
2,8,408.1999999999998,-0.029349229582359217,0.033062638993008035,190.03883230580388
2,9,408.0999999999998,-0.029363486578305717,0.03308776121190464,189.89454339143865
2,10,408.0,-0.029377738316515627,0.033112854718490244,189.75063795001194
2,11,409.0000000000002,-0.029234982603613267,0.03286062124635097,191.20713695810932
2,12,409.10000000000025,-0.02922067763376178,0.03283523821425646,191.3549481864743
2,13,409.2000000000003,-0.029206367257376825,0.032809825929383404,191.50315886170463
2,14,409.3000000000003,-0.029192051459615526,0.03278438433372857,191.65177064848663
2,15,409.4000000000003,-0.02917773022473749,0.032758913370174614,191.8007852146927
2,16,409.50000000000034,-0.029163403536866223,0.032733412981134996,191.95020423934184
2,17,409.60000000000036,-0.02914907137995523,0.032707883108569036,192.10002941258753
2,18,409.7000000000004,-0.029134733737805743,0.032682323693980095,192.25026243580456
2,19,409.8000000000004,-0.029120390594062524,0.03265673467839896,192.40090502176403
2,20,409.90000000000043,-0.02910604193220307,0.032631116002392484,192.55195889466083
2,21,410.00000000000045,-0.029091687735532265,0.03260546760608956,192.70342579003858
2,22,410.1000000000005,-0.029077327987203888,0.032579789429101016,192.85530745534226
2,23,410.2000000000005,-0.029062962670187806,0.03255408141063857,193.00760564929536
2,24,410.3000000000005,-0.029048591767293706,0.032528343489371885,193.1603221428265
2,25,410.40000000000055,-0.029034215261130272,0.03250257560356319,193.3134587183538
2,26,410.50000000000057,-0.029019833134165136,0.03247677769096122,193.46701717049635
2,27,410.6000000000006,-0.0290054453686471,0.032450949688853696,193.62099930584603
2,28,410.7000000000006,-0.028991051946666943,0.03242509153406582,193.77540694306037
2,29,410.80000000000064,-0.028976652850125777,0.032399203162946304,193.93024191303007
2,30,410.90000000000066,-0.02896224806072023,0.032373284511336725,194.08550605914863
2,31,411.0,-0.028947837559966973,0.03234733551465375,194.24120123690633
3,1,408.9,-0.07809431183952867,0.037574089211350144,167.22122715569645
3,2,408.79999999999995,-0.07812591984875461,0.03756863091266716,167.24552251546277
3,3,408.69999999999993,-0.07815753479649698,0.03756318272434139,167.26977991425647
3,4,408.5999999999999,-0.07818915671963306,0.037557744645156155,167.29399932138716
3,5,408.4999999999999,-0.0782207856551687,0.037552316673919214,167.3181807061021
3,6,408.39999999999986,-0.07825242164025499,0.03754689880946583,167.34232403757278
3,7,408.29999999999984,-0.07828406471213897,0.03754149105067009,167.36642928484417
3,8,408.1999999999998,-0.0783157149082168,0.037536093396425003,167.39049641692353
3,9,408.0999999999998,-0.07834737226601068,0.037530705845668026,167.4145254026663
3,10,408.0,-0.0783790368231791,0.03752532839735282,167.43851621090212
3,11,409.0000000000002,-0.07806271073394139,0.03757955762010894,167.19689387235982
3,12,409.10000000000025,-0.07803111648973501,0.03758503614483584,167.17252267543427
3,13,409.2000000000003,-0.07799952907604928,0.03759052478222821,167.14811361585745
3,14,409.3000000000003,-0.07796794845462979,0.03759602353516264,167.12366671712172
3,15,409.4000000000003,-0.07793637458924174,0.03760153240500774,167.09918200947567
3,16,409.50000000000034,-0.07790480744376271,0.037607051393163275,167.0746595230763
3,17,409.60000000000036,-0.0778732469822081,0.03761258050105593,167.05009928800797
3,18,409.7000000000004,-0.07784169316872004,0.03761811973013859,167.02550133428582
3,19,409.8000000000004,-0.07781014596755956,0.03762366908189816,167.00086569182082
3,20,409.90000000000043,-0.07777860534311698,0.03762922855784882,166.97619239045017
3,21,410.00000000000045,-0.07774707125992891,0.03763479815952873,166.95148145995174
3,22,410.1000000000005,-0.07771554368262282,0.03764037788851365,166.92673292998384
3,23,410.2000000000005,-0.07768402257598554,0.037645967746389994,166.90194683020476
3,24,410.3000000000005,-0.07765250790490114,0.037651567734794625,166.87712319009654
3,25,410.40000000000055,-0.07762099963441557,0.03765717785536995,166.8522620391639
3,26,410.50000000000057,-0.07758949772966178,0.037662798109808854,166.82736340673534
3,27,410.6000000000006,-0.07755800215592755,0.0376684284998141,166.80242732214313
3,28,410.7000000000006,-0.07752651287861703,0.03767406902711733,166.77745381463913
3,29,410.80000000000064,-0.07749502986325596,0.0376797196934841,166.75244291337256
3,30,410.90000000000066,-0.07746355307550334,0.03768538050070723,166.72739464741963
3,31,411.0,-0.07743208248114726,0.03769105145059618,166.7023090458306
4,1,408.9,-0.012634528304805779,0.07973933033408097,78.79656476741344
4,2,408.79999999999995,-0.012666538883352807,0.07977417167178531,78.76215039913521
4,3,408.69999999999993,-0.012698628346532018,0.07980907385972012,78.72770605286686
4,4,408.5999999999999,-0.012730797146689555,0.0798440370095103,78.69323173665667
4,5,408.4999999999999,-0.012763045740233,0.07987906123119713,78.65872746042814
4,6,408.39999999999986,-0.012795374587665179,0.0799141466332123,78.6241932359983
4,7,408.29999999999984,-0.01282778415363427,0.07994929332222603,78.58962907721975
4,8,408.1999999999998,-0.01286027490694942,0.079984501403209,78.55503499991191
4,9,408.0999999999998,-0.012892847320637852,0.08001977097928023,78.52041102200243
4,10,408.0,-0.01292550187195623,0.08005510215170598,78.48575716352003
4,11,409.0000000000002,-0.012602596162618038,0.07970454973452151,78.830949150425
4,12,409.10000000000025,-0.01257074201233611,0.07966982975521389,78.8653035469602
4,13,409.2000000000003,-0.012538965413710787,0.07963517028336915,78.89962795109078
4,14,409.3000000000003,-0.012507265930255397,0.07960057120044789,78.9339223629118
4,15,409.4000000000003,-0.012475643129394125,0.07956603238771606,78.96818678305274
4,16,409.50000000000034,-0.012444096582410238,0.07953155372512666,79.0024212137895
4,17,409.60000000000036,-0.012412625864386365,0.0794971350914345,79.03662565893616
4,18,409.7000000000004,-0.012381230554184178,0.07946277636421972,79.07080012382706
4,19,409.8000000000004,-0.012349910234407176,0.07942847741991484,79.10494461529517
4,20,409.90000000000043,-0.012318664491355973,0.07939423813386653,79.13905914161573
4,21,410.00000000000045,-0.012287492915009881,0.07936005838039703,79.17314371244987
4,22,410.1000000000005,-0.012256395098960541,0.07932593803280634,79.20719833884709
4,23,410.2000000000005,-0.012225370640424066,0.07929187696343716,79.24122303318498
4,24,410.3000000000005,-0.01219441914014967,0.07925787504371909,79.27521780912933
4,25,410.40000000000055,-0.0121635402024336,0.07922393214421956,79.3091826815873
4,26,410.50000000000057,-0.012132733435055998,0.07919004813461918,79.34311766673612
4,27,410.6000000000006,-0.012101998449245529,0.07915622288385465,79.3770227818836
4,28,410.7000000000006,-0.01207133485966685,0.07912245626005779,79.41089804553292
4,29,410.80000000000064,-0.012040742284373216,0.07908874813063137,79.44474347730996
4,30,410.90000000000066,-0.012010220344752274,0.07905509836231298,79.47855909790249
4,31,411.0,-0.011979768665530813,0.0790215068211615,79.51234492907676
5,1,408.9,-0.004145324171912233,0.10934427566426541,57.46240732776633
5,2,408.79999999999995,-0.0041518625767355865,0.10932544269260527,57.47230610212364
5,3,408.69999999999993,-0.004158382775846611,0.1093065205872355,57.48225516121056
5,4,408.5999999999999,-0.004164884279598168,0.10928750940259412,57.49225452685121
5,5,408.4999999999999,-0.004171366594811769,0.10926840919460284,57.502304220330274
5,6,408.39999999999986,-0.004177829224727109,0.10924922002073013,57.512404262358544
5,7,408.29999999999984,-0.004184271668998754,0.10922994194002744,57.52255467305257
5,8,408.1999999999998,-0.004190693423621399,0.10921057501323264,57.532755471878765
5,9,408.0999999999998,-0.0041970939809042075,0.10919111930277599,57.543006677648805
5,10,408.0,-0.00420347282944246,0.10917157487290209,57.553308308453836
5,11,409.0000000000002,-0.004138768045254497,0.10936301944878994,57.45255881602405
5,12,409.10000000000025,-0.004132194686298895,0.10938167399579209,57.442760543427966
5,13,409.2000000000003,-0.004125604567500275,0.10940023925369846,57.433012487376004
5,14,409.3000000000003,-0.004118998167039301,0.10941871517387415,57.4233146239668
5,15,409.4000000000003,-0.00411237595748056,0.10943710170848121,57.41366692912563
5,16,409.50000000000034,-0.004105738408086437,0.10945539881083739,57.40406937841677
5,17,409.60000000000036,-0.004099085984864352,0.10947360643538268,57.39452194706188
5,18,409.7000000000004,-0.004092419150581316,0.10949172453762036,57.385024609971694
5,19,409.8000000000004,-0.0040857383648223375,0.10950975307407404,57.37557734176924
5,20,409.90000000000043,-0.004079044084041179,0.10952769200222884,57.36618011682129
5,21,410.00000000000045,-0.004072336761524276,0.10954554128052324,57.3568329092433
5,22,410.1000000000005,-0.004065616847561298,0.10956330086824106,57.3475356929565
5,23,410.2000000000005,-0.004058884789309101,0.10958097072555702,57.33828844166454
5,24,410.3000000000005,-0.004052141031018823,0.10959855081339352,57.32909112892894
5,25,410.40000000000055,-0.004045386013905326,0.1096160410934647,57.319943728146455
5,26,410.50000000000057,-0.004038620176291644,0.10963344152818363,57.31084621259799
5,27,410.6000000000006,-0.004031843953620218,0.10965075208064773,57.301798555456564
5,28,410.7000000000006,-0.00402505777844745,0.10966797271459389,57.29280072981108
5,29,410.80000000000064,-0.004018262080503517,0.10968510339437156,57.283852708680634
5,30,410.90000000000066,-0.004011457286808635,0.10970214408486352,57.27495446505614
5,31,411.0,-0.004004643821541691,0.10971909475152543,57.266105971879895
6,1,408.9,-0.04631638874340313,0.14411633566258614,43.598009054921846
6,2,408.79999999999995,-0.04635047584687388,0.1441583488302265,43.58530295445612
6,3,408.69999999999993,-0.046384641360286194,0.14420040897407607,43.57259006324426
6,4,408.5999999999999,-0.04641888549326609,0.14424251623740147,43.55987035638236
6,5,408.4999999999999,-0.04645320845594854,0.14428467076477217,43.54714380866618
6,6,408.39999999999986,-0.046487610459017274,0.14432687270209127,43.53441039458305
6,7,408.29999999999984,-0.04652209171361467,0.1443691221965828,43.52167008831691
6,8,408.1999999999998,-0.04655665243145994,0.14441141939683771,43.50892286373562
6,9,408.0999999999998,-0.046591292824815264,0.14445376445279476,43.496168694397944
6,10,408.0,-0.04662601310649134,0.14449615751579395,43.483407553538655
6,11,409.0000000000002,-0.04628237984200283,0.14407436932955112,43.61070838913498
6,12,409.10000000000025,-0.046248448930184635,0.14403244968932027,43.623400981740524
6,13,409.2000000000003,-0.04621459580362121,0.1439905766035684,43.63608685642193
6,14,409.3000000000003,-0.04618082025331226,0.14394874993374737,43.64876603701965
6,15,409.4000000000003,-0.046147122072034086,0.1439069695429155,43.661438546976235
6,16,409.50000000000034,-0.04611350105297212,0.14386523529535294,43.67410440945174
6,17,409.60000000000036,-0.04607995698977649,0.14382354705654216,43.686763647328505
6,18,409.7000000000004,-0.046046489676541624,0.14378190469317265,43.69941628320867
6,19,409.8000000000004,-0.04601309890776593,0.14374030807311075,43.71206233942232
6,20,409.90000000000043,-0.04597978447836304,0.1436987570653866,43.72470183803035
6,21,410.00000000000045,-0.04594654618370128,0.14365725154020043,43.73733480082157
6,22,410.1000000000005,-0.04591338381947296,0.14361579136887415,43.74996124932638
6,23,410.2000000000005,-0.045880297181847426,0.14357437642390017,43.762581204800924
6,24,410.3000000000005,-0.045847286067295184,0.14353300657884346,43.775194688255894
6,25,410.40000000000055,-0.045814350272744435,0.1434916817084061,43.78780172043591
6,26,410.50000000000057,-0.04578148959542208,0.14345040168837225,43.8004023218353
6,27,410.6000000000006,-0.04574870383295686,0.14340916639560586,43.81299651269786
6,28,410.7000000000006,-0.04571599278332039,0.1433679757080504,43.82558431301595
6,29,410.80000000000064,-0.04568335624484088,0.14332682950470915,43.83816574253564
6,30,410.90000000000066,-0.04565079401616087,0.14328572766560588,43.85074082076769
6,31,411.0,-0.04561830589628797,0.1432446700718422,43.86330956696923
7,1,408.9,-0.09819876487551674,0.1545358731306315,40.65842564508187
7,2,408.79999999999995,-0.09824044780515642,0.1545382048774308,40.65781217119082
7,3,408.69999999999993,-0.09828209898095117,0.1545405270200132,40.65720124253171
7,4,408.5999999999999,-0.09832371842543947,0.1545428395446624,40.65659286248435
7,5,408.4999999999999,-0.09836530616078959,0.1545451424380599,40.65598703432444
7,6,408.39999999999986,-0.09840686220882394,0.15454743568729715,40.65538376122035
7,7,408.29999999999984,-0.09844838659097369,0.15454971927986083,40.65478304623708
7,8,408.1999999999998,-0.09848987932832776,0.15455199320363852,40.65418489233476
7,9,408.0999999999998,-0.09853134044160372,0.15455425744692386,40.65358930236731
7,10,408.0,-0.09857276995115279,0.15455651199840745,40.65299627908482
7,11,409.0000000000002,-0.09815705017110238,0.15453353179456533,40.65904166050099
7,12,409.10000000000025,-0.09811530366277263,0.1545311808812716,40.65966021451064
7,13,409.2000000000003,-0.09807352533280962,0.1545288204081653,40.66028130275939
7,14,409.3000000000003,-0.09803171515527463,0.15452645038975027,40.6609049216622
7,15,409.4000000000003,-0.09798987310585977,0.15452407084177094,40.6615310673081
7,16,409.50000000000034,-0.09794799915988008,0.15452168178037204,40.66215973568119
7,17,409.60000000000036,-0.09790609329231394,0.1545192832221039,40.66279092265929
7,18,409.7000000000004,-0.09786415547779109,0.15451687518392812,40.66342462401236
7,19,409.8000000000004,-0.09782218569057802,0.15451445768321517,40.66406083540314
7,20,409.90000000000043,-0.0977801839045982,0.1545120307377408,40.66469955238811
7,21,410.00000000000045,-0.09773815009344317,0.15450959436569647,40.66534077041465
7,22,410.1000000000005,-0.09769608423033135,0.15450714858566825,40.66598448482662
7,23,410.2000000000005,-0.09765398628816287,0.15450469341667333,40.66663069085472
7,24,410.3000000000005,-0.0976118562394701,0.15450222887812629,40.66727938362532
7,25,410.40000000000055,-0.09756969405647342,0.15449975498986007,40.66793055815497
7,26,410.50000000000057,-0.09752749971101843,0.1544972717721152,40.66858420935315
7,27,410.6000000000006,-0.0974852731746362,0.15449477924554733,40.6692403320203
7,28,410.7000000000006,-0.09744301441851175,0.1544922774312284,40.66989892084749
7,29,410.80000000000064,-0.09740072341348846,0.15448976635065104,40.670559970415205
7,30,410.90000000000066,-0.09735840013008375,0.15448724602570277,40.671223475200165
7,31,411.0,-0.0973160445384762,0.15448471647871195,40.67188942956316
8,1,408.9,-0.06575233832037264,0.19099162126992317,32.89770129915665
8,2,408.79999999999995,-0.0657750713665983,0.1909779745902829,32.90005206442942
8,3,408.69999999999993,-0.06579782333454348,0.19096424500351578,32.902417450260955
8,4,408.5999999999999,-0.06582059411948152,0.19095043240812345,32.9047974803763
8,5,408.4999999999999,-0.06584338361602883,0.19093653670078514,32.90719217886468
8,6,408.39999999999986,-0.06586619171812008,0.19092255777635844,32.90960157017978
8,7,408.29999999999984,-0.06588901831906228,0.19090849552785158,32.91202567914498
8,8,408.1999999999998,-0.06591186331146617,0.19089434984642875,32.91446453095286
8,9,408.0999999999998,-0.06593472658726515,0.1908801206213715,32.916918151172325
8,10,408.0,-0.0659576080376971,0.19086580774009762,32.919386565745775
8,11,409.0000000000002,-0.06572962429900332,0.19100518514278172,32.8953651309661
8,12,409.10000000000025,-0.06570692940875994,0.19101866630483152,32.89304353718369
8,13,409.2000000000003,-0.06568425374959036,0.19103206485413016,32.890736494825376
8,14,409.3000000000003,-0.06566159742460612,0.19104538088439324,32.88844398170355
8,15,409.4000000000003,-0.06563896053531573,0.19105861448821618,32.886165975871826
8,16,409.50000000000034,-0.06561634318263729,0.19107176575645876,32.88390245573055
8,17,409.60000000000036,-0.06559374546682994,0.19108483477824909,32.88165340002582
8,18,409.7000000000004,-0.06557116748755412,0.19109782164098452,32.87941878784891
8,19,409.8000000000004,-0.0655486093438522,0.19111072643035873,32.87719859863123
8,20,409.90000000000043,-0.06552607113416678,0.1911235492303675,32.87499281214298
8,21,410.00000000000045,-0.06550355295630989,0.1911362901232952,32.8728014084951
8,22,410.1000000000005,-0.06548105490752978,0.19114894918979083,32.87062436812584
8,23,410.2000000000005,-0.06545857708444743,0.1911615265087753,32.86846167181635
8,24,410.3000000000005,-0.06543611958311932,0.19117402215757323,32.86631330066768
8,25,410.40000000000055,-0.06541368249897227,0.19118643621181794,32.86417923611675
8,26,410.50000000000057,-0.06539126592690916,0.19119876874551361,32.862059459925355
8,27,410.6000000000006,-0.06536886996118946,0.1912110198310577,32.85995395417598
8,28,410.7000000000006,-0.0653464946955371,0.19122318953920436,32.85786270127774
8,29,410.80000000000064,-0.06532414022309642,0.1912352779390949,32.85578568396084
8,30,410.90000000000066,-0.06530180663641852,0.19124728509830155,32.853722885268745
8,31,411.0,-0.06527949402751623,0.19125921108277233,32.851674288567345
9,1,408.9,-0.06341069849759866,0.2534113019729397,24.79441626423801
9,2,408.79999999999995,-0.06346242287047382,0.2534333069689897,24.792263425534678
9,3,408.69999999999993,-0.06351419147480335,0.253455326173013,24.790109570988363
9,4,408.5999999999999,-0.06356600442236546,0.253477359538686,24.787954705756036
9,5,408.4999999999999,-0.06361786182530776,0.2534994070196787,24.785798834992278
9,6,408.39999999999986,-0.0636697637961223,0.253521468569648,24.783641963849917
9,7,408.29999999999984,-0.06372171044768485,0.2535435441422711,24.781484097476753
9,8,408.1999999999998,-0.06377370189321394,0.25356563369119256,24.77932524102074
9,9,408.0999999999998,-0.06382573824631518,0.2535877371700634,24.777165399626156
9,10,408.0,-0.0638778196209446,0.25360985453251356,24.775004578436295
9,11,409.0000000000002,-0.06335901824448628,0.25338931123021363,24.796568082033573
9,12,409.10000000000025,-0.0633073820008874,0.25336733479009976,24.798718873468214
9,13,409.2000000000003,-0.06325578965527087,0.25334537269596336,24.80086863366539
9,14,409.3000000000003,-0.06320424109756648,0.2533234249951435,24.803017357356676
