            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.435774      0.601924     0.0900701     0.0968136      0.154769     0.0174855             0             0       3.70903       1.85451      -1.85451       3.20954
      0.411314      0.564715     0.0992273     0.0980282       0.13706     0.0194556  -1.36488e-11   7.35823e-13       3.29987       1.64993      -1.64993       3.08176
      0.411096      0.557738      0.121206      0.110624      0.149126     0.0269287  -3.12254e-11   8.53101e-13       3.40767       1.70384      -1.70384       3.48102
      0.410796      0.556426      0.122698      0.113322      0.148855     0.0278966  -2.44932e-11   3.49783e-13       3.36059        1.6803       -1.6803       3.53652
      0.410778      0.556326      0.122055      0.114373      0.146538     0.0279786  -1.22733e-11   1.41919e-13       3.36104       1.68052      -1.68052       3.53787
       0.41376       0.55953      0.124326      0.117744      0.150997     0.0293206   -3.7002e-13   1.37515e-13       3.46272       1.73136      -1.73136       3.63071
      0.413137      0.558766      0.123497      0.117872       0.15011     0.0291453   7.64513e-12     1.274e-13       3.45176       1.72588      -1.72588       3.61435
      0.412441      0.557675      0.123218      0.118454      0.149758     0.0292141   8.50178e-12   1.93187e-13       3.44524       1.72262      -1.72262       3.59441
      0.412642      0.557627       0.12339       0.11989       0.15023     0.0295988  -4.31665e-12   1.79358e-13        3.4584        1.7292       -1.7292       3.59707
      0.412421      0.556997      0.123903      0.120768      0.151343     0.0299368  -1.02346e-11   4.58614e-13       3.45497       1.72749      -1.72749       3.58609
      0.411787       0.55611      0.123732      0.120704      0.151358     0.0298789  -2.68032e-11   3.88387e-13       3.44713       1.72357      -1.72357       3.57287
       0.41171      0.555925      0.123777      0.120982      0.151094     0.0299573  -3.03128e-11   3.51801e-13       3.44441        1.7222       -1.7222       3.57179
       0.41338      0.557708       0.12512      0.122772      0.152735      0.030728  -2.32316e-11   3.12114e-13       3.48464       1.74232      -1.74232       3.61098
      0.412999      0.557225      0.124942      0.122579      0.152255     0.0306361  -2.16714e-11   2.39853e-13       3.47376       1.73688      -1.73688       3.60006
      0.412562      0.556802      0.124414      0.122098       0.15136     0.0303867  -3.29926e-11   3.30772e-13       3.45916       1.72958      -1.72958       3.58829
      0.414188      0.558409      0.126049      0.124077      0.153406     0.0312834  -2.84574e-11  -1.62127e-14       3.49833       1.74917      -1.74917       3.62365
      0.413527      0.557707      0.125462      0.123419      0.152384     0.0309728  -2.17738e-11   2.16014e-14       3.47647       1.73824      -1.73824       3.60945
      0.415104      0.559228       0.12717      0.125354      0.154497     0.0318857  -1.66385e-11  -1.17054e-13       3.51335       1.75667      -1.75667       3.64551
       0.41424      0.558275      0.126457       0.12461       0.15339      0.031519   1.80731e-12  -1.84896e-13       3.48752       1.74376      -1.74376       3.62679
      0.415685       0.55963      0.128112      0.126451      0.155428     0.0324025   2.08094e-12  -2.58368e-13       3.52167       1.76083      -1.76083       3.65924
      0.414697      0.558526      0.127305      0.125654      0.154253     0.0319956  -9.80581e-12  -3.60276e-13       3.49303       1.74651      -1.74651       3.63841
