                     %Re                     obs                       s                guesserr                   error     directory
                  300.02               1.7838639                       0                       0           2.3130082e-16  ./initial-2/
                     300               1.7837477                       0                       0           7.5403673e-16  ./initial-1/
                  299.98               1.7836313                       0                       0           2.4100646e-16  ./initial-0/
               291.10516               1.7018737             0.054645687           1.4491884e-05           5.3969892e-14   search-0/
               290.69026                1.691106             0.060838638           2.9662579e-06           4.6454402e-16   search-3/
               290.40894                1.677491             0.068528845            1.324718e-06           2.5378231e-15   search-5/
               290.62367               1.6516318             0.083043631           3.2692212e-06           2.2131718e-16   search-6/
               292.46019               1.6176683              0.10304403           7.3958839e-06           3.6736282e-14   search-7/
               296.84894               1.5803205              0.12858629           8.5045499e-06           7.0686082e-15   search-8/
               303.52971               1.5470476              0.15763563           1.3682503e-05           4.0798574e-14   search-9/
               310.23859               1.5239937              0.18346474             1.85929e-05           7.0110701e-14   search-10/
               317.67107               1.5043634              0.21057396           1.6694851e-05           4.7839918e-14   search-11/
               325.50411               1.4876509              0.23831425           1.2230406e-05           2.5750755e-14   search-12/
               334.89524               1.4710878              0.27096616            1.182806e-05           1.8287229e-14   search-13/
               345.75935               1.4551739              0.30826262            1.220556e-05           7.9176251e-15   search-14/
               356.76971               1.4416256              0.34574153           1.0386037e-05           9.1916431e-15   search-15/
               370.11402               1.4278562              0.39088742           1.1398836e-05           1.2178631e-14   search-16/
               383.54749               1.4163598              0.43612709           1.0109959e-05           2.6207731e-15   search-17/
               399.55703               1.4052921              0.48985174           1.1561195e-05           3.6711482e-15   search-18/
               415.62797               1.3968399               0.5436307           1.0611561e-05           5.1790107e-15   search-19/
               434.14315               1.3904883               0.6054506           1.1985438e-05           2.2975608e-15   search-20/
               452.70255               1.3882974              0.66732744             1.15571e-05           8.0000245e-15   search-21/
               471.28911                1.391136               0.7293031           1.0909112e-05           7.1846581e-15   search-22/
               492.13913               1.4005488              0.79900322           1.2285886e-05           4.2818626e-15   search-23/
               512.93292                1.414138              0.86873325           1.2763444e-05           5.7855731e-14   search-24/
                533.6615               1.4284473              0.93829266            1.033036e-05           8.3097905e-14   search-25/
               563.43627               1.4477541               1.0381303           9.1735392e-06           3.0750226e-16   search-26/
               593.28699               1.4664931               1.1381858           9.3251835e-06           4.1257477e-14   search-27/
               623.14874               1.4870858               1.2383922           1.1111008e-05           2.4320724e-16   search-28/
               652.97644               1.5130331               1.3388763           1.6574803e-05            2.296299e-16   search-29/
               671.75536               1.5330101               1.4024667           1.6887252e-05           1.3140414e-15   search-30/
               685.98175               1.5370312               1.4499416           1.9933049e-05           1.1821167e-14   search-31/
               695.57141                1.515812               1.4840488            1.643778e-05           2.7431333e-16   search-32/
               701.43494               1.4985895               1.5058487           1.6536022e-05           3.3734692e-15   search-33/
               701.47622               1.4997508               1.5065141            1.619121e-07           2.8927857e-14   search-40/
                701.4938                1.500714               1.5070573           2.0433989e-08           5.8666109e-15   search-43/
               701.48551               1.5027894               1.5082211           6.3968285e-09           3.9290722e-16   search-44/
               701.28091               1.5072987               1.5108395           3.6238798e-08           2.6193403e-15   search-45/
               700.09934               1.5171425               1.5176194           4.7488059e-07           4.7532259e-16   search-46/
               695.89878               1.5322688                1.533989           5.6202242e-06           2.1301185e-14   search-47/
               689.79217               1.5387061               1.5546618           1.2527745e-05           2.8915592e-15   search-48/
               682.79059               1.5365563               1.5780315           1.1250366e-05           9.3912972e-16   search-49/
