Lx,Lz,id,min_Re
7.5,6.0,4,291.65446779272344
6.25,5.0,1,114.83864782082891
6.25,5.0,2,258.98947421290035
6.25,5.0,3,258.98947425188106
5.0,4.333333333333333,1,245.13972816884447
11.25,9.333333333333334,1,113.64078705159724
11.25,9.333333333333334,2,113.64078686817116
10.0,8.333333333333334,1,109.64252492035502
10.0,8.333333333333334,2,109.6425249203725
14.166666666666666,3.0,1,292.1764099241308
14.166666666666666,3.0,2,292.17640993155715
8.75,7.333333333333333,1,107.60238128324869
7.5,6.333333333333333,1,241.8305773430079
7.5,6.333333333333333,2,284.59419510055056
7.5,6.333333333333333,3,241.83057766383175
7.5,6.333333333333333,4,284.5941950465455
7.5,6.333333333333333,5,109.28048798875268
6.25,5.333333333333333,1,257.6895095015808
6.25,5.333333333333333,2,257.68950951233114
5.0,4.666666666666667,1,241.9425475720848
5.0,4.666666666666667,2,241.94254727569722
10.0,8.666666666666666,1,114.05224985005864
10.0,8.666666666666666,2,114.05224998919023
14.166666666666666,3.3333333333333335,1,241.63445739542746
14.166666666666666,3.3333333333333335,2,241.6344583073404
8.75,7.666666666666667,1,112.3373117202081
8.75,7.666666666666667,2,295.25850035914556
7.5,6.666666666666667,1,288.89439507923777
7.5,6.666666666666667,2,288.8943950522918
6.25,5.666666666666667,1,258.0656791162254
6.25,5.666666666666667,2,258.0656791045432
5.0,5.0,1,240.65889871304307
5.0,5.0,2,240.65889901631516
5.0,5.0,3,191.82557233032108
11.25,10.0,1,123.37170127957492
11.25,10.0,2,123.37170139144615
10.0,9.0,1,119.90297763273811
10.0,9.0,2,119.90297743867906
8.75,8.0,1,119.02389529728605
7.5,7.0,1,294.65717590989135
7.5,7.0,2,294.6571760002059
7.5,7.0,3,274.2418068845615
14.166666666666666,3.6666666666666665,1,207.7094923643804
6.25,6.0,1,260.0290584703647
6.25,6.0,2,260.0290585299445
5.0,5.333333333333333,1,241.01846097681752
5.0,5.333333333333333,2,241.01846091091113
5.0,5.333333333333333,3,222.59999150830404
10.0,9.333333333333334,1,127.513871780168
12.916666666666666,3.0,1,269.9373400078009
12.916666666666666,3.0,2,269.9373389620428
8.75,8.333333333333334,1,128.06469134669695
14.166666666666666,4.0,1,184.1003511696523
7.5,7.333333333333333,1,282.7465234424352
6.25,6.333333333333333,1,263.5202589215051
6.25,6.333333333333333,2,156.17190145098093
6.25,6.333333333333333,3,263.5202584088833
5.0,5.666666666666667,1,242.8821896063839
5.0,5.666666666666667,2,242.88218938761258
5.0,5.666666666666667,3,252.453637082618
10.0,9.666666666666666,1,137.21625610766804
8.75,8.666666666666666,1,139.69235570456436
8.75,8.666666666666666,2,289.7609157560821
12.916666666666666,3.3333333333333335,1,223.75068202967978
14.166666666666666,4.333333333333333,1,167.10851452617686
14.166666666666666,4.333333333333333,2,167.10851440917088
7.5,7.666666666666667,1,149.36478372057218
6.25,6.666666666666667,1,268.47609847646976
6.25,6.666666666666667,2,268.4760985298275
5.0,6.0,1,246.19317179195338
5.0,6.0,2,246.19317172859002
10.0,10.0,1,149.23199557843796
8.75,9.0,1,288.1229247899298
14.166666666666666,4.666666666666667,1,154.50056125636726
12.916666666666666,3.6666666666666665,1,192.7433485943739
6.25,7.0,1,274.80143093624565
6.25,7.0,2,274.80143098152485
6.25,7.0,3,191.54584575299916
5.0,6.333333333333333,1,250.93393354532668
5.0,6.333333333333333,2,250.93393355382574
8.75,9.333333333333334,1,250.36503357075898
8.75,9.333333333333334,2,169.8776322383502
14.166666666666666,5.0,1,144.8892825294046
11.666666666666666,3.0,1,248.14315856687477
11.666666666666666,3.0,2,248.14315877130508
7.5,8.333333333333334,1,288.4329297267875
12.916666666666666,4.0,1,171.1744732700959
6.25,7.333333333333333,1,282.35443621687665
6.25,7.333333333333333,2,282.35443655415514
5.0,6.666666666666667,1,257.0878966573223
5.0,6.666666666666667,2,257.08789682511224
8.75,9.666666666666666,1,248.02882926806134
14.166666666666666,5.333333333333333,1,137.39090082547278
7.5,8.666666666666666,1,282.6791839358572
7.5,8.666666666666666,2,286.41998349818004
12.916666666666666,4.333333333333333,1,155.67171292016263
12.916666666666666,4.333333333333333,2,155.67171291545733
11.666666666666666,3.3333333333333335,1,206.31044169820834
6.25,7.666666666666667,1,290.95436057423046
6.25,7.666666666666667,2,290.9543604327653
5.0,7.0,1,264.6101656526632
5.0,7.0,2,264.6101656753453
8.75,10.0,1,248.18096428963153
8.75,10.0,2,276.29417535547134
14.166666666666666,5.666666666666667,1,131.43098579610344
10.416666666666666,2.6666666666666665,1,285.0329907160105
10.416666666666666,2.6666666666666665,2,285.0329903413167
7.5,9.0,1,277.06551543148214
7.5,9.0,2,284.23203312176054
12.916666666666666,4.666666666666667,1,144.19696781162284
11.666666666666666,3.6666666666666665,1,178.22274865634296
5.0,7.333333333333333,1,273.420228205744
5.0,7.333333333333333,2,273.42022815135334
14.166666666666666,6.0,1,126.63059076146541
7.5,9.333333333333334,1,290.3389160187769
7.5,9.333333333333334,2,272.75057571473553
12.916666666666666,5.0,1,135.48454047180473
10.416666666666666,3.0,1,226.97917670635556
10.416666666666666,3.0,2,226.9791770877758
11.666666666666666,4.0,1,158.70023638439832
11.666666666666666,4.0,2,158.70023672008588
6.25,8.333333333333334,1,290.6349628003704
5.0,7.666666666666667,1,283.4259957455423
5.0,7.666666666666667,2,283.42599583768566
14.166666666666666,6.333333333333333,1,122.73671444497906
