physical_id,case,group,direction,step,Re,input
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,1,300.02,1.5803066
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,2,300.0,1.5803332
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,3,299.98,1.5803597
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,4,285.1874,1.6058701
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,5,278.49474,1.622597
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,6,272.95837,1.6403718
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,7,267.72196,1.6622874
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,8,263.60863,1.6851337
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,9,260.03025,1.7115338
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,10,257.12094,1.7388291
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,11,254.4724,1.7659873
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,12,252.01061,1.7882105
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,13,249.33862,1.8057754
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,14,246.18283,1.8175792
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,15,242.3279,1.8205603
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,16,238.5689,1.8136942
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,17,235.55237,1.8031665
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,18,232.91905,1.7917263
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,19,229.66602,1.7764362
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,20,226.53684,1.7622856
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,21,223.35712,1.7501397
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,22,219.98274,1.7411473
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,23,217.00012,1.7372947
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,24,213.80029,1.737786
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,25,210.50784,1.7433758
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,26,207.3871,1.7534536
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,27,204.63987,1.7662514
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,28,202.27238,1.780346
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,29,200.20967,1.795045
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,30,198.01373,1.8132644
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,31,195.83407,1.8340118
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,32,193.89852,1.8545796
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,33,192.70727,1.8681269
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,34,191.82815,1.878472
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,35,191.36839,1.8839704
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,36,191.21312,1.8876693
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,37,191.16301,1.8890205
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,38,190.99203,1.8936913
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,39,187.771,2.0070232
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,40,186.59537,2.0716427
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,41,185.88914,2.1273747
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,42,185.34123,2.1983505
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,43,185.20738,2.3365914
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,44,185.76522,2.439327
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,45,186.88368,2.5496356
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,46,188.53975,2.6640127
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,47,190.69977,2.780917
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,48,193.32959,2.8993277
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,49,196.40006,3.0185719
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,50,199.88847,3.1381996
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,51,204.40139,3.2760223
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,52,209.43097,3.4136637
re300_lx10_lz6_014,re300_lx10_lz6,D,minus,53,214.96775,3.5509005
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,1,299.98,1.5803597
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,2,300.0,1.5803332
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,3,300.02,1.5803066
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,4,315.52776,1.5656772
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,5,318.03113,1.5657086
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,6,319.10282,1.5680919
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,7,319.15296,1.5686113
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,8,319.17466,1.5689973
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,9,319.18632,1.5699439
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,10,319.04344,1.5724445
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,11,317.98743,1.5805148
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,12,315.63142,1.5982767
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,13,314.94326,1.6072753
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,14,314.83656,1.6100359
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,15,314.79893,1.6118448
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,16,314.79734,1.6146131
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,17,314.99568,1.6195286
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,18,316.17083,1.6276647
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,19,319.50007,1.6354888
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,20,323.00094,1.6389607
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,21,326.74653,1.6410285
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,22,331.77477,1.6428892
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,23,338.07912,1.6449855
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,24,345.3585,1.6477744
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,25,352.63281,1.6510529
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,26,361.25075,1.6553305
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,27,369.86146,1.6596919
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,28,380.23058,1.6646376
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,29,391.92901,1.66933
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,30,403.6422,1.6726132
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,31,417.44412,1.673752
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,32,431.26529,1.6594706
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,33,439.39969,1.6321505
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,34,443.74177,1.6161468
re300_lx10_lz6_014,re300_lx10_lz6,D,plus,35,451.87528,1.5849176
