      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  400.02      0.294635         0.408     0.0464722     0.0706783       0.10734    0.00715509             0             0       1.33607      0.668033     -0.668033       1.33607
     400      0.294634      0.407999     0.0464736     0.0706811      0.107342    0.00715561             0             0       1.33606       0.66803      -0.66803       1.33606
  399.98      0.294634      0.407998      0.046475     0.0706838      0.107345    0.00715613             0             0       1.33605      0.668026     -0.668026       1.33605
 386.356      0.294637      0.407507     0.0475916     0.0727653      0.109607    0.00755975             0             0       1.33591      0.667956     -0.667956       1.33591
 380.056      0.295401      0.408269     0.0484251     0.0741257      0.111191     0.0078396             0             0       1.34543      0.672713     -0.672713       1.34543
 375.101       0.29694      0.410084     0.0494834      0.075692      0.113019    0.00817789             0             0       1.36457      0.682287     -0.682287       1.36457
 371.698      0.298807      0.412372     0.0505784     0.0772164      0.114777    0.00852054             0             0        1.3872        0.6936       -0.6936        1.3872
 369.522      0.300195      0.414082     0.0513745     0.0783018      0.116014    0.00877052             0             0       1.40301      0.701505     -0.701505       1.40301
 367.438      0.301543      0.415743     0.0521445     0.0793438        0.1172    0.00901449             0             0       1.41739      0.708695     -0.708695       1.41739
 365.295      0.303019       0.41757     0.0529673     0.0804463      0.118465    0.00927715             0             0       1.43228       0.71614      -0.71614       1.43228
 362.897      0.305009      0.420057     0.0540131     0.0818215       0.12008    0.00961217             0             0       1.45153      0.725765     -0.725765       1.45153
 360.746      0.307707       0.42349      0.055298     0.0834562      0.122089     0.0100228             0             0       1.47706       0.73853      -0.73853       1.47706
 359.769       0.31037      0.426937     0.0564359     0.0848456      0.123919     0.0103838             0             0       1.50233      0.751166     -0.751166       1.50233
  359.67      0.311861      0.428887     0.0570281     0.0855465      0.124902     0.0105704             0             0       1.51676      0.758378     -0.758378       1.51676
 360.525      0.314991      0.433018     0.0581927     0.0868799      0.126901     0.0109345             0             0       1.54847      0.774233     -0.774233       1.54847
 362.403      0.317465      0.436312     0.0590523     0.0878252      0.128415     0.0112004             0             0       1.57572       0.78786      -0.78786       1.57572
  363.92      0.318758      0.438042     0.0594816     0.0882829      0.129174     0.0113319             0             0       1.59104       0.79552      -0.79552       1.59104
 365.729      0.319947      0.439642     0.0598628     0.0886783      0.129844     0.0114474             0             0       1.60595      0.802977     -0.802977       1.60595
 367.782      0.321023      0.441097     0.0601917     0.0890071       0.13042     0.0115453             0             0       1.62021      0.810105     -0.810105       1.62021
 370.048       0.32199      0.442414     0.0604683     0.0892689      0.130904     0.0116254             0             0       1.63372       0.81686      -0.81686       1.63372
 372.862      0.322976      0.443771     0.0607218     0.0894867      0.131353      0.011695             0             0       1.64821      0.824105     -0.824105       1.64821
  375.88      0.323852      0.444993     0.0609109     0.0896197      0.131702     0.0117418             0             0       1.66167      0.830837     -0.830837       1.66167
 379.484      0.324732      0.446243     0.0610509      0.089673      0.131992     0.0117685             0             0       1.67567      0.837834     -0.837834       1.67567
 383.263      0.325519      0.447388     0.0611188     0.0896304      0.132189     0.0117691             0             0       1.68847      0.844235     -0.844235       1.68847
  388.06       0.32638      0.448676     0.0611108     0.0894587      0.132322     0.0117374             0             0       1.70254      0.851272     -0.851272       1.70254
 393.804      0.327264      0.450049     0.0609847     0.0891073      0.132351     0.0116592             0             0       1.71676       0.85838      -0.85838       1.71676
  399.73      0.328046       0.45132     0.0607362      0.088597      0.132259     0.0115383             0             0       1.72877      0.864385     -0.864385       1.72877
 405.807      0.328729      0.452493      0.060365      0.087929      0.132047     0.0113754             0             0       1.73845      0.869226     -0.869226       1.73845
 412.011      0.329302      0.453548     0.0598746     0.0871086      0.131709     0.0111729             0             0        1.7457      0.872848     -0.872848       1.74569
 418.315      0.329741      0.454447     0.0592804     0.0861567      0.131238     0.0109371             0             0       1.75052      0.875259     -0.875259       1.75052
 424.688      0.330017      0.455128     0.0586142     0.0851137      0.130637       0.01068             0             0       1.75313      0.876563     -0.876563       1.75312
   431.1        0.3301       0.45554     0.0579174     0.0840314      0.129916     0.0104157             0             0       1.75389      0.876947     -0.876947       1.75389
 437.527      0.329988      0.455661     0.0572301     0.0829585      0.129094     0.0101574             0             0       1.75331      0.876653     -0.876653        1.7533
 443.954      0.329703      0.455515     0.0565834     0.0819313      0.128189    0.00991442             0             0       1.75188      0.875941     -0.875941       1.75188
 450.377      0.329276      0.455142     0.0559945     0.0809676      0.127211    0.00969113             0             0          1.75      0.875001     -0.875001          1.75
 455.823      0.328812      0.454662     0.0555428     0.0802009      0.126328    0.00951718             0             0       1.74812       0.87406      -0.87406       1.74812
 460.325      0.328358      0.454153     0.0551993     0.0795983      0.125564    0.00938286             0             0       1.74631      0.873154     -0.873154       1.74631
 464.824      0.327838      0.453542     0.0548782     0.0790198      0.124775    0.00925574             0             0        1.7442      0.872099     -0.872099        1.7442
 469.319      0.327256      0.452834     0.0545746     0.0784607      0.123966    0.00913447             0             0       1.74175      0.870877     -0.870877       1.74175
 473.809      0.326615      0.452037     0.0542838     0.0779172      0.123142    0.00901782             0             0       1.73897      0.869483     -0.869483       1.73896
 479.312      0.325764       0.45096     0.0539391     0.0772675      0.122123    0.00887969             0             0       1.73514       0.86757      -0.86757       1.73514
 485.619      0.324729      0.449633     0.0535558     0.0765429      0.120957    0.00872704             0             0       1.73042      0.865208     -0.865208       1.73041
 491.919      0.323678      0.448278     0.0531847     0.0758442      0.119818    0.00858096             0             0       1.72573      0.862865     -0.862865       1.72573
 498.219      0.322663      0.446968     0.0528282      0.075178      0.118729    0.00844255             0             0       1.72155      0.860776     -0.860776       1.72155
 504.529      0.321727      0.445762     0.0524892     0.0745511      0.117708    0.00831299             0             0       1.71828      0.859142     -0.859142       1.71828
 510.855      0.320899      0.444702       0.05217     0.0739676      0.116764    0.00819291             0             0       1.71617      0.858087     -0.858087       1.71617
 517.195       0.32019      0.443803     0.0518708     0.0734282      0.115901    0.00808228             0             0       1.71531      0.857657     -0.857657       1.71531
 523.545        0.3196      0.443067     0.0515903     0.0729305      0.115114    0.00798041             0             0       1.71566      0.857829     -0.857829       1.71565
 530.942       0.31905      0.442396     0.0512828     0.0723964      0.114281    0.00787116             0             0       1.71737      0.858685     -0.858685       1.71736
 538.333      0.318622      0.441894     0.0509888     0.0718997      0.113521    0.00776942             0             0       1.72014      0.860069     -0.860069       1.72013
 546.905      0.318232      0.441461     0.0506505     0.0713489      0.112694    0.00765614             0             0       1.72408      0.862039     -0.862039       1.72407
 555.467      0.317898       0.44111     0.0502899     0.0707915      0.111881    0.00754051             0             0       1.72801      0.864007     -0.864007       1.72801
 564.029      0.317586      0.440817     0.0498244      0.070144      0.110995    0.00740266             0             0       1.73107      0.865537     -0.865537       1.73107
