                     %Re                     obs                       s                guesserr                   error     directory
                  400.02               2.3360659                       0                       0           1.0211393e-15  ./initial-2/
                     400               2.3360583                       0                       0           7.8670242e-15  ./initial-1/
                  399.98               2.3360507                       0                       0           8.6224571e-16  ./initial-0/
               386.35626               2.3359112             0.034109502            1.413481e-05           1.9966967e-15   search-0/
               380.05576               2.3454255             0.050378803           1.8475703e-05           9.0568934e-15   search-1/
               375.10109               2.3645726             0.065231717            1.869866e-05           3.9353322e-14   search-2/
               371.69809               2.3872003             0.078123628            1.846036e-05           1.9291621e-14   search-3/
               369.52162               2.4030105             0.086807576           1.7760004e-05           7.7518039e-16   search-4/
               367.43834               2.4173886             0.094870305           1.3928174e-05           1.6709052e-15   search-5/
               365.29489               2.4322791              0.10319769           1.0302436e-05           1.2800499e-15   search-6/
               362.89667               2.4515288              0.11338828           1.2387999e-05           1.8136208e-15   search-7/
               360.74589               2.4770596              0.12556837             1.85675e-05            2.033961e-14   search-8/
                359.7695               2.5023309              0.13665827           1.6670947e-05           1.1230125e-14   search-9/
               359.66975               2.5167557              0.14283816           1.7776604e-05           7.0761531e-15   search-10/
                360.5251               2.5484658              0.15657972           1.1608717e-05           8.2381626e-15   search-11/
               362.40252                 2.57572               0.1691552           1.7232955e-05            1.184424e-15   search-12/
               363.92025               2.5910398              0.17673174           1.8118675e-05           9.7088558e-14   search-13/
               365.72869               2.6059528              0.18455437           1.4083486e-05           4.1430446e-14   search-14/
                367.7824               2.6202101              0.19252989           1.1316463e-05           6.1262869e-15   search-15/
               370.04806               2.6337204              0.20062497           1.0532032e-05           2.2652121e-15   search-16/
               372.86243               2.6482087              0.21000416           1.2069494e-05           1.9706917e-15   search-17/
               375.88001               2.6616737              0.21949809           1.1546442e-05           1.4777823e-15   search-18/
               379.48372               2.6756663              0.23031683           1.2255152e-05           6.5487067e-15   search-19/
               383.26323               2.6884686              0.24123989           1.0299095e-05           1.5200197e-15   search-20/
               388.06012               2.7025438              0.25466065           1.1149342e-05           3.4417949e-15   search-21/
               393.80401               2.7167592              0.27025651            1.190622e-05           2.9218385e-15   search-22/
               399.73016                2.728769              0.28593853           1.0742382e-05           1.9357397e-15   search-23/
               405.80725               2.7384512              0.30168647           1.0119981e-05           5.5438799e-16   search-24/
               412.01066               2.7456946               0.3175019           1.0035733e-05           5.6302938e-15   search-25/
               418.31453               2.7505161              0.33339617           1.0186836e-05           1.1305966e-14   search-26/
               424.68813               2.7531244              0.34936923           1.0774069e-05           4.5258353e-15   search-27/
               431.10029               2.7538923              0.36540301           1.2211355e-05           1.0054771e-15   search-28/
               437.52682               2.7533048               0.3814713           1.4479342e-05           5.4833389e-14   search-29/
               443.95392               2.7518818              0.39755058            1.472912e-05           1.5650815e-15   search-30/
               450.37718               2.7500013              0.41362891           1.1646853e-05           3.5820369e-15   search-31/
               455.82339               2.7481185              0.42726827           1.7197843e-05           2.9062958e-14   search-32/
               460.32488               2.7463061              0.43854872           1.7872271e-05           8.1098414e-15   search-33/
               464.82385               2.7441974              0.44983228           1.5941825e-05             1.78375e-15   search-34/
               469.31903               2.7417518               0.4611189           1.3210641e-05            2.314995e-15   search-35/
               473.80921               2.7389645               0.4724076           1.0379669e-05           2.8378086e-15   search-36/
               479.31227               2.7351384              0.48626238           1.1161219e-05           1.2937072e-15   search-37/
               485.61918                2.730414              0.50215884           1.2071543e-05           1.3897615e-14   search-38/
               491.91853               2.7257278              0.51803445           1.1361005e-05           2.2293693e-15   search-39/
               498.21858               2.7215492              0.53388582             1.25203e-05           3.4241293e-14   search-40/
               504.52894               2.7182797              0.54972368           1.4070482e-05           3.6414754e-14   search-41/
               510.85497               2.7161703              0.56556452           1.4179499e-05           5.9745025e-14   search-42/
               517.19549               2.7153104              0.58142011           1.2844539e-05           1.9248548e-14   search-43/
               523.54462               2.7156535              0.59729361           1.0872141e-05           4.0968252e-14   search-44/
               530.94177               2.7173645              0.61580097            1.181253e-05           2.3267547e-14   search-45/
               538.33301               2.7201326              0.63431702           1.0719856e-05           2.1846516e-14   search-46/
               546.90473               2.7240719              0.65581258           1.1871974e-05           5.2830258e-14   search-47/
               555.46692                2.728008              0.67728426           1.1159978e-05           7.8960871e-14   search-48/
                564.0291               2.7310664               0.6987297           1.4777785e-05           6.0613548e-15   search-49/
