                     %Re                     obs                       s                guesserr                   error     directory
                  400.02               1.2838094                       0                       0           3.4681128e-16  ./initial-2/
                     400               1.2838434                       0                       0           2.9529235e-14  ./initial-1/
                  399.98               1.2838775                       0                       0           3.4818817e-16  ./initial-0/
               398.19629               1.2876763            0.0054082992           1.7278265e-06           8.9620149e-15   search-1/
               397.38374                1.290603             0.008461697           3.0253044e-06           7.0280839e-16   search-3/
               396.99727               1.2942305             0.011447827           2.6948523e-06           7.5101221e-15   search-5/
               397.01443               1.2956517             0.012555615           1.1806507e-05           1.3293232e-15   search-6/
               397.32146               1.2990192             0.015288566           2.3077368e-06           3.2737794e-16   search-8/
               397.55442               1.3010543             0.016977335           4.9910888e-07           1.5882788e-15   search-11/
               397.61783               1.3018336             0.017604695           1.0007019e-07           3.1619089e-16   search-15/
               397.64483               1.3023392             0.018004308           1.8727853e-08            2.494106e-14   search-18/
               397.65442               1.3026371               0.0182376           4.1173315e-09           2.0115453e-15   search-21/
               397.65751               1.3028019              0.01836616            1.046207e-09            1.077097e-15   search-24/
               397.65901               1.3030425             0.018553583           2.6812318e-09           1.0468442e-14   search-25/
               397.65133               1.3035002             0.018910611           7.7365857e-09           6.0849192e-16   search-26/
               397.59446               1.3043727             0.019604922           6.4649472e-08           1.5446839e-15   search-27/
               397.31459               1.3060298             0.021073127            6.519755e-07           2.8927607e-16   search-28/
               396.27315               1.3088829             0.024496208           5.3286208e-06            2.222668e-16   search-29/
               394.68734               1.3116017             0.028990872           1.0025883e-05             8.29895e-15   search-30/
               392.35911               1.3146897             0.035288836           1.0468377e-05           3.6458728e-15   search-31/
               388.21877               1.3193191             0.046249791           1.1823999e-05           3.3446595e-15   search-32/
               382.73433               1.3249307             0.060640759           1.0384566e-05            9.754795e-16   search-33/
               374.24429               1.3335888             0.082911466           1.2425922e-05           6.5349302e-16   search-34/
               364.07963               1.3448737              0.10980038           1.1529476e-05           2.3592768e-16   search-35/
               354.00899               1.3579047              0.13694601           1.0154182e-05           2.7906135e-14   search-36/
               344.13031               1.3735564              0.16448785           1.1956965e-05           2.1524656e-14   search-37/
               334.59303               1.3932435              0.19283651           1.6370267e-05            6.198901e-14   search-38/
               327.11746               1.4149592               0.2180432           1.7545181e-05           3.0999746e-16   search-39/
               321.54456               1.4410413              0.24267722           1.7361842e-05           4.5417531e-16   search-40/
               319.72236               1.4559023              0.25511675           5.6648081e-06           3.8067302e-16   search-42/
               318.31936               1.4831359              0.27661733           6.9807976e-06           2.3450346e-16   search-43/
               319.12914               1.5182368              0.30403268           1.4275842e-05            2.321069e-14   search-44/
               321.95189               1.5511137              0.33059538           1.8281959e-05           1.2451073e-15   search-45/
                325.9263                1.578198              0.35391445           1.7437645e-05           2.1345904e-16   search-46/
               331.29974               1.6032519              0.37760593           1.8648014e-05           4.5053807e-14   search-47/
               337.08048               1.6238467              0.39919729           1.6723952e-05           5.8800175e-14   search-48/
               343.70384               1.6442405              0.42214317           1.8537992e-05           5.7449605e-14   search-49/
