                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.3767554                       0                       0           4.0849583e-16  ./initial-2/
                     300                1.376819                       0                       0           7.8545765e-15  ./initial-1/
                   299.9               1.3768826                       0                       0           2.4950692e-16  ./initial-0/
               270.27163               1.3992948               0.1004303           1.3664022e-05           7.2752627e-15   search-0/
               255.93826               1.4135947              0.14932406           1.8130856e-05           1.3508541e-14   search-1/
               243.55196               1.4287132              0.19204698            1.691616e-05           8.7331489e-15   search-2/
               231.29443                1.447258              0.23506831           1.6588881e-05           7.4084811e-15   search-3/
                220.8915               1.4670487               0.2726059           1.6885663e-05           2.8543887e-14   search-4/
               211.93133               1.4885376              0.30630531            1.645226e-05           2.6939751e-14   search-5/
               203.32981               1.5151724              0.34089297              1.9067e-05           2.6972225e-14   search-6/
               196.57711               1.5428237              0.37105917           1.7495711e-05           2.6964299e-14   search-7/
               190.52253               1.5767264              0.40289701           1.8423816e-05           8.4100287e-15   search-8/
               185.56916                1.617964              0.43709797           1.9045696e-05            1.111287e-14   search-9/
               182.22188               1.6654146              0.47332305           1.7863349e-05           6.2052625e-16   search-10/
               180.82844               1.7056792              0.50293424           1.7088739e-05           2.9699348e-14   search-11/
               180.64281               1.7730234              0.55185109           1.2148132e-05           1.3206564e-15   search-12/
               181.76819               1.8219956              0.58761743           1.7735902e-05           2.6542501e-16   search-13/
               183.64559               1.8697782              0.62288222           1.6667122e-05           8.3683863e-14   search-14/
               186.28537               1.9198936              0.66033007           1.4866224e-05           3.3787622e-14   search-15/
                189.5907               1.9713697              0.69930739           1.4412508e-05           1.1312412e-14   search-16/
               193.46495               2.0235848              0.73937036           1.3537034e-05           2.3025938e-15   search-17/
               197.82258               2.0761228              0.78020039           1.2243369e-05           1.5723646e-15   search-18/
                202.5933               2.1287165              0.82157777           1.0859488e-05           1.3388208e-15   search-19/
               208.45875               2.1884712              0.86917889           1.2126304e-05           2.5008922e-15   search-20/
               214.72773               2.2479745              0.91718365           1.1754234e-05           1.0293774e-15   search-21/
               221.35199               2.3071425              0.96549893           1.0652293e-05           2.9244275e-15   search-22/
               229.36452               2.3747346               1.0213868           1.1982297e-05           9.6807103e-15   search-23/
               237.75251               2.4417498               1.0775198           1.1637291e-05           2.5030491e-15   search-24/
               246.48158               2.5081374               1.1338369           1.0576388e-05           2.9551738e-15   search-25/
               256.90913               2.5836358               1.1987605           1.1996631e-05            2.140006e-15   search-26/
               267.72703               2.6580967               1.2637616           1.1912786e-05           5.7137351e-15   search-27/
               278.92308                2.731313               1.3287284           1.1266611e-05           3.3966791e-15   search-28/
               290.50287                2.802961               1.3935199            1.045799e-05           3.7173202e-15   search-29/
               303.98243               2.8808496               1.4657639           1.2368456e-05           3.8003204e-15   search-30/
               318.06069               2.9552115               1.5373129           1.3260007e-05           3.7018531e-15   search-31/
                332.8638               3.0249494               1.6080263              1.3653e-05           6.7013913e-15   search-32/
               348.55098               3.0892899               1.6781556              1.3816e-05            1.999485e-14   search-33/
               365.24032               3.1485012               1.7484715           1.4230831e-05           1.3074768e-14   search-34/
               382.89134               3.2041784               1.8198653           1.4092287e-05           4.2547338e-14   search-35/
               401.25358               3.2583254               1.8926184           1.2568647e-05           1.8082212e-14   search-36/
               419.99452               3.3122306               1.9663432           1.1842413e-05           1.9255807e-14   search-37/
               438.86977                3.366291               2.0405075            1.164468e-05           8.4410688e-15   search-38/
               457.76772               3.4203669               2.1147418           1.0334891e-05           1.4934793e-14   search-39/
               479.99883               3.4834802               2.2018777           1.1645627e-05           1.6895104e-14   search-40/
               502.28264               3.5454413               2.2887264           1.1136614e-05           8.6239643e-15   search-41/
                524.6922               3.6057334               2.3753146           1.0256095e-05           6.6440326e-15   search-42/
               550.60259               3.6724375                2.474343           1.2039543e-05           1.3694464e-14   search-43/
               576.81304               3.7366176                2.573369           1.2778528e-05           2.8263439e-14   search-44/
               603.32421               3.7983287               2.6724564           1.3418197e-05           5.1127776e-14   search-45/
                630.1199               3.8568663               2.7713783           1.4755909e-05           5.8608259e-14   search-46/
               657.24414                3.909413               2.8695175           1.9285102e-05           8.1535443e-14   search-47/
               678.28935               3.9414449               2.9434255           1.9574457e-05           9.4603973e-14   search-48/
               695.46857               3.9578077               3.0019097           1.8645714e-05           2.0614806e-16   search-49/
