                     %Lz                     obs                       s                guesserr                   error     directory
               2.5879835               1.4845207                       0                       0           2.0990148e-16  ./initial-2/
               2.5779835               1.4906139                       0                       0           2.5856421e-16  ./initial-1/
               2.5679835               1.4971277                       0                       0           1.5585288e-16  ./initial-0/
               2.5071751               1.5498684             0.048366679             1.19793e-05           2.9109474e-15   search-0/
               2.4750222               1.5945076             0.080806894           1.9125625e-05           2.2590316e-14   search-1/
               2.4551908               1.6364942              0.11000577            1.839983e-05           1.4793591e-16   search-2/
               2.4439892               1.6728452              0.13477646           1.2775924e-05           1.6743197e-16   search-3/
               2.4373228               1.7078629               0.1584105           1.1252429e-05           8.7325468e-16   search-4/
               2.4345356               1.7342925              0.17617407           1.0297641e-05           1.0458591e-15   search-5/
               2.4349797               1.8068963               0.2248817           1.1708987e-05           8.8699301e-16   search-6/
               2.4431911               1.8702072                0.267474           1.9728838e-05           5.0699064e-16   search-7/
               2.4555664               1.9272811              0.30606262           1.7905882e-05           6.6007138e-14   search-8/
                2.472634               1.9867685              0.34651603           1.4894124e-05           7.8103465e-14   search-9/
               2.4938924               2.0476966              0.38821407           1.3549455e-05           3.6886938e-14   search-10/
               2.5188721               2.1093929                0.430723            1.253949e-05           1.2326957e-14   search-11/
               2.5471915               2.1712893              0.47367555           1.1345304e-05           5.0084134e-15   search-12/
                2.578606               2.2329145              0.51677617           1.0199654e-05            1.745271e-15   search-13/
               2.6184602               2.3029773               0.5662559           1.1984628e-05           3.7171676e-15   search-14/
               2.6623656               2.3716795              0.61539176           1.2445505e-05           1.0934187e-15   search-15/
               2.7105843               2.4386064               0.6640307           1.2611875e-05           5.2841781e-15   search-16/
               2.7635361               2.5034355              0.71212859           1.2990102e-05           6.9126677e-15   search-17/
               2.8217278               2.5659028              0.75972824           1.4146591e-05           8.9704686e-15   search-18/
               2.8856778                2.625786               0.8069433           1.6007391e-05           2.6637658e-15   search-19/
