physical_id,case,group,direction,step,Re,input
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,1,300.02,4.0614969
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,2,300.0,4.0613344
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,3,299.98,4.0611718
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,4,285.57465,3.9338058
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,5,278.70169,3.8609
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,6,272.12333,3.7777792
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,7,266.05732,3.6827449
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,8,261.57558,3.5942476
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,9,258.23221,3.511785
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,10,255.43607,3.425333
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,11,253.4241,3.3473328
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,12,251.81901,3.2701576
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,13,250.55609,3.1954851
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,14,249.43319,3.114602
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,15,248.55257,3.0391891
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,16,247.71992,2.9573016
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,17,247.01282,2.8798659
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,18,246.3823,2.8043799
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,19,245.80895,2.7279908
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,20,245.29986,2.6461561
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,21,244.89844,2.5279602
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,22,244.89025,2.515789
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,23,244.89239,2.4984879
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,24,244.94523,2.4660157
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,25,245.24204,2.4066228
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,26,246.0029,2.3386101
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,27,247.27219,2.2753958
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,28,249.19638,2.2150313
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,29,252.05834,2.1554426
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,30,256.03065,2.0988606
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,31,260.87093,2.0497403
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,32,266.40025,2.0077944
re300_lx2pi_lzpi_011,re300_lx2pi_lzpi,F,minus,33,271.69623,1.976032
