id,cx,cz,norm,shear
1.0,-0.09425451447143994,0.0,0.2850275991929621,1.1208494211591298
2.0,0.02565326264227563,0.0,0.30592365705460556,1.9853799980511773
3.0,0.12935474228546992,0.0,0.3402698317751517,1.9394973473602937
4.0,-0.025653229387001774,0.0,0.3059236707029589,1.9853799912954098
5.0,0.2411591053856264,0.0,0.099115806602677,1.046738669169454
6.0,-0.03174623049801279,0.0,0.4449073508267812,1.5418469927722187
7.0,-0.24115910296550644,0.0,0.09911581105850839,1.0467386744563862
8.0,-0.19552893832902976,0.0,0.32292603859945046,1.2199328747632199
9.0,0.09425451500958415,0.0,0.28502759821345763,1.1208494189241258
10.0,-0.3577482730526866,0.0,0.07201209109297278,1.02441868974687
