                     %Lz                     obs                       s                guesserr                   error     directory
               3.1465139               1.5323126                       0                       0           7.5263912e-17  ./initial-2/
               3.1440139               1.5352638                       0                       0           2.4531087e-15  ./initial-1/
               3.1415139               1.5383338                       0                       0           1.3815299e-16  ./initial-0/
               3.1167602               1.5794556             0.013764219           1.0373475e-05            3.059956e-15   search-0/
               3.1070702                1.610182             0.021504087           1.6822044e-05            1.067178e-14   search-1/
                3.103313               1.6414636             0.028594091           1.6628692e-05           5.0747304e-15   search-2/
               3.1050881               1.6759314             0.036068581           1.2720205e-05           5.2342594e-15   search-3/
               3.1145683               1.7188455             0.045526237           1.1681431e-05           3.6086165e-15   search-4/
               3.1310455               1.7619371             0.055683714           1.4331235e-05           1.0518534e-14   search-5/
               3.1493904               1.7975967             0.064803367           1.7146948e-05           1.4473378e-14   search-6/
               3.1704398               1.8313494             0.074134442           1.5565786e-05           4.2586931e-15   search-7/
                3.193391               1.8630367             0.083585845           1.2599834e-05           5.2178168e-15   search-8/
               3.2177254               1.8927227             0.093112878           1.0288678e-05           2.1410079e-15   search-9/
               3.2480344               1.9256193              0.10452019           1.1505945e-05           3.2507822e-15   search-10/
               3.2794593               1.9560596              0.11598291           1.0707887e-05           5.2457769e-15   search-11/
               3.3166913               1.9882818              0.12922881            1.195562e-05            1.690657e-15   search-12/
               3.3548088               2.0177025              0.14251802           1.0928416e-05           7.0129359e-15   search-13/
               3.3992036               2.0481385              0.15774155           1.2058331e-05           3.7786986e-15   search-14/
               3.4443123               2.0754542              0.17300092           1.1104585e-05           3.0058263e-15   search-15/
               3.4961563               2.1030083              0.19034436           1.2157111e-05           3.9856111e-15   search-16/
                3.548563               2.1273044              0.20771768           1.1153197e-05           5.2518046e-15   search-17/
                3.608599               2.1514615              0.22747487           1.2139412e-05           4.2883292e-15   search-18/
               3.6690592               2.1725403              0.24725597           1.1005952e-05           2.3213807e-15   search-19/
               3.7388284               2.1936847              0.26997808           1.1989522e-05           3.2476857e-15   search-20/
               3.8088996               2.2123556              0.29271781            1.069256e-05           6.7637646e-15   search-21/
               3.8909551               2.2319746              0.31927525           1.1752815e-05           6.4709284e-15   search-22/
               3.9732094               2.2501255              0.34584468           1.0396895e-05           7.6605132e-15   search-23/
               4.0701863               2.2705078              0.37712664           1.1638234e-05            7.984175e-15   search-24/
               4.1672792                2.290494              0.40841792           1.0711365e-05           5.3721849e-15   search-25/
                4.277588               2.3132433              0.44394957           1.2148114e-05           6.4561868e-15   search-26/
               4.3879581               2.3364452              0.47949097           1.2157572e-05            6.180353e-15   search-27/
               4.4983693               2.3603904              0.51504157           1.1933608e-05           1.0139084e-14   search-28/
               4.6088107               2.3852758              0.55060095           1.1515777e-05           1.6476506e-14   search-29/
               4.7192809               2.4111782              0.58616901           1.1281625e-05           6.7541308e-15   search-30/
               4.8297869               2.4380229              0.62174583           1.1156554e-05           5.0055611e-15   search-31/
                4.940343               2.4655777              0.65733157           1.1121369e-05           1.2705934e-14   search-32/
