                     %Lz                     obs                       s                guesserr                   error     directory
               5.3565384               1.8416103                       0                       0            5.302622e-16  ./initial-2/
               5.3590384               1.8346752                       0                       0           5.3937725e-14  ./initial-1/
               5.3615384               1.8272204                       0                       0           3.9522941e-16  ./initial-0/
               5.3685154               1.8014614             0.018190342           3.1933496e-07            1.771076e-15   search-2/
               5.3729471                 1.76952             0.035619803            8.081704e-07           2.0945064e-14   search-4/
               5.3697982               1.7277133              0.05841434           5.7402949e-06           9.8034599e-15   search-5/
                5.350857                1.681524             0.083836941           7.5814629e-06           5.6139958e-16   search-6/
               5.3104914               1.6355132              0.11002214           8.7990956e-06           5.8653931e-14   search-7/
               5.2443428               1.5909609              0.13726264           9.2883364e-06           5.9751548e-14   search-8/
               5.1535608               1.5502186              0.16519304           1.0024807e-05           2.9911389e-15   search-9/
               5.0395336               1.5133583              0.19445696           1.1692599e-05           3.1966272e-15   search-10/
               4.9061547               1.4806748              0.22506404           1.2513459e-05           3.1132271e-15   search-11/
                4.758341                1.452262              0.25669642           1.1624803e-05           1.2549957e-14   search-12/
               4.5787262                1.425011              0.29335647           1.2178911e-05           3.1541057e-14   search-13/
               4.3901925               1.4026074              0.33059598            1.068492e-05           1.2280564e-14   search-14/
               4.1629849               1.3821704                0.374432           1.1818759e-05           4.9001383e-15   search-15/
               3.9300704               1.3675395              0.41861955           1.1345376e-05           3.1723046e-15   search-16/
               3.6932557               1.3587983              0.46306544           1.1593165e-05           1.5731743e-15   search-17/
               3.4538948               1.3566042              0.50774633           1.4181689e-05           3.1614728e-15   search-18/
               3.2458519               1.3612579              0.54665006           1.6689413e-05           1.2606646e-14   search-19/
               3.0756662               1.3712702              0.57887231            1.786253e-05           1.2768755e-14   search-20/
               2.9377456               1.3854557              0.60574474           1.7933295e-05           3.2698677e-14   search-21/
               2.8256531               1.4031927               0.6287874           1.7594665e-05           2.1192423e-14   search-22/
                2.734048               1.4242711              0.64938317           1.6990318e-05           4.2494618e-15   search-23/
               2.6505458               1.4520403              0.67110588           1.9487332e-05           4.8242967e-15   search-24/
               2.5884405               1.4817328               0.6910113           1.6542829e-05           5.5378406e-15   search-25/
               2.5401173               1.5142394               0.7108918           1.3071327e-05           4.5886465e-14   search-26/
               2.5054899               1.5464621              0.72960583           1.0900638e-05           3.9270129e-14   search-27/
               2.4789623               1.5802624              0.74868228           1.2223073e-05           6.8394166e-14   search-28/
               2.4596665               1.6141921              0.76752313           1.2297293e-05            7.873985e-14   search-29/
               2.4457984               1.6485595              0.78643318           1.1780861e-05           4.1024834e-16   search-30/
               2.4363562               1.6832901              0.80544509            1.128304e-05           2.0556086e-16   search-31/
               2.4308772               1.7161503               0.8233849           1.0801285e-05           4.8216256e-15   search-32/
               2.4289974               1.7355233              0.83395005           1.2463507e-05           2.5262667e-15   search-33/
               2.4294468               1.8094094               0.8742222           1.1112729e-05           6.7827806e-16   search-34/
               2.4377927               1.8734373              0.90915567           1.9654341e-05           4.5087465e-16   search-35/
               2.4502821               1.9308897              0.94055703           1.8013334e-05           6.2159763e-14   search-36/
               2.4674933                1.990803              0.97337065           1.4633178e-05           6.7324735e-14   search-37/
               2.4889562               2.0522634               1.0071086           1.3189512e-05           3.1117158e-14   search-38/
               2.5142381               2.1146388               1.0414324           1.2187141e-05           6.8407996e-15   search-39/
               2.5429962               2.1773839               1.0760504           1.1061366e-05           4.6067054e-15   search-40/
               2.5750275               2.2400383               1.1107197            1.002353e-05           2.7914312e-15   search-41/
                2.615919               2.3115823               1.1504546           1.1977893e-05           1.3071815e-15   search-42/
                2.661275               2.3820111               1.1897641           1.2778789e-05           2.8442689e-15   search-43/
                2.711507               2.4509227               1.2284767           1.3504805e-05           6.1428249e-15   search-44/
               2.7672612               2.5180318               1.2665057           1.4719762e-05           9.4094484e-15   search-45/
               2.8293674               2.5831248               1.3038297           1.7071226e-05           1.3632072e-14   search-46/
               2.8902881               2.6388186               1.3362447           1.6450602e-05           4.0835195e-15   search-47/
               2.9577003               2.6927342               1.3682108           1.8222716e-05           7.4994681e-15   search-48/
               3.0220227               2.7378875               1.3955926           1.6825648e-05           1.1173863e-14   search-49/
               3.0924149               2.7812421               1.4226286             1.86802e-05           1.8848779e-14   search-50/
               3.1580131               2.8164155               1.4453745           1.7111137e-05           1.0020962e-14   search-51/
               3.2294376               2.8491026               1.4676243            1.952517e-05           1.2576835e-14   search-52/
               3.2937567                2.873464                1.485523           1.7873033e-05             8.28063e-15   search-53/
               3.3549997                2.892228               1.5008591           1.6665443e-05           1.6474168e-14   search-54/
                3.421902               2.9082396               1.5160912           1.9022339e-05            9.795094e-15   search-55/
               3.4845185               2.9198857               1.5293884           1.6903822e-05           1.8560007e-14   search-56/
               3.5510615               2.9299531               1.5429638           1.4632158e-05           1.9776976e-14   search-57/
               3.6202482                2.939038               1.5567912           1.2261456e-05           5.6991659e-15   search-58/
               3.6908567               2.9475929               1.5707675           1.3132565e-05            1.265158e-14   search-59/
               3.7621449               2.9558057               1.5848029           1.3753987e-05           8.1549125e-15   search-60/
               3.8338153               2.9636837               1.5988491           1.2351342e-05           6.6859126e-15   search-61/
               3.9058134               2.9711601               1.6128884           1.0096937e-05           3.8470851e-15   search-62/
               3.9930223               2.9795069               1.6297857           1.1337224e-05           6.1041691e-15   search-63/
               4.0808369               2.9869656               1.6466687           1.0568884e-05           1.2052434e-14   search-64/
               4.1821873               2.9941182               1.6659784           1.2045919e-05           7.6183127e-15   search-65/
               4.2845127               2.9993672               1.6852855           1.1781694e-05           1.9184295e-15   search-66/
               4.3878265               3.0022134               1.7046263           1.1247767e-05           2.2967731e-15   search-67/
               4.4919514               3.0022176                1.724056           1.0650547e-05           3.7090635e-15   search-68/
               4.5964125               2.9991326               1.7436209           1.0393567e-05           4.2490768e-15   search-69/
               4.7004844               2.9929747               1.7633287           1.0376343e-05           7.1921217e-15   search-70/
               4.8033999               2.9839898               1.7831474           1.0782357e-05           8.4096543e-15   search-71/
               4.9045684               2.9725323               1.8030317           1.2311953e-05           2.1340144e-14   search-72/
               5.0036462               2.9589002               1.8229569           1.6586705e-05           7.6415748e-14   search-73/
               5.0810379               2.9464232               1.8389194           1.8622317e-05            8.930687e-14   search-74/
               5.1388536                2.935447               1.8512556            1.983194e-05           3.0451528e-16   search-75/
                5.175009                2.926905               1.8594528           1.6876969e-05           2.9166618e-16   search-76/
               5.2023679               2.9177222               1.8666022           1.8935117e-05           5.1836624e-16   search-77/
               5.2170713               2.9087342               1.8722172           1.7245306e-05           5.9836072e-15   search-78/
