            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.238325      0.316597      0.066801       0.09435       0.10959     0.0133643             0             0      0.634306      0.317153     -0.317153      0.927732
      0.252933      0.338527     0.0724284     0.0900242      0.107539     0.0133502   -1.9107e-10  -1.96779e-12      0.876653      0.438327     -0.438327       1.11295
      0.232737      0.309299      0.064996     0.0918821      0.104485     0.0126668  -2.96506e-10   9.38518e-14       0.83491      0.417455     -0.417455      0.959275
      0.229221       0.30416     0.0636304     0.0923183      0.104803     0.0125715  -1.76653e-10  -8.23124e-13      0.853069      0.426534     -0.426534      0.934425
        0.2275       0.30152     0.0623901     0.0933048      0.106231     0.0125983  -1.14983e-10  -8.31807e-13      0.864186      0.432093     -0.432093      0.927474
      0.229278      0.303447     0.0620164     0.0959728       0.10964     0.0130568   4.92458e-11  -3.58841e-13      0.896063      0.448032     -0.448032      0.950286
      0.236721      0.313261     0.0636994     0.0994172      0.113681     0.0139414   4.82164e-11   3.07072e-13      0.980594      0.490297     -0.490297       1.01476
      0.245909      0.324845     0.0672012      0.104412      0.118684     0.0154179  -2.42523e-11  -6.71306e-13       1.08449      0.542244     -0.542244       1.10067
      0.246695      0.325873     0.0676925      0.104603      0.118648      0.015524  -2.75132e-12  -1.98984e-14       1.10086      0.550429     -0.550429       1.10093
      0.246689      0.325865     0.0676912      0.104599      0.118645     0.0155231   5.68119e-14   1.54495e-15       1.10084       0.55042      -0.55042       1.10084
      0.246689      0.325865     0.0676912      0.104599      0.118645     0.0155231             0             0       1.10084       0.55042      -0.55042       1.10084
      0.246689      0.325865     0.0676912      0.104599      0.118645     0.0155231             0             0       1.10084       0.55042      -0.55042       1.10084
