                     %Re                     obs                       s                guesserr                   error     directory
                  300.02               2.1073932                       0                       0           3.8635166e-16  ./initial-2/
                     300               2.1072452                       0                       0           3.0623813e-15  ./initial-1/
                  299.98               2.1070972                       0                       0           6.5824716e-16  ./initial-0/
               293.30615               2.0480397             0.035878764           1.4227273e-05           2.9429529e-16   search-0/
                290.6671               2.0113609             0.055381423            1.848182e-05           6.8208122e-16   search-1/
               289.84018               1.9940758             0.064034862           6.7869973e-06           2.5397337e-16   search-3/
               289.43571               1.9819547              0.06994289           2.3671471e-06           3.8797043e-14   search-5/
                289.2021               1.9695692             0.075871837           1.5821015e-06           2.3455663e-15   search-7/
               289.17823               1.9663943             0.077380563           2.4391509e-07           4.0519365e-16   search-11/
                289.1738               1.9624996             0.079228892           5.2982528e-07           1.3000906e-15   search-12/
               289.24692               1.9557698             0.082431826           7.5735782e-07           4.7701509e-14   search-13/
               289.70048               1.9455201             0.087525405           5.2572067e-06           5.3150071e-16   search-14/
               290.57938               1.9398954             0.091488702           9.8895213e-06           3.0137383e-16   search-15/
               291.94062               1.9397885             0.096026441           9.8404974e-06           8.3473472e-14   search-16/
               293.88433               1.9456927              0.10308536           8.8665755e-06           3.3714862e-14   search-17/
               295.17217               1.9508983              0.10803822           1.5259088e-05           5.1778937e-16   search-18/
               297.35323                1.959732              0.11643041           1.1809654e-05           3.0868426e-16   search-19/
               301.32039               1.9707503               0.1306505           1.2233958e-05           3.6895632e-16   search-20/
               305.62901               1.9614963              0.14566895           1.7975865e-05           8.7587698e-16   search-21/
               305.99872               1.9559686              0.14856722           3.0049172e-06           2.3226139e-14   search-24/
               306.10322               1.9525413              0.15023053           6.3829673e-07           2.5987399e-16   search-27/
               306.07661               1.9451214              0.15375277           1.1400651e-06           4.3932516e-16   search-28/
               305.16707               1.9303191              0.16140362           5.1805629e-06           1.2858909e-14   search-29/
               303.06864               1.9142485              0.17175194           9.8958126e-06           2.9200403e-16   search-30/
               299.97189                1.898241              0.18456834            1.585035e-05           2.3153614e-16   search-31/
               296.75068               1.8851177              0.19698103           1.6124445e-05           6.3241201e-14   search-32/
               293.31101               1.8727104              0.20987005           1.5694707e-05           2.2215072e-16   search-33/
               289.77471                 1.85735              0.22372945           1.5791852e-05           5.3996256e-16   search-34/
               286.40664               1.8316719              0.24029849           1.5023982e-05           4.0113928e-15   search-35/
               284.82113               1.8143412              0.25007454           1.7668505e-05           9.9471647e-14   search-36/
               283.32643               1.7948452               0.2605827           1.1559485e-05           5.6317432e-14   search-37/
               281.77732               1.7710814              0.27298586           1.1246998e-05           4.1494181e-14   search-38/
               280.46112               1.7471865              0.28514446            1.237467e-05           1.0757718e-14   search-39/
               279.34528               1.7224701              0.29744928           1.3650363e-05           1.8555552e-16   search-40/
               278.44692               1.6951899              0.31073702           1.6863731e-05           6.4785363e-16   search-41/
               278.17653               1.6824396              0.31685451           6.0468281e-06           1.7456197e-16   search-43/
                278.0527               1.6729603              0.32137181           2.3113435e-06           2.6396387e-16   search-45/
               278.01965               1.6682843              0.32359357           5.0001597e-07           3.7361721e-14   search-48/
               278.00864               1.6617114              0.32671299            1.213346e-06            6.037318e-15   search-49/
