step,Re,converged,residual_norm,norm,shear,power,unstable_count,max_real,max_complex_real,max_complex_imag,hopf_period_estimate,state_path
1,520.1,true,8.513343973615846e-11,0.23567024243838913,1.465854734563091,1.465854734563091,1,0.05133447223205857,-0.001881183530198574,-0.14366116086019942,43.73614461666452,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0001_Re520.10000000.asc
2,520.2,true,8.512076776885613e-11,0.23567245097194542,1.4658597387889394,1.4658597387889394,1,0.05133557834715804,-0.0018370071776615642,-0.14365570854211246,43.737804581136295,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0002_Re520.20000000.asc
3,520.3000000000001,true,8.509774493977163e-11,0.23567466256195338,1.465864760349322,1.465864760349322,1,0.051336688390864194,-0.0017928518384270203,-0.14365023661007856,43.73947064378699,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0003_Re520.30000000.asc
4,520.4000000000001,true,8.506885000664591e-11,0.2356768772179456,1.4658697992879,1.4658697992879,1,0.051337802370525834,-0.0017487175000831488,-0.14364474501251637,43.74114282170299,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0004_Re520.40000000.asc
5,520.5000000000001,true,8.505031468397716e-11,0.23567909495104905,1.4658748556541612,1.4658748556541612,1,0.05133892029418502,-0.0017046041499792566,-0.1436392336925389,43.74282113359643,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0005_Re520.50000000.asc
6,520.6000000000001,true,8.502443934469234e-11,0.23568131577244059,1.4658799294977958,1.4658799294977958,1,0.051340042169908305,-0.0016605117754731162,-0.1436337025930637,43.744505598249546,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0006_Re520.60000000.asc
7,520.7000000000002,true,8.500274323141341e-11,0.23568353969331862,1.4658850208685827,1.4658850208685827,1,0.051341168005775664,-0.001616440363949194,-0.1436281516569292,43.74619623447936,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0007_Re520.70000000.asc
8,520.8000000000002,true,8.497450820344968e-11,0.2356857667249488,1.4658901298165912,1.4658901298165912,1,0.051342297809915755,-0.00157238990280248,-0.14362258082664928,43.747893061212395,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0008_Re520.80000000.asc
9,520.9000000000002,true,8.495478226986264e-11,0.23568799687866496,1.4658952563922292,1.4658952563922292,1,0.05134343159050814,-0.0015283603794606308,-0.14361699004447614,43.74959609746572,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0009_Re520.90000000.asc
10,521.0000000000002,true,8.493354274310029e-11,0.23569023016577742,1.4659004006457608,1.4659004006457608,1,0.05134456935568987,-0.0014843517813528037,-0.1436113792527368,43.751305362244466,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0010_Re521.00000000.asc
11,521.1000000000003,true,8.490722303552115e-11,0.23569246659773196,1.4659055626280721,1.4659055626280721,1,0.051345711113720674,-0.0014403640959415216,-0.14360574839320017,43.7530208747347,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0011_Re521.10000000.asc
12,521.2000000000003,true,8.488717109616216e-11,0.23569470618595592,1.4659107423899522,1.4659107423899522,1,0.05134685687281978,-0.001396397310698315,-0.14360009740769897,43.754742654114104,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0012_Re521.20000000.asc
13,521.3000000000003,true,8.486577284151162e-11,0.2356969489419639,1.465915939982613,1.465915939982613,1,0.05134800664128091,-0.0013524514131227467,-0.14359442623769272,43.75647071968512,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0013_Re521.30000000.asc
14,521.4000000000003,true,8.484248304906182e-11,0.23569919487730237,1.4659211554573601,1.4659211554573601,1,0.05134916042741211,-0.0013085263907294193,-0.14358873482450607,43.75820509080246,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0014_Re521.40000000.asc
15,521.5000000000003,true,8.48191842303445e-11,0.23570144400358484,1.4659263888658383,1.4659263888658383,1,0.05135031823956681,-0.001264622231049858,-0.14358302310917348,43.75994578692051,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0015_Re521.50000000.asc
16,521.6000000000004,true,8.479634656428084e-11,0.23570369633243174,1.4659316402596883,1.4659316402596883,1,0.05135148008609469,-0.0012207389216382439,-0.14357729103269706,43.761692827514814,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0016_Re521.60000000.asc
17,521.7000000000004,true,8.47776020667877e-11,0.23570595187556642,1.4659369096910366,1.4659369096910366,1,0.051352645975427255,-0.0011768764500649266,-0.1435715385356368,43.763446232207066,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0017_Re521.70000000.asc
18,521.8000000000004,true,8.475119636769598e-11,0.23570821064472028,1.4659421972120137,1.4659421972120137,1,0.05135381591598974,-0.001133034803919221,-0.1435657655585235,43.765206020639326,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0018_Re521.80000000.asc
19,521.9000000000004,true,8.473182785265835e-11,0.23571047265169737,1.4659475028751072,1.4659475028751072,1,0.05135498991625654,-0.0010892139708090672,-0.14355997204156343,43.766972212564106,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0019_Re521.90000000.asc
20,522.0,true,8.471275457661734e-11,0.2357127379083466,1.4659528267329984,1.4659528267329984,1,0.05135616798473294,-0.0010454139383646033,-0.14355415792478923,43.768744827798486,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0020_Re522.00000000.asc
21,522.1,true,8.468898643405875e-11,0.23571500642658158,1.4659581688386187,1.4659581688386187,1,0.05135735012996566,-0.0010016346942365445,-0.14354832314792376,43.770523886265714,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0021_Re522.10000000.asc
22,522.2,true,8.466805061282365e-11,0.23571727821833424,1.465963529244996,1.465963529244996,1,0.05135853636052075,-0.0009578762260854037,-0.14354246765064232,43.77230940791528,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0022_Re522.20000000.asc
23,522.3000000000001,true,8.465228680871509e-11,0.23571955329560484,1.465968908005522,1.465968908005522,1,0.05135972668498536,-0.0009141385215967572,-0.14353659137230773,43.77410141280386,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0023_Re522.30000000.asc
24,522.4000000000001,true,8.462714843688996e-11,0.23572183167043748,1.4659743051736818,1.4659743051736818,1,0.05136092111199528,-0.0008704215684683728,-0.1435306942520937,43.77589992105771,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0024_Re522.40000000.asc
25,522.5000000000001,true,8.460899810588846e-11,0.23572411335495963,1.4659797208034138,1.4659797208034138,1,0.05136211965024662,-0.0008267253544334864,-0.14352477622882506,43.77770495292151,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0025_Re522.50000000.asc
26,522.6000000000001,true,8.458771766598248e-11,0.23572639836130926,1.4659851549486562,1.4659851549486562,1,0.05136332230841772,-0.0007830498672254035,-0.1435188372412686,43.77951652866978,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0026_Re522.60000000.asc
27,522.7000000000002,true,8.456878048574839e-11,0.23572868670169364,1.4659906076636753,1.4659906076636753,1,0.05136452909525627,-0.0007393950946058131,-0.14351287722789538,43.7813346686794,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0027_Re522.70000000.asc
28,522.8000000000002,true,8.45464646300055e-11,0.23573097838838297,1.4659960790029956,1.4659960790029956,1,0.05136574001952919,-0.0006957610243504692,-0.14350689612692014,43.78315939341773,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0028_Re522.80000000.asc
29,522.9000000000002,true,8.452431080822005e-11,0.235733273433686,1.4660015690213404,1.4660015690213404,1,0.05136695509004687,-0.0006521476442591552,-0.14350089387637235,43.78499072342101,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0029_Re522.90000000.asc
30,523.0000000000002,true,8.451167013010776e-11,0.23573557184995517,1.466007077773606,1.466007077773606,1,0.05136817431563501,-0.0006085549421448073,-0.14349487041409825,43.78682867929381,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0030_Re523.00000000.asc
31,523.1000000000003,true,8.449256569534995e-11,0.23573787364962975,1.4660126053150893,1.4660126053150893,1,0.051369397705184,-0.0005649829058440858,-0.14348882567756738,43.788673281768176,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_3_5_9/restartable_eq_branch_refine_522_526_dRe0p1/states/xeq_step0031_Re523.10000000.asc
