                     %Lz                     obs                       s                guesserr                   error     directory
               8.3146025               2.3832616                       0                       0            2.047299e-14  ./initial-2/
               8.3171025               2.3902899                       0                       0           1.2989623e-14  ./initial-1/
               8.3196025               2.3982553                       0                       0           1.2032203e-14  ./initial-0/
               8.3244347               2.4175959              0.01145806           1.1919486e-05           5.9967837e-16   search-0/
                8.327143               2.4368329             0.019512628           1.7228581e-05           6.5935623e-15   search-1/
               8.3271766               2.4377327             0.019889071            2.368125e-07           1.8083167e-16   search-7/
               8.3272019               2.4389042              0.02037921            2.836693e-08           7.7273744e-14   search-9/
                 8.32719               2.4410396             0.021272554           3.0298465e-08           1.6155464e-14   search-10/
               8.3269407               2.4450053             0.022931906           1.7300132e-07           6.2938757e-15   search-11/
                8.325557                2.452198             0.025945651           1.1040104e-06           7.7161362e-14   search-12/
               8.3198079               2.4640421             0.030948734           5.4997179e-06           3.1164841e-16   search-13/
               8.3078981               2.4765556             0.036376188           8.5944873e-06           3.3720988e-16   search-14/
               8.2890376               2.4894823             0.042240381           9.4347953e-06            7.617517e-15   search-15/
               8.2639528               2.5026944             0.048537095           1.1047347e-05           3.4996134e-14   search-16/
               8.2338631               2.5162781             0.055273845            1.232478e-05           7.7266644e-14   search-17/
               8.2004115               2.5301664             0.062340377           1.1721015e-05           3.5782542e-14   search-18/
               8.1650261               2.5443006              0.06962507           1.0185833e-05           3.8140407e-14   search-19/
                8.122669               2.5610898              0.07830102           1.1813672e-05           2.3932039e-14   search-20/
               8.0800798               2.5783565             0.087155556           1.2630737e-05           1.6020832e-14   search-21/
               8.0381368               2.5963646             0.096221469           1.3876605e-05           1.7846631e-14   search-22/
               7.9978763               2.6155906              0.10560914           1.6339884e-05           7.9958975e-14   search-23/
               7.9661496               2.6336659              0.11407878           1.7155073e-05           2.4746956e-16   search-24/
               7.9438899               2.6507392              0.12170649           1.8544911e-05           1.8672901e-15   search-25/
               7.9382821                 2.65703              0.12442328           6.0705251e-06           4.2766741e-16   search-27/
               7.9354533               2.6614483              0.12630276            2.432997e-06           1.6634152e-16   search-29/
               7.9337874               2.6657514               0.1281141           1.5906364e-06           9.8005658e-16   search-31/
               7.9334251                2.668168              0.12912606           5.6888384e-07           3.3534123e-16   search-34/
               7.9339229               2.6720068               0.1307332           3.2221598e-06           2.8129274e-15   search-35/
               7.9368706               2.6765339              0.13266002           7.0269807e-06           2.8306525e-16   search-36/
               7.9423819               2.6801451              0.13430971            1.090647e-05           3.4263687e-16   search-37/
               7.9506492               2.6827611              0.13578817           1.4493149e-05           3.1012001e-14   search-38/
               7.9606417               2.6839483              0.13708823            1.623854e-05           3.5579113e-14   search-39/
               7.9711994               2.6834005              0.13837814           1.7046678e-05            9.896797e-16   search-40/
               7.9754828               2.6822002              0.13909745           6.2341463e-06           7.3838052e-15   search-42/
               7.9764814               2.6815462              0.13939626           9.9194564e-07            9.770248e-16   search-45/
               7.9768088               2.6811255              0.13957659           1.4624295e-07           5.0199746e-14   search-48/
               7.9768421               2.6802744              0.13993271           4.4843385e-07           7.2791156e-15   search-49/
               7.9744658               2.6784646              0.14074195           3.4519707e-06           5.1266613e-14   search-50/
               7.9686786               2.6766132              0.14178315           9.9908141e-06           6.9228339e-16   search-51/
               7.9598193               2.6748982              0.14306745           1.5882978e-05           1.5779222e-15   search-52/
               7.9490593               2.6734721              0.14449211           1.3206609e-05           3.6306566e-16   search-53/
               7.9348728               2.6721415              0.14628635           1.1329129e-05           2.8802985e-16   search-54/
                7.916293               2.6709525              0.14857499           1.0930674e-05           8.4828545e-14   search-55/
                7.892798               2.6700206              0.15142667           1.1106864e-05           8.2173844e-14   search-56/
               7.8636854               2.6694664              0.15493467           1.1195535e-05           5.0879897e-14   search-57/
               7.8281417                2.669435              0.15920825           1.1280139e-05           7.5964315e-14   search-58/
               7.7854138               2.6701029              0.16435321           1.1412776e-05           3.2471415e-14   search-59/
               7.7348254               2.6716744              0.17047109             1.15643e-05           2.6401354e-14   search-60/
               7.6757601                2.674378              0.17766227           1.1712505e-05           3.0942743e-14   search-61/
               7.6076451               2.6784581              0.18602801           1.1847382e-05           2.4428531e-14   search-62/
               7.5299119               2.6841593              0.19567374           1.1961963e-05           2.0516995e-14   search-63/
                 7.44196               2.6916963              0.20670866            1.205747e-05           2.2489562e-14   search-64/
               7.3432007                2.701197              0.21923048           1.2151836e-05           1.7786339e-14   search-65/
               7.2332861               2.7126046              0.23328131           1.2284806e-05           1.3715976e-14   search-66/
               7.1243275               2.7242835              0.24726334           1.0370623e-05           7.9365535e-15   search-67/
               6.9969164               2.7377659              0.26358792           1.1691513e-05           1.0074073e-14   search-68/
               6.8692924               2.7504448              0.27982362           1.2023577e-05           1.1658004e-14   search-69/
               6.7407642               2.7618568              0.29599779           1.2871534e-05           1.3511903e-14   search-70/
                6.610851               2.7716953              0.31215101           1.4291906e-05           1.6272636e-14   search-71/
               6.4793871               2.7798378              0.32832037           1.6446175e-05           9.4186656e-15   search-72/
               6.3465017               2.7863155              0.34452594           1.8756079e-05           2.3278201e-14   search-73/
               6.2280621               2.7906847              0.35888326            1.643116e-05           1.2544638e-14   search-74/
               6.1089556               2.7936291              0.37325682           1.5446061e-05           1.9521496e-14   search-75/
               5.9893158               2.7946638              0.38764812           1.5047037e-05           3.3344129e-14   search-76/
               5.8692896               2.7929006              0.40209821           1.5457802e-05           2.2969807e-14   search-77/
               5.7493659               2.7872781              0.41670775           1.6772364e-05           1.5090932e-14   search-78/
               5.6308769               2.7772428              0.43155991           1.9185522e-05           2.2804942e-14   search-79/
