                     %Re                     obs                       s                guesserr                   error     directory
                  300.02               2.5082955                       0                       0           5.0404871e-16  ./initial-2/
                     300               2.5082208                       0                       0           7.3468208e-16  ./initial-1/
                  299.98               2.5081461                       0                       0           3.9118071e-16  ./initial-0/
               295.30317                2.496375             0.016353492           1.7302174e-06           1.9583134e-16   search-1/
               292.80301               2.5199079             0.028902632           4.6808715e-06           2.1999073e-16   search-3/
                292.0388               2.5491035              0.04081809           3.0529653e-05             2.39912e-16   search-4/
               292.34833               2.5358783             0.046190838           1.7212601e-05           9.3176649e-15   search-5/
               292.80763               2.5197622             0.052796052           1.9480347e-05           3.1584423e-16   search-6/
               293.81418               2.5009018              0.06103004           1.2398051e-05           2.2354437e-15   search-7/
               295.30233                2.496375             0.066308682           1.1257044e-05           4.3884368e-14   search-8/
               297.95042               2.5012591             0.075347867           1.1139672e-05           3.4299611e-16   search-9/
               300.72446               2.5109891             0.085375431           1.3387001e-05           1.1029415e-14   search-10/
               304.81192               2.5281841              0.10062777           1.2361652e-05           3.8124727e-15   search-11/
               310.91193               2.5558535              0.12376085           1.2629787e-05            5.406225e-16   search-12/
               318.23794                 2.58908              0.15154253           1.1285705e-05            3.217786e-16   search-13/
               327.30923               2.6280836              0.18554439           1.1134963e-05           7.3219754e-14   search-14/
               336.49613               2.6644429              0.21942512           1.0971668e-05           1.5911895e-14   search-15/
               345.83068               2.6981572              0.25331951           1.0849799e-05           1.3908615e-14   search-16/
               356.51722               2.7331919              0.29158195           1.2315547e-05           5.1083425e-14   search-17/
               367.36178               2.7655807              0.32996768           1.1890725e-05           5.7682333e-14   search-18/
               378.33014               2.7960561              0.36849491           1.1245901e-05           5.6723871e-14   search-19/
               389.38246               2.8255524              0.40716739           1.0483917e-05           4.5342462e-14   search-20/
                402.6497                2.860738              0.45356308           1.1487324e-05           4.8576181e-14   search-21/
               417.72138               2.9018192              0.50640443           1.2207289e-05           2.5940484e-16   search-22/
               432.75178                2.944978              0.55937825           1.3000945e-05           8.1335566e-14   search-23/
               447.70305               2.9900994              0.61236315           1.5286056e-05            4.129131e-14   search-24/
               462.57201               3.0352518               0.6650943           1.4678735e-05           6.0108372e-16   search-25/
                477.4303               3.0783899              0.71752313           1.1011841e-05           1.7859961e-15   search-26/
               492.36295               3.1181706              0.76976434           1.8471534e-05           1.0878213e-15   search-27/
               498.37211                3.131851              0.79052417           5.9929478e-06           6.7951371e-16   search-29/
               501.66109               3.1363198              0.80163126           2.8403854e-06           4.1403687e-16   search-31/
               502.07583               3.1357957              0.80302945           5.6907819e-07            8.165847e-15   search-35/
               502.28326               3.1340107              0.80402171           3.0414799e-07           4.3502033e-14   search-38/
               502.28554               3.1337597              0.80412206           8.5673027e-09           5.6320091e-15   search-46/
               502.27978                3.133208              0.80434284           8.5536225e-09           1.3871771e-14   search-47/
               502.22387               3.1318873               0.8049014            6.497538e-08           3.4923953e-15   search-48/
               501.93425               3.1284715              0.80657073           7.9851885e-07           7.2213001e-14   search-49/
