step,Re,rank,eig_real,eig_imag
1,302.0,1,0.06219440020181266,0.0
1,302.0,2,-0.018273654351232335,-0.09551490329348018
1,302.0,3,-0.018273654351232335,0.09551490329348018
1,302.0,4,-0.036680521816945255,0.0
1,302.0,5,-0.051710362105431645,-0.04248041525996159
1,302.0,6,-0.051710362105431645,0.04248041525996159
1,302.0,7,-0.06428796604162475,-0.12717572558616289
1,302.0,8,-0.06428796604162475,0.12717572558616289
1,302.0,9,-0.07169912825763927,-0.7126405083591738
1,302.0,10,-0.07169912825763927,0.7126405083591738
1,302.0,11,-0.07385732799892723,-0.5337585225131403
1,302.0,12,-0.07385732799892723,0.5337585225131403
1,302.0,13,-0.07659433209701576,0.0
1,302.0,14,-0.08402075954257154,-0.9123736380338692
1,302.0,15,-0.08402075954257154,0.9123736380338692
1,302.0,16,-0.08987516375707791,-0.2071157434511546
1,302.0,17,-0.08987516375707791,0.2071157434511546
1,302.0,18,-0.09024965475291594,-0.5875933029991087
1,302.0,19,-0.09024965475291594,0.5875933029991087
1,302.0,20,-0.09091569109546879,-0.2987000753944523
1,302.0,21,-0.09091569109546879,0.2987000753944523
1,302.0,22,-0.10774101357651493,-1.2652734810178319
1,302.0,23,-0.10774101357651493,1.2652734810178319
1,302.0,24,-0.11412337717146485,0.0
2,304.0,1,0.06239734938980925,0.0
2,304.0,2,-0.017110611976838025,-0.09576548505543571
2,304.0,3,-0.017110611976838025,0.09576548505543571
2,304.0,4,-0.0365113540171058,0.0
2,304.0,5,-0.050572451882152786,-0.042650450941564964
2,304.0,6,-0.050572451882152786,0.042650450941564964
2,304.0,7,-0.06427661403489981,-0.12580539938923851
2,304.0,8,-0.06427661403489981,0.12580539938923851
2,304.0,9,-0.07013314490338335,-0.7115447178200913
2,304.0,10,-0.07013314490338335,0.7115447178200913
2,304.0,11,-0.07195806011835935,-0.5332509526403632
2,304.0,12,-0.07195806011835935,0.5332509526403632
2,304.0,13,-0.07865859949071993,0.0
2,304.0,14,-0.08251949390020927,-0.9124178298454931
2,304.0,15,-0.08251949390020927,0.9124178298454931
2,304.0,16,-0.08786700629833061,-0.2057377028441836
2,304.0,17,-0.08786700629833061,0.2057377028441836
2,304.0,18,-0.08898966772788469,-0.5881280561655953
2,304.0,19,-0.08898966772788469,0.5881280561655953
2,304.0,20,-0.0897358474855541,-0.29946791326049027
2,304.0,21,-0.0897358474855541,0.29946791326049027
2,304.0,22,-0.10646242984804305,-1.2660198800712539
2,304.0,23,-0.10646242984804305,1.2660198800712539
2,304.0,24,-0.11273904207582747,0.0
3,306.0,1,0.06259094242811748,0.0
3,306.0,2,-0.016006545446770055,-0.09600741158380506
3,306.0,3,-0.016006545446770055,0.09600741158380506
3,306.0,4,-0.03635003396347996,0.0
3,306.0,5,-0.049534996561352906,-0.042827697338344496
3,306.0,6,-0.049534996561352906,0.042827697338344496
3,306.0,7,-0.06420727514440375,-0.12444042513727131
3,306.0,8,-0.06420727514440375,0.12444042513727131
3,306.0,9,-0.06860698382832539,-0.7105036985941579
3,306.0,10,-0.06860698382832539,0.7105036985941579
3,306.0,11,-0.0700915043623081,-0.5327419440853676
3,306.0,12,-0.0700915043623081,0.5327419440853676
3,306.0,13,-0.08051719093786885,0.0
3,306.0,14,-0.08103581415954246,-0.9124568604628129
3,306.0,15,-0.08103581415954246,0.9124568604628129
3,306.0,16,-0.08595928341843412,-0.2044436832895164
3,306.0,17,-0.08595928341843412,0.2044436832895164
3,306.0,18,-0.08772624156000777,-0.5886452696142426
3,306.0,19,-0.08772624156000777,0.5886452696142426
3,306.0,20,-0.08858796611021977,-0.30016606028687043
3,306.0,21,-0.08858796611021977,0.30016606028687043
3,306.0,22,-0.1051921095244516,-1.2667513903396064
3,306.0,23,-0.1051921095244516,1.2667513903396064
3,306.0,24,-0.1113579873632993,0.0
4,308.0,1,0.06277594965772926,0.0
4,308.0,2,-0.014959122747739228,-0.09624097642562703
4,308.0,3,-0.014959122747739228,0.09624097642562703
4,308.0,4,-0.03619558974171587,0.0
4,308.0,5,-0.04858373468404004,-0.04300148833903482
4,308.0,6,-0.04858373468404004,0.04300148833903482
4,308.0,7,-0.06407745959293976,-0.12307964346286891
4,308.0,8,-0.06407745959293976,0.12307964346286891
4,308.0,9,-0.06711817616047742,-0.7095147732092787
4,308.0,10,-0.06711817616047742,0.7095147732092787
4,308.0,11,-0.06825604404206612,-0.5322323778065867
4,308.0,12,-0.06825604404206612,0.5322323778065867
4,308.0,13,-0.07956949581005121,-0.9124910077704015
4,308.0,14,-0.07956949581005121,0.9124910077704015
4,308.0,15,-0.08221245048787006,0.0
4,308.0,16,-0.08414762510333712,-0.20322324553580287
4,308.0,17,-0.08414762510333712,0.20322324553580287
4,308.0,18,-0.08646173980485419,-0.5891444203170538
4,308.0,19,-0.08646173980485419,0.5891444203170538
4,308.0,20,-0.08747541530374936,-0.3008029618495974
4,308.0,21,-0.08747541530374936,0.3008029618495974
4,308.0,22,-0.10393015003024664,-1.2674680763063997
4,308.0,23,-0.10393015003024664,1.2674680763063997
4,308.0,24,-0.10996203474195117,0.0
5,310.0,1,0.0629530985517647,0.0
5,310.0,2,-0.013966056617224385,-0.09646648931747813
5,310.0,3,-0.013966056617224385,0.09646648931747813
5,310.0,4,-0.03604725328564916,0.0
5,310.0,5,-0.04770642205925135,-0.043165364383823436
5,310.0,6,-0.04770642205925135,0.043165364383823436
5,310.0,7,-0.06388462058896818,-0.12172258430561039
5,310.0,8,-0.06388462058896818,0.12172258430561039
5,310.0,9,-0.06566439137485143,-0.7085754087246
5,310.0,10,-0.06566439137485143,0.7085754087246
5,310.0,11,-0.06645019498705998,-0.5317228933916308
5,310.0,12,-0.06645019498705998,0.5317228933916308
5,310.0,13,-0.07812030861753777,-0.9125205004002634
5,310.0,14,-0.07812030861753777,0.9125205004002634
5,310.0,15,-0.08242775011278017,-0.20206717768283286
5,310.0,16,-0.08242775011278017,0.20206717768283286
5,310.0,17,-0.08378607226794708,0.0
5,310.0,18,-0.08519825656897698,-0.589625355207572
5,310.0,19,-0.08519825656897698,0.589625355207572
5,310.0,20,-0.08640027856572674,-0.301386399324432
5,310.0,21,-0.08640027856572674,0.301386399324432
5,310.0,22,-0.10267662984283055,-1.2681700164430252
5,310.0,23,-0.10267662984283055,1.2681700164430252
5,310.0,24,-0.10852989960235716,0.0
6,312.0,1,0.06312307486031202,0.0
6,312.0,2,-0.013025132161092396,-0.09668426335015114
6,312.0,3,-0.013025132161092396,0.09668426335015114
6,312.0,4,-0.03590440359477108,0.0
6,312.0,5,-0.046892843697628236,-0.043315522505454396
6,312.0,6,-0.046892843697628236,0.043315522505454396
6,312.0,7,-0.06362618790436755,-0.12036958783895377
6,312.0,8,-0.06362618790436755,0.12036958783895377
6,312.0,9,-0.0642434286484388,-0.7076832122944825
6,312.0,10,-0.0642434286484388,0.7076832122944825
6,312.0,11,-0.0646726000424629,-0.5312139381588026
6,312.0,12,-0.0646726000424629,0.5312139381588026
6,312.0,13,-0.07668801820387189,-0.9125455238904564
6,312.0,14,-0.07668801820387189,0.9125455238904564
6,312.0,15,-0.080795516066448,-0.20096736034739193
6,312.0,16,-0.080795516066448,0.20096736034739193
6,312.0,17,-0.0839376249004275,-0.590088195410671
6,312.0,18,-0.0839376249004275,0.590088195410671
6,312.0,19,-0.0852817604656944,0.0
6,312.0,20,-0.08536366066794396,-0.3019234458866301
6,312.0,21,-0.08536366066794396,0.3019234458866301
6,312.0,22,-0.10143160994406664,-1.268857300962951
6,312.0,23,-0.10143160994406664,1.268857300962951
6,312.0,24,-0.10703461452479683,0.0
7,314.0,1,0.06328652422816414,0.0
7,314.0,2,-0.012134226818914566,-0.09689460756154915
7,314.0,3,-0.012134226818914566,0.09689460756154915
7,314.0,4,-0.0357665285316977,0.0
7,314.0,5,-0.04613457389685341,-0.043449817614332045
7,314.0,6,-0.04613457389685341,0.043449817614332045
7,314.0,7,-0.06285320845723927,-0.7068359252063298
7,314.0,8,-0.06285320845723927,0.7068359252063298
7,314.0,9,-0.06292202108693966,-0.5307058066572746
7,314.0,10,-0.06292202108693966,0.5307058066572746
7,314.0,11,-0.06329967364024403,-0.11902190934042083
7,314.0,12,-0.06329967364024403,0.11902190934042083
7,314.0,13,-0.07527238736122041,-0.9125662262142024
7,314.0,14,-0.07527238736122041,0.9125662262142024
7,314.0,15,-0.07924696333399914,-0.19991664384795288
7,314.0,16,-0.07924696333399914,0.19991664384795288
7,314.0,17,-0.08268143361367038,-0.5905332598904469
7,314.0,18,-0.08268143361367038,0.5905332598904469
7,314.0,19,-0.08436593520845895,-0.30242047881752454
7,314.0,20,-0.08436593520845895,0.30242047881752454
7,314.0,21,-0.08675128736843594,0.0
7,314.0,22,-0.1001951352621237,-1.2695300299106043
7,314.0,23,-0.1001951352621237,1.2695300299106043
7,314.0,24,-0.1054380833754445,0.0
8,316.0,1,0.06344405411600877,0.0
8,316.0,2,-0.011291323980928917,-0.09709782323102689
8,316.0,3,-0.011291323980928917,0.09709782323102689
8,316.0,4,-0.03563319841044127,0.0
8,316.0,5,-0.045424679400929445,-0.04356713120053541
8,316.0,6,-0.045424679400929445,0.04356713120053541
8,316.0,7,-0.06119732986888505,-0.5301986723450604
8,316.0,8,-0.06119732986888505,0.5301986723450604
8,316.0,9,-0.06149176452674699,-0.7060314159297053
8,316.0,10,-0.06149176452674699,0.7060314159297053
8,316.0,11,-0.06290284756860431,-0.11768178106236718
8,316.0,12,-0.06290284756860431,0.11768178106236718
8,316.0,13,-0.07387317714445132,-0.9125827227190934
8,316.0,14,-0.07387317714445132,0.9125827227190934
8,316.0,15,-0.07777835131634853,-0.19890873469593434
8,316.0,16,-0.07777835131634853,0.19890873469593434
8,316.0,17,-0.08143104855876665,-0.5909610055849637
8,316.0,18,-0.08143104855876665,0.5909610055849637
8,316.0,19,-0.08340693712918118,-0.3028832247551393
8,316.0,20,-0.08340693712918118,0.3028832247551393
8,316.0,21,-0.08826879547034333,0.0
8,316.0,22,-0.09896723607364827,-1.2701883115341897
8,316.0,23,-0.09896723607364827,1.2701883115341897
8,316.0,24,-0.1036775059004018,0.0
9,318.0,1,0.06359623589995018,0.0
9,318.0,2,-0.01049452153327527,-0.09729420263639278
