step,Re,converged,residual_norm,norm,shear,power,unstable_count,max_real,max_complex_real,max_complex_imag,hopf_period_estimate,state_path
16,332.0,true,6.276469982441928e-11,0.265155206308172,1.6493546885241799,1.6493546885241799,1,0.06455318590405336,-0.006073005623436905,-0.09850064179135357,63.78826769970475,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/restartable_eq_branch_Re330_370/states/xeq_step0016_Re332.00000000.asc
17,334.0,true,5.5140334265110606e-11,0.2654943772172782,1.6508031352144674,1.6508031352144674,1,0.06467953588771244,-0.005590766193812698,-0.09865223351017136,63.69024890380987,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/restartable_eq_branch_Re330_370/states/xeq_step0017_Re334.00000000.asc
18,336.0,true,4.849348224504385e-11,0.2658252472107968,1.6522172173359668,1.6522172173359668,1,0.06480440791829259,-0.005142763613240864,-0.09879949383184576,63.59531879660648,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/restartable_eq_branch_Re330_370/states/xeq_step0018_Re336.00000000.asc
19,338.0,true,4.2697500599641194e-11,0.26614825996100794,1.6535992216633324,1.6535992216633324,1,0.06492812598702132,-0.004728214900495308,-0.09894274138023164,63.503246620524116,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/restartable_eq_branch_Re330_370/states/xeq_step0019_Re338.00000000.asc
20,340.0,true,3.7628596375284904e-11,0.26646383342730245,1.6549513062399202,1.6549513062399202,1,0.0650509988853998,-0.004346431996228005,-0.0990823174474776,63.413790361839595,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/restartable_eq_branch_Re330_370/states/xeq_step0020_Re340.00000000.asc
21,342.0,true,3.318986636550107e-11,0.26677236154726364,1.6562755085964318,1.6562755085964318,1,0.06517332154419185,-0.003996819134638821,-0.09921859156170591,63.326693196122974,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/restartable_eq_branch_Re330_370/states/xeq_step0021_Re342.00000000.asc
22,344.0,true,2.9298342016208925e-11,0.2670742158357989,1.6575737536015258,1.6575737536015258,1,0.06529537628219224,-0.0036788705982165465,-0.0993519679810041,63.24167940368246,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/restartable_eq_branch_Re330_370/states/xeq_step0022_Re344.00000000.asc
23,346.0,true,2.587953252498673e-11,0.2673697468964098,1.658847860952158,1.658847860952158,1,0.06541743397023717,-0.0033921688331371783,-0.09948289336654233,63.15844960428866,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/restartable_eq_branch_Re330_370/states/xeq_step0023_Re346.00000000.asc
24,348.0,true,2.287611294180991e-11,0.267659285849011,1.6600995523142557,1.6600995523142557,1,0.06553975511605512,-0.0031363828607198743,-0.09961186595276118,63.076675123817616,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/restartable_eq_branch_Re330_370/states/xeq_step0024_Re348.00000000.asc
25,350.0,true,2.022676864260548e-11,0.26794314567911126,1.661330458129148,1.661330458129148,1,0.06566259087570078,-0.0029112668629016477,-0.09973944661623897,62.99599125865409,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/restartable_eq_branch_Re330_370/states/xeq_step0025_Re350.00000000.asc
26,352.0,true,1.7890867240902057e-11,0.26822162251304343,1.6625421241010063,1.6625421241010063,1,0.06578618399703996,-0.0027166587366728705,-0.09986627235199445,62.91598914429796,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/restartable_eq_branch_Re330_370/states/xeq_step0026_Re352.00000000.asc
27,354.0,true,1.5829338118335358e-11,0.2684949968242178,1.6637360173845117,1.6637360173845117,1,0.0659107697008069,-0.0025524782880390028,-0.09999307280276207,62.8362058597126,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/restartable_eq_branch_Re330_370/states/xeq_step0027_Re354.00000000.asc
28,356.0,true,1.4004759852941708e-11,0.26876353457503066,1.664913532490277,1.664913532490277,1,0.06603657650440169,-0.002418724546133592,-0.10012069065837464,62.756112306682596,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/restartable_eq_branch_Re330_370/states/xeq_step0028_Re356.00000000.asc
29,358.0,true,1.2389867614560556e-11,0.269027488299203,1.66607599692838,1.66607599692838,1,0.06616382699345892,-0.002315471385943976,-0.10025010695299771,62.6750982931665,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/restartable_eq_branch_Re330_370/states/xeq_step0029_Re358.00000000.asc
30,360.0,true,1.0960703479230415e-11,0.2692870981290454,1.667224676609017,1.667224676609017,1,0.0662927385459562,-0.0022428601959279017,-0.10038247253425114,62.592454126249216,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/restartable_eq_branch_Re330_370/states/xeq_step0030_Re360.00000000.asc
31,362.0,true,9.692032855403475e-12,0.2695425927720965,1.6683607810205492,1.6683607810205492,1,0.06642352401339797,-0.0022010876271434717,-0.10051914724120893,62.507347899622104,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/restartable_eq_branch_Re330_370/states/xeq_step0031_Re362.00000000.asc
32,364.0,true,8.566233573329625e-12,0.269794190441388,1.6694854682045814,1.6694854682045814,1,0.06655639236335767,-0.0021903853795220887,-0.10066174855176964,62.41879758275993,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/restartable_eq_branch_Re330_370/states/xeq_step0032_Re364.00000000.asc
33,366.0,true,7.564802135758455e-12,0.27004209974351506,1.6705998495481822,1.6705998495481822,1,0.06669154928746628,-0.0022109873231672076,-0.10081221151023663,62.32563707365532,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/restartable_eq_branch_Re330_370/states/xeq_step0033_Re366.00000000.asc
34,368.0,true,6.677332582078738e-12,0.27028652052855606,1.6717049944133842,1.6717049944133842,1,0.0668291977787399,-0.0022630767486460646,-0.10097286133025947,62.226475752021166,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/restartable_eq_branch_Re330_370/states/xeq_step0034_Re368.00000000.asc
35,370.0,true,5.890587732413025e-12,0.27052764470575535,1.6728019346239222,1.6728019346239222,1,0.06696953868189648,-0.002346702868475258,-0.10114649858530386,62.11965213882851,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/restartable_eq_branch_Re330_370/states/xeq_step0035_Re370.00000000.asc
