                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.3053869                       0                       0           1.5679727e-16  ./initial-2/
                     300               1.3054373                       0                       0           9.7542008e-16  ./initial-1/
                   299.9               1.3054877                       0                       0           2.4382063e-16  ./initial-0/
               270.16338               1.3233305              0.10039555           1.0593778e-05           9.6138968e-15   search-0/
                253.8761               1.3362055              0.15557504           1.7168385e-05            2.800117e-15   search-1/
               239.97425               1.3496018               0.2030372           1.7171382e-05           3.0922227e-14   search-2/
               226.17182               1.3657423              0.25067768           1.7472166e-05           1.3383419e-14   search-3/
               214.54895               1.3821378              0.29140544           1.7174264e-05           1.3089719e-14   search-4/
               204.39258                1.399129              0.32767582           1.6394774e-05           3.1600559e-15   search-5/
               194.41942               1.4188934              0.36420495           1.8748413e-05           2.5300868e-14   search-6/
               186.23334                1.438073               0.3951958           1.7459733e-05           2.7212948e-15   search-7/
               178.29972               1.4601349              0.42658004            1.980186e-05           1.5601197e-14   search-8/
               171.97525               1.4812646              0.45315852           1.7701316e-05           1.7016819e-15   search-9/
               166.01238               1.5057973              0.48051234           1.9770492e-05           1.5413792e-14   search-10/
               161.44125               1.5299569              0.50448471            1.750164e-05           1.1584474e-14   search-11/
               157.48161               1.5587479              0.53018715            1.848279e-05           1.8065778e-14   search-12/
               154.49615               1.5939237              0.55891168           1.9500809e-05           1.8717971e-16   search-13/
               153.03037                1.635313               0.5909913           1.9846093e-05           1.5880336e-16   search-14/
               153.27694               1.6801615              0.62535627           1.9019804e-05            1.720307e-16   search-15/
               154.32058               1.7123785              0.65027932           1.7776248e-05           6.4220366e-16   search-16/
               156.09131               1.7475951              0.67789437           1.7558296e-05           1.1885885e-16   search-17/
               158.50788               1.7844927              0.70728432            1.658201e-05           3.0099861e-14   search-18/
               161.47305               1.8223992               0.7379578           1.6092065e-05           1.7477614e-14   search-19/
               164.89075               1.8608263              0.76952162           1.4470859e-05            1.382217e-14   search-20/
               168.68015               1.8994583              0.80169782           1.2533839e-05           3.5313708e-15   search-21/
               172.77787               1.9381034              0.83430024           1.0697364e-05           3.3762668e-15   search-22/
               177.83797               1.9826648              0.87237528           1.1920336e-05           5.5185115e-15   search-23/
               183.19384               2.0270361              0.91076823           1.1413571e-05           6.1612568e-15   search-24/
               188.80429               2.0711751              0.94940726           1.0207723e-05           3.1010284e-15   search-25/
               195.65892               2.1225676              0.99492547           1.1740212e-05           5.6535845e-15   search-26/
               202.77891               2.1735982               1.0406569           1.1464031e-05           5.8698034e-15   search-27/
                210.1327               2.2242612               1.0865592            1.038255e-05           3.1992045e-15   search-28/
               218.93894               2.2826674               1.1400699           1.1851231e-05           2.4640569e-15   search-29/
                227.9966               2.3405689               1.1937249           1.1615994e-05           1.8946037e-15   search-30/
               237.28224               2.3979642               1.2474936           1.0682334e-05           4.2118704e-15   search-31/
                248.1093               2.4626963               1.3088233           1.2138801e-05           9.5483214e-15   search-32/
               259.18751               2.5267625               1.3702409           1.2405726e-05           5.4792987e-15   search-33/
               270.50151               2.5901266               1.4317087           1.2297912e-05           7.6613747e-15   search-34/
               282.04235               2.6527045               1.4931725           1.1984799e-05           8.5002751e-15   search-35/
               293.81075               2.7143711               1.5545752           1.1693391e-05           5.6632665e-15   search-36/
               305.81807               2.7749779               1.6158725           1.1182249e-05           3.7903583e-15   search-37/
               318.08427               2.8343768               1.6770455           1.0432247e-05           7.4115345e-15   search-38/
               332.36431               2.9002589               1.7464194           1.2171076e-05           1.3313934e-14   search-39/
               347.03694               2.9644308               1.8157628           1.2498014e-05           1.6099126e-14   search-40/
               362.10836               3.0271141               1.8852575           1.2530782e-05            1.061639e-14   search-41/
               377.54696               3.0887671               1.9551059           1.2896579e-05           2.1118525e-14   search-42/
               393.27677               3.1500957               2.0255065           1.4003746e-05           1.4724936e-14   search-43/
               409.17639               3.2119606               2.0966029           1.5266213e-05           3.2086727e-14   search-44/
               425.09044               3.2749473               2.1683105           1.5909692e-05           6.2005491e-14   search-45/
               440.88171               3.3390385               2.2402903           1.5832366e-05           2.2619861e-14   search-46/
               448.70852               3.3714192               2.2762892           4.9714717e-06           6.9843832e-14   search-48/
