physical_id,case,group,direction,step,Re,input
re300_lx10_lz6_006,re300_lx10_lz6,A,plus,1,299.98,1.3282504
re300_lx10_lz6_006,re300_lx10_lz6,A,plus,2,300.0,1.3279317
re300_lx10_lz6_006,re300_lx10_lz6,A,plus,3,300.02,1.3276129
re300_lx10_lz6_006,re300_lx10_lz6,A,plus,4,304.06875,1.2750594
re300_lx10_lz6_006,re300_lx10_lz6,A,plus,5,308.51417,1.2457941
re300_lx10_lz6_006,re300_lx10_lz6,A,plus,6,315.3088,1.2203882
re300_lx10_lz6_006,re300_lx10_lz6,A,plus,7,322.81116,1.2022155
re300_lx10_lz6_006,re300_lx10_lz6,A,plus,8,331.26363,1.1873866
re300_lx10_lz6_006,re300_lx10_lz6,A,plus,9,340.20713,1.1753189
re300_lx10_lz6_006,re300_lx10_lz6,A,plus,10,351.0918,1.1637133
re300_lx10_lz6_006,re300_lx10_lz6,A,plus,11,363.97468,1.1528056
re300_lx10_lz6_006,re300_lx10_lz6,A,plus,12,378.79157,1.1427753
re300_lx10_lz6_006,re300_lx10_lz6,A,plus,13,395.71861,1.1335523
re300_lx10_lz6_006,re300_lx10_lz6,A,plus,14,414.97553,1.1250686
re300_lx10_lz6_006,re300_lx10_lz6,A,plus,15,436.77374,1.1172791
re300_lx10_lz6_006,re300_lx10_lz6,A,plus,16,461.35995,1.1101362
re300_lx10_lz6_006,re300_lx10_lz6,A,plus,17,489.03872,1.1035876
re300_lx10_lz6_006,re300_lx10_lz6,A,plus,18,519.01983,1.0977836
