physical_id,case,group,direction,step,Re,input
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,1,300.02,1.2110799
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,2,300.0,1.2111018
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,3,299.98,1.2111236
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,4,277.60529,1.2421604
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,5,267.44288,1.2633322
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,6,259.26125,1.2869688
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,7,251.78993,1.3190181
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,8,246.92163,1.3524009
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,9,243.65258,1.3901082
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,10,242.16202,1.4188773
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,11,241.39087,1.4415381
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,12,240.89463,1.4630428
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,13,240.62715,1.4800181
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,14,240.50376,1.4907997
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,15,240.46881,1.5850691
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,16,240.92406,1.6315622
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,17,241.69161,1.6834238
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,18,242.73264,1.737353
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,19,244.02046,1.7924999
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,20,245.53269,1.8482821
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,21,247.25386,1.9043847
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,22,249.17347,1.9607505
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,23,251.28104,2.0175053
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,24,253.56066,2.0747654
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,25,255.99087,2.1322731
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,26,258.55857,2.1892898
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,27,261.27938,2.2460126
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,28,264.1608,2.3047982
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,29,267.10271,2.3678064
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,30,269.89878,2.4343647
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,31,272.38565,2.501483
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,32,274.31961,2.5595098
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,33,276.0576,2.6159363
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,34,277.65747,2.6715027
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,35,278.99133,2.7210124
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,36,280.02624,2.7616759
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,37,280.7738,2.7901184
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,38,281.27215,2.8048132
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,39,281.8461,2.8148777
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,40,282.49165,2.820211
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,41,283.36761,2.8230058
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,42,284.57659,2.8237243
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,43,287.07909,2.8215617
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,44,288.35835,2.8196595
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,45,289.95241,2.8168207
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,46,292.52713,2.8112789
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,47,294.98304,2.8049143
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,48,297.8043,2.7962644
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,49,300.92482,2.7850046
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,50,304.17797,2.7714431
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,51,307.18474,2.7574103
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,52,310.59165,2.7400029
re300_lx10_lz6_003,re300_lx10_lz6,G,minus,53,313.79353,2.7223888
re300_lx10_lz6_003,re300_lx10_lz6,G,plus,1,299.98,1.2111236
re300_lx10_lz6_003,re300_lx10_lz6,G,plus,2,300.0,1.2111018
re300_lx10_lz6_003,re300_lx10_lz6,G,plus,3,300.02,1.2110799
re300_lx10_lz6_003,re300_lx10_lz6,G,plus,4,323.36125,1.1899998
re300_lx10_lz6_003,re300_lx10_lz6,G,plus,5,337.788,1.1801325
re300_lx10_lz6_003,re300_lx10_lz6,G,plus,6,352.32661,1.1718169
re300_lx10_lz6_003,re300_lx10_lz6,G,plus,7,370.24803,1.1632342
re300_lx10_lz6_003,re300_lx10_lz6,G,plus,8,390.54957,1.1551685
re300_lx10_lz6_003,re300_lx10_lz6,G,plus,9,410.89777,1.1484041
re300_lx10_lz6_003,re300_lx10_lz6,G,plus,10,435.22608,1.1416184
re300_lx10_lz6_003,re300_lx10_lz6,G,plus,11,462.73677,1.1352305
re300_lx10_lz6_003,re300_lx10_lz6,G,plus,12,490.26876,1.1298672
re300_lx10_lz6_003,re300_lx10_lz6,G,plus,13,520.24917,1.1249168
