            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.298323      0.401083     0.0603175      0.116132      0.132462     0.0171248             0             0       1.59897      0.799487     -0.799487        1.8561
      0.273432      0.371309     0.0490614     0.0961918      0.108516     0.0116599   1.93136e-11   1.39318e-13       1.49997      0.749984     -0.749984       1.51805
      0.252347      0.347035     0.0357628     0.0751383     0.0910337    0.00692475  -6.35829e-11  -1.31356e-13        1.2566      0.628299     -0.628299       1.30067
      0.261701       0.36073     0.0362413     0.0743959     0.0986434    0.00684818   2.34856e-11  -1.89675e-13       1.21894       0.60947      -0.60947       1.50149
      0.262904       0.36048     0.0406838     0.0814653      0.103686    0.00829177  -3.02276e-11  -1.02527e-13       1.33408       0.66704      -0.66704       1.47253
      0.259619      0.355613      0.040629     0.0818046      0.102505     0.0083427  -2.95552e-11  -2.71651e-15       1.32691      0.663456     -0.663456        1.4311
      0.253671       0.34754     0.0388653     0.0800181     0.0967842     0.0079134  -4.36017e-11  -5.21372e-14       1.29334      0.646669     -0.646669       1.33463
      0.246708      0.338175     0.0369373     0.0774769     0.0914173    0.00736704  -3.08513e-11  -1.62378e-14       1.23316       0.61658      -0.61658       1.25415
      0.239764      0.328985     0.0352557     0.0741539     0.0866294    0.00674177  -2.38885e-11   2.32802e-13       1.16748       0.58374      -0.58374       1.17981
      0.247041      0.338651     0.0381245     0.0769469     0.0908683    0.00737431   3.29345e-11   1.17334e-13       1.25311      0.626554     -0.626554       1.25846
      0.251412       0.34452     0.0395674     0.0784605     0.0931816    0.00772163  -2.38204e-12  -4.89226e-15         1.299      0.649501     -0.649501       1.30115
      0.251804      0.345047     0.0397293     0.0785832     0.0934296    0.00775373   5.25565e-13  -2.49866e-15       1.30379      0.651896     -0.651896       1.30385
      0.251725      0.344945     0.0396948     0.0785368     0.0933642     0.0077437  -5.03525e-13             0       1.30284      0.651422     -0.651422       1.30284
      0.251724      0.344944     0.0396947     0.0785366      0.093364    0.00774367             0             0       1.30284      0.651421     -0.651421       1.30284
      0.251724      0.344944     0.0396947     0.0785366      0.093364    0.00774367             0             0       1.30284      0.651421     -0.651421       1.30284
