            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.294812      0.410206     0.0380722     0.0641052      0.129804    0.00555897             0             0       1.22638       0.61319      -0.61319       1.28622
      0.285745      0.397806     0.0378306     0.0601655      0.120229    0.00505104   9.31462e-11  -2.36354e-13       1.14678      0.573392     -0.573392        1.2173
      0.276415      0.385509     0.0340452     0.0550831      0.108762    0.00419322    8.5597e-11   1.20347e-14       1.06649      0.533246     -0.533246       1.10796
      0.269359      0.376033     0.0323352     0.0516003      0.102186    0.00370815   4.68267e-11  -3.65181e-13      0.952357      0.476178     -0.476178       1.07002
      0.257862      0.360886     0.0273197     0.0447289     0.0938385    0.00274704   8.24826e-11  -1.13417e-13      0.846626      0.423313     -0.423313      0.922361
      0.241169      0.337376     0.0262115     0.0426073     0.0922569    0.00250243   7.28195e-11   4.09706e-14      0.731731      0.365866     -0.365866       0.81896
      0.219417      0.307132     0.0226889      0.037985     0.0850211    0.00195764   5.41562e-12   5.75646e-15      0.583791      0.291895     -0.291895      0.677498
      0.208054      0.291167     0.0216488      0.036417      0.082042    0.00179487   1.54771e-11  -1.00058e-13      0.553127      0.276564     -0.276564      0.630682
      0.190293      0.266113     0.0202971     0.0345625     0.0787609    0.00160654   5.98681e-11  -8.15324e-14      0.509814      0.254907     -0.254907      0.572919
      0.177208      0.247433     0.0203389     0.0341855     0.0793155    0.00158232    1.9868e-11  -5.60737e-14      0.503452      0.251726     -0.251726      0.548913
      0.157243       0.21932     0.0180152     0.0320095     0.0744063    0.00134915   4.32139e-11  -2.34172e-15      0.430308      0.215154     -0.215154       0.46722
      0.138999      0.193596      0.016009     0.0300964     0.0690709    0.00116208  -1.76935e-10   4.23932e-14      0.369624      0.184812     -0.184812      0.401033
      0.121103      0.168332     0.0141271     0.0282242     0.0630209   0.000996182  -1.80277e-10  -2.76087e-14       0.30607      0.153035     -0.153035      0.333206
      0.106633      0.147775     0.0126588     0.0272645     0.0572526   0.000903599  -3.94442e-11  -4.25675e-14      0.259582      0.129791     -0.129791       0.27704
     0.0977053      0.135015     0.0115516     0.0270208     0.0524163   0.000863562   1.74618e-11  -5.74839e-14      0.216792      0.108396     -0.108396      0.237749
      0.101162      0.139922     0.0121359     0.0272428     0.0548421   0.000889451  -1.58934e-13    2.0037e-14      0.239194      0.119597     -0.119597      0.253601
      0.102514      0.141827     0.0123005     0.0274249     0.0554911   0.000903428  -1.17526e-11   9.96668e-15        0.2482        0.1241       -0.1241      0.259545
      0.104356      0.144422     0.0125465     0.0276649     0.0565056   0.000922762  -4.59671e-12   1.16028e-14       0.25971      0.129855     -0.129855      0.268119
      0.102512      0.141791     0.0122938     0.0276002     0.0553482   0.000912908   -1.3564e-11   1.20928e-14      0.251543      0.125772     -0.125772      0.258664
      0.103404      0.143067     0.0124801     0.0275869     0.0559442   0.000916788  -1.02126e-11   2.57481e-15       0.25762       0.12881      -0.12881      0.263005
      0.104678      0.144878     0.0127062      0.027639     0.0566783   0.000925363  -1.40476e-12   8.31867e-15      0.264186      0.132093     -0.132093      0.269078
