Lx,Lz
8.68421052631579,8.736842105263158
8.68421052631579,9.157894736842104
8.68421052631579,9.578947368421053
8.68421052631579,10.0
9.210526315789474,2.8421052631578947
9.210526315789474,3.263157894736842
9.210526315789474,3.6842105263157894
9.210526315789474,4.105263157894737
9.210526315789474,4.526315789473684
9.210526315789474,4.947368421052632
9.210526315789474,5.368421052631579
9.210526315789474,5.7894736842105265
9.210526315789474,6.2105263157894735
9.210526315789474,6.631578947368421
9.210526315789474,7.052631578947368
9.210526315789474,7.473684210526316
9.210526315789474,7.894736842105263
9.210526315789474,8.31578947368421
9.210526315789474,8.736842105263158
9.210526315789474,9.157894736842104
9.210526315789474,9.578947368421053
9.210526315789474,10.0
9.736842105263158,2.8421052631578947
9.736842105263158,3.263157894736842
9.736842105263158,3.6842105263157894
9.736842105263158,4.105263157894737
9.736842105263158,4.526315789473684
9.736842105263158,4.947368421052632
9.736842105263158,5.368421052631579
9.736842105263158,5.7894736842105265
9.736842105263158,6.2105263157894735
9.736842105263158,6.631578947368421
9.736842105263158,7.052631578947368
9.736842105263158,7.473684210526316
9.736842105263158,7.894736842105263
9.736842105263158,8.31578947368421
9.736842105263158,8.736842105263158
9.736842105263158,9.157894736842104
9.736842105263158,9.578947368421053
9.736842105263158,10.0
10.263157894736842,2.8421052631578947
10.263157894736842,3.263157894736842
10.263157894736842,3.6842105263157894
10.263157894736842,4.105263157894737
10.263157894736842,4.526315789473684
10.263157894736842,4.947368421052632
10.263157894736842,5.368421052631579
10.263157894736842,5.7894736842105265
10.263157894736842,6.2105263157894735
10.263157894736842,6.631578947368421
10.263157894736842,7.052631578947368
10.263157894736842,7.473684210526316
10.263157894736842,7.894736842105263
10.263157894736842,8.31578947368421
10.263157894736842,8.736842105263158
10.263157894736842,9.157894736842104
10.263157894736842,9.578947368421053
10.263157894736842,10.0
10.789473684210526,2.8421052631578947
10.789473684210526,3.263157894736842
10.789473684210526,3.6842105263157894
10.789473684210526,4.105263157894737
10.789473684210526,4.526315789473684
10.789473684210526,4.947368421052632
10.789473684210526,5.368421052631579
10.789473684210526,5.7894736842105265
10.789473684210526,6.2105263157894735
10.789473684210526,6.631578947368421
10.789473684210526,7.052631578947368
10.789473684210526,7.473684210526316
10.789473684210526,7.894736842105263
10.789473684210526,8.31578947368421
10.789473684210526,8.736842105263158
10.789473684210526,9.157894736842104
10.789473684210526,9.578947368421053
10.789473684210526,10.0
11.31578947368421,2.8421052631578947
11.31578947368421,3.263157894736842
11.31578947368421,3.6842105263157894
11.31578947368421,4.105263157894737
11.31578947368421,4.526315789473684
11.31578947368421,4.947368421052632
11.31578947368421,5.368421052631579
11.31578947368421,5.7894736842105265
11.31578947368421,6.2105263157894735
11.31578947368421,6.631578947368421
11.31578947368421,7.052631578947368
11.31578947368421,7.473684210526316
11.31578947368421,7.894736842105263
11.31578947368421,8.31578947368421
11.31578947368421,8.736842105263158
11.31578947368421,9.157894736842104
11.31578947368421,9.578947368421053
11.31578947368421,10.0
11.842105263157896,2.8421052631578947
11.842105263157896,3.263157894736842
11.842105263157896,3.6842105263157894
11.842105263157896,4.105263157894737
11.842105263157896,4.526315789473684
11.842105263157896,4.947368421052632
11.842105263157896,5.368421052631579
11.842105263157896,5.7894736842105265
11.842105263157896,6.2105263157894735
11.842105263157896,6.631578947368421
11.842105263157896,7.052631578947368
11.842105263157896,7.473684210526316
11.842105263157896,7.894736842105263
11.842105263157896,8.31578947368421
11.842105263157896,8.736842105263158
11.842105263157896,9.157894736842104
11.842105263157896,9.578947368421053
11.842105263157896,10.0
12.368421052631579,2.8421052631578947
12.368421052631579,3.263157894736842
12.368421052631579,3.6842105263157894
12.368421052631579,4.105263157894737
12.368421052631579,4.526315789473684
12.368421052631579,4.947368421052632
12.368421052631579,5.368421052631579
12.368421052631579,5.7894736842105265
12.368421052631579,6.2105263157894735
12.368421052631579,6.631578947368421
12.368421052631579,7.052631578947368
12.368421052631579,7.473684210526316
12.368421052631579,7.894736842105263
12.368421052631579,8.31578947368421
12.368421052631579,8.736842105263158
12.368421052631579,9.157894736842104
12.368421052631579,9.578947368421053
12.368421052631579,10.0
12.894736842105264,2.8421052631578947
12.894736842105264,3.263157894736842
12.894736842105264,3.6842105263157894
12.894736842105264,4.105263157894737
12.894736842105264,4.526315789473684
12.894736842105264,4.947368421052632
12.894736842105264,5.368421052631579
12.894736842105264,5.7894736842105265
12.894736842105264,6.2105263157894735
12.894736842105264,6.631578947368421
12.894736842105264,7.052631578947368
12.894736842105264,7.473684210526316
12.894736842105264,7.894736842105263
12.894736842105264,8.31578947368421
12.894736842105264,8.736842105263158
12.894736842105264,9.157894736842104
12.894736842105264,9.578947368421053
12.894736842105264,10.0
13.421052631578947,3.263157894736842
13.421052631578947,3.6842105263157894
13.421052631578947,4.105263157894737
13.421052631578947,4.526315789473684
13.421052631578947,4.947368421052632
13.421052631578947,5.368421052631579
13.421052631578947,5.7894736842105265
13.421052631578947,6.2105263157894735
13.421052631578947,6.631578947368421
13.421052631578947,7.052631578947368
13.421052631578947,7.473684210526316
13.421052631578947,7.894736842105263
13.421052631578947,8.31578947368421
13.421052631578947,8.736842105263158
13.421052631578947,9.157894736842104
13.421052631578947,9.578947368421053
13.421052631578947,10.0
13.947368421052632,3.263157894736842
13.947368421052632,3.6842105263157894
13.947368421052632,4.105263157894737
13.947368421052632,4.526315789473684
13.947368421052632,4.947368421052632
13.947368421052632,5.368421052631579
13.947368421052632,5.7894736842105265
13.947368421052632,6.2105263157894735
13.947368421052632,6.631578947368421
13.947368421052632,7.052631578947368
13.947368421052632,7.473684210526316
13.947368421052632,7.894736842105263
13.947368421052632,8.31578947368421
13.947368421052632,8.736842105263158
13.947368421052632,9.157894736842104
13.947368421052632,9.578947368421053
13.947368421052632,10.0
14.473684210526315,3.263157894736842
14.473684210526315,3.6842105263157894
14.473684210526315,4.105263157894737
14.473684210526315,4.526315789473684
14.473684210526315,4.947368421052632
14.473684210526315,5.368421052631579
14.473684210526315,5.7894736842105265
14.473684210526315,6.2105263157894735
14.473684210526315,6.631578947368421
14.473684210526315,7.052631578947368
14.473684210526315,7.473684210526316
14.473684210526315,7.894736842105263
14.473684210526315,8.31578947368421
14.473684210526315,8.736842105263158
14.473684210526315,9.157894736842104
14.473684210526315,9.578947368421053
14.473684210526315,10.0
15.0,3.263157894736842
15.0,3.6842105263157894
15.0,4.105263157894737
15.0,4.526315789473684
15.0,4.947368421052632
15.0,5.368421052631579
15.0,5.7894736842105265
15.0,6.2105263157894735
15.0,6.631578947368421
15.0,7.052631578947368
15.0,7.473684210526316
15.0,7.894736842105263
15.0,8.31578947368421
15.0,8.736842105263158
15.0,9.157894736842104
15.0,9.578947368421053
15.0,10.0
