            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
     0.0877917      0.112691    0.00966098     0.0512062      0.041723    0.00271541             0   -9.4724e-08      0.126864     0.0634321    -0.0634321      0.130915
     0.0234914     0.0291437    0.00496121     0.0151568     0.0111304   0.000254342  -3.38146e-10   -1.0355e-07     0.0471683     0.0235841    -0.0235841     0.0102727
    0.00377771     0.0053349   0.000143553   0.000245644   5.96372e-05   8.09485e-08  -1.12657e-10  -3.55419e-08     0.0147338     0.0073669    -0.0073669   0.000260084
   6.56738e-06   9.27329e-06    2.6737e-07   4.42226e-07   5.92116e-08    2.6705e-13   1.33444e-11  -1.01392e-08   3.90958e-05   1.95479e-05  -1.95478e-05   8.83397e-10
    9.8848e-08   1.38966e-07   1.95021e-09   1.50506e-08   2.37726e-09   2.30325e-16  -2.30038e-12  -9.22689e-09   2.28697e-08   1.14271e-08  -1.14427e-08   1.39325e-13
   1.02714e-07   1.43389e-07   1.17912e-08   2.00245e-08   2.02817e-09   5.40012e-16   2.20252e-12  -3.10518e-09   9.29501e-09   4.60283e-09  -4.69218e-09    1.7128e-13
    1.0828e-07     1.514e-07   1.18549e-08   1.96713e-08   1.02974e-09   5.27497e-16   1.49273e-12  -1.62544e-09   5.31295e-09   2.62147e-09  -2.69149e-09   1.71418e-13
    1.0257e-07   1.43305e-07   1.17115e-08   1.91821e-08   2.95068e-10   5.05112e-16   4.56796e-13  -7.00361e-10   3.12867e-09   1.55017e-09  -1.57851e-09   1.62941e-13
   1.00697e-07   1.40666e-07   1.15284e-08   1.89686e-08   5.05557e-10   4.92711e-16   3.46296e-13  -3.52631e-10   2.97238e-09   1.47378e-09  -1.49859e-09   1.58874e-13
     9.574e-08   1.33684e-07   1.11545e-08   1.83465e-08    1.0466e-09   4.61015e-16  -2.74723e-13  -1.50909e-10   1.55183e-09   7.85652e-10  -7.66174e-10   1.49551e-13
   9.42146e-08   1.31523e-07   1.10801e-08    1.8215e-08   6.77065e-10   4.54554e-16   1.19579e-14  -6.60476e-11   1.67507e-10   8.37874e-11  -8.37197e-11    1.4712e-13
   9.37197e-08   1.30814e-07   1.10905e-08    1.8209e-08   8.67383e-11   4.54567e-16   1.00463e-14   -4.1942e-11   1.08085e-10     5.411e-11  -5.39745e-11   1.46572e-13
   9.37631e-08   1.30862e-07    1.1119e-08   1.82872e-08   7.30128e-10   4.58052e-16   2.40815e-14  -4.26597e-11    1.3527e-10   6.72886e-11  -6.79818e-11   1.46779e-13
   9.43499e-08   1.31654e-07   1.13178e-08   1.85185e-08   1.83311e-10   4.71028e-16   2.52374e-14  -3.93486e-11   1.26676e-10   6.34615e-11  -6.32147e-11   1.48324e-13
   9.58096e-08   1.33722e-07   1.14041e-08   1.86336e-08   2.45167e-10   4.77266e-16   -5.4249e-14     -1.26e-10   4.23422e-10   2.11894e-10  -2.11528e-10   1.49281e-13
   9.56901e-08   1.33525e-07   1.15123e-08   1.87552e-08    4.8336e-10    4.8429e-16  -2.37869e-14  -9.17019e-11   4.09021e-10   2.04327e-10  -2.04694e-10   1.49352e-13
    9.6701e-08   1.34959e-07   1.15962e-08   1.88052e-08   4.74412e-10   4.88107e-16   1.25725e-13  -1.40803e-10   4.16022e-10    2.0821e-10  -2.07812e-10   1.49287e-13
   9.88936e-08   1.38059e-07    1.1735e-08   1.90248e-08   7.88516e-10   4.99654e-16  -2.16925e-14  -1.53265e-10   8.56648e-10   4.28549e-10  -4.28099e-10   1.51168e-13
   9.77908e-08   1.36451e-07   1.18286e-08   1.91669e-08    9.9117e-10   5.07286e-16  -1.73284e-14  -1.51603e-10   3.98248e-10   1.99043e-10  -1.99205e-10   1.50217e-13
    9.9023e-08   1.38188e-07   1.19502e-08   1.92987e-08   4.66083e-10   5.15246e-16  -4.45881e-14  -1.67631e-10   4.27092e-10   2.13509e-10  -2.13584e-10   1.51262e-13
    9.8951e-08   1.38051e-07   1.20157e-08    1.9497e-08   2.07696e-09   5.24509e-16   5.94699e-14  -1.83834e-10    1.1115e-09   5.55364e-10  -5.56135e-10   1.49502e-13
