                     %Lz                     obs                       s                guesserr                   error     directory
               2.5876895               1.9949083                       0                       0           8.0842631e-14  ./initial-2/
               2.5826895               1.9819276                       0                       0           5.0817645e-14  ./initial-1/
               2.5776895               1.9684557                       0                       0           2.4610743e-15  ./initial-0/
               2.5490198                1.875659             0.055187038           1.1900844e-05           4.1058621e-14   search-0/
               2.5362283               1.8118541             0.087759166             1.67757e-05           3.7789555e-16   search-1/
               2.5325129               1.7807532              0.10351721           6.0692886e-06           5.7943576e-16   search-3/
                2.530915                1.755659              0.11619382           2.0841874e-06           9.2302805e-16   search-5/
               2.5310902               1.7199698              0.13420126           5.4953728e-06            8.550715e-15   search-6/
               2.5354344                1.678996               0.1549433           7.7175979e-06           1.5643209e-16   search-7/
               2.5448128               1.6392562              0.17532051           9.4067048e-06            2.314849e-14   search-8/
               2.5599048               1.6010311              0.19547314           9.5660045e-06           6.0230468e-14   search-9/
               2.5819743                1.563951              0.21604136           9.4349233e-06           7.0383715e-15   search-10/
                2.612086               1.5287444              0.23728956           9.5336155e-06            2.314703e-15   search-11/
               2.6496293               1.4971935              0.25884728           1.0452243e-05           4.9889008e-15   search-12/
               2.6942161               1.4695211              0.28105048           1.3032716e-05           5.5333725e-16   search-13/
               2.7448095               1.4458022              0.30400631            1.534363e-05           2.2297664e-15   search-14/
               2.7999732               1.4258493              0.32761901           1.5551208e-05           7.5460499e-15   search-15/
               2.8583034               1.4092452              0.35170786           1.3657137e-05           2.0262201e-15   search-16/
               2.9187083               1.3954737              0.37610659           1.0862817e-05           2.1780636e-15   search-17/
               2.9927779               1.3820126              0.40557911           1.1388247e-05           3.2370619e-15   search-18/
               3.0785909                1.369856              0.43936675           1.2099038e-05             4.20467e-15   search-19/
               3.1760285               1.3593242              0.47746632           1.2296705e-05           5.1916797e-15   search-20/
               3.2876598               1.3504247              0.52092182            1.210324e-05           4.3866283e-15   search-21/
               3.4163128               1.3433283              0.57086392           1.1977484e-05           1.0334905e-14   search-22/
               3.5648076               1.3383768              0.62841436           1.1925774e-05           6.6237788e-15   search-23/
               3.7363386               1.3360872              0.69484007            1.189168e-05           7.7367165e-15   search-24/
               3.9343525                1.337234              0.77151188           1.1885355e-05           3.5192719e-15   search-25/
                4.161518               1.3429499              0.85951611           1.1970865e-05           4.3926268e-15   search-26/
               4.4164324               1.3546838              0.95839466           1.2307031e-05           1.5614382e-15   search-27/
               4.6710071               1.3722327               1.0573612           1.1657373e-05           6.9926313e-15   search-28/
               4.9250151               1.3963345               1.1564603           1.2192982e-05           6.1440707e-15   search-29/
               5.1781145               1.4285186                1.255795           1.4453368e-05           2.3677622e-14   search-30/
               5.4021837               1.4665634               1.3446514           1.6244148e-05           9.1174191e-14   search-31/
                5.586113               1.5087456               1.4189799           1.7785399e-05           7.0251253e-14   search-32/
               5.7278003               1.5542384               1.4784487           1.9133992e-05           2.2139402e-16   search-33/
               5.8189128               1.5968268                1.519756           1.6615597e-05            2.551617e-16   search-34/
               5.8879144               1.6484919               1.5570835           1.8517408e-05           1.1510549e-15   search-35/
                5.924473               1.7045092               1.5886941           1.7021904e-05           1.7774174e-14   search-36/
               5.9319739               1.7354148                1.604556           5.8743985e-06           1.4912189e-14   search-38/
               5.9307214               1.7818133               1.6279718           7.1285362e-06           3.0884164e-14   search-39/
