0,0,0,0,0,0,0,0,0,0
0,0,111,20,16,0,0,0,0,0
0,601,637,843,955,466,673,492,628,523
0,628,617,1114,977,697,780,971,934,875
0,679,793,888,915,1078,782,774,969,972
0,759,761,690,1112,946,1019,1006,896,952
0,500,709,668,964,775,922,1015,1234,906
0,0,706,766,1183,725,794,898,1109,1147
0,0,686,690,827,669,694,764,964,1018
0,0,652,551,732,613,590,684,820,873
