                     %Re                     obs                       s                guesserr                   error     directory
                  400.02               1.6031235                       0                       0           2.8202382e-16  ./initial-2/
                     400               1.6031323                       0                       0           7.8014088e-16  ./initial-1/
                  399.98               1.6031411                       0                       0           1.5425064e-16  ./initial-0/
               360.26573               1.6225327              0.10007011           8.7834036e-06           2.9634728e-15   search-0/
               335.97787               1.6366999              0.16142947            1.690964e-05           1.4344714e-14   search-1/
                315.4737                1.650395              0.21339684            1.738234e-05           7.0910171e-15   search-2/
               295.03013               1.6660392              0.26542907           1.7595128e-05           6.2508758e-15   search-3/
               277.63545               1.6813724              0.30995516           1.7033187e-05           2.4250273e-15   search-4/
               262.26271               1.6969998                0.349604           1.6293635e-05            3.009058e-15   search-5/
               246.99981               1.7152084              0.38941585           1.8856625e-05           6.5750365e-15   search-6/
               234.40896               1.7331485              0.42282304           1.7584927e-05           5.1372692e-15   search-7/
               223.36783               1.7521188               0.4528554           1.6278457e-05           8.7122576e-15   search-8/
                212.5897               1.7751375              0.48338766           1.8084077e-05           1.6369497e-14   search-9/
               203.64259               1.7997005              0.51049999           1.6864924e-05            1.579721e-14   search-10/
               195.28223               1.8305674              0.53891771           1.7649494e-05            7.852699e-14   search-11/
               187.96333               1.8705619              0.56985604           1.7970116e-05           9.4373653e-15   search-12/
               182.50314               1.9235147              0.60559637           1.9736581e-05           3.6473396e-16   search-13/
               180.75078               1.9591055              0.62822524           1.7433055e-05           2.2946415e-14   search-14/
               180.32022                1.977003              0.63944114           1.6498212e-05            9.899701e-14   search-15/
               180.44022               2.0283598              0.67147781           1.1070394e-05           4.1793894e-14   search-16/
                182.1276                2.078185              0.70284271           1.7185485e-05           1.8817048e-16   search-17/
               184.87076               2.1251101              0.73290621           1.6892181e-05           8.4871993e-14   search-18/
               188.71586               2.1734683              0.76456567           1.4226643e-05           4.3268417e-14   search-19/
               193.54199               2.2221004              0.79721266           1.2672205e-05            3.222058e-14   search-20/
               199.24245               2.2702897              0.83047925           1.1645688e-05           6.9420757e-15   search-21/
               205.73299               2.3175676              0.86413949           1.0704822e-05           7.7116766e-15   search-22/
               213.90686               2.3693276               0.9023496           1.2333668e-05           1.4624422e-14   search-23/
               222.93774               2.4193081              0.94084275           1.2583641e-05           3.7495109e-15   search-24/
               232.76803                2.467358              0.97960249            1.208347e-05           8.3074707e-15   search-25/
               243.33772               2.5134026               1.0186303           1.1071949e-05           5.7517408e-15   search-26/
               254.58113                2.557438               1.0579317           1.0026947e-05           2.9757727e-15   search-27/
               268.41801               2.6062228               1.1040041           1.1870934e-05           6.5490028e-15   search-28/
               282.96336               2.6525296               1.1504438           1.1724904e-05           1.1613021e-14   search-29/
               298.10923               2.6965321               1.1972104           1.0586003e-05           7.4295491e-15   search-30/
               316.25067               2.7447751               1.2516396           1.1929872e-05           1.3375886e-14   search-31/
               334.94501               2.7903954               1.3063574           1.1798469e-05           1.5845185e-14   search-32/
               354.09724               2.8335305               1.3612803           1.1654799e-05           7.8556945e-15   search-33/
               373.63802               2.8740291               1.4162775           1.2328932e-05           6.1524101e-15   search-34/
                393.5417               2.9110985               1.4711469           1.3713101e-05           1.0753848e-14   search-35/
               413.85318               2.9427872               1.5256373           1.5162979e-05           2.7068732e-14   search-36/
               434.70809               2.9652415               1.5796232           1.8439424e-05             5.73163e-14   search-37/
               451.90036               2.9722988               1.6228288           1.8559357e-05           7.7820993e-14   search-38/
               466.60848               2.9679736               1.6596979           1.7625606e-05           2.7358174e-14   search-39/
               481.35087               2.9544018               1.6975137           1.7774693e-05           3.2754336e-14   search-40/
               495.74554               2.9349581               1.7354892           1.4512864e-05           4.2401572e-14   search-41/
               509.72934               2.9131721               1.7729972           1.1134471e-05           3.7544797e-14   search-42/
               525.23097                2.887595               1.8149069            1.223149e-05           6.6973513e-14   search-43/
               540.60253               2.8607262               1.8568316           1.1329058e-05           3.9661132e-14   search-44/
               558.02943               2.8251705               1.9057193           1.2052311e-05            3.811761e-16   search-45/
               574.92055               2.7546295               1.9667059           1.3153155e-05           3.1222001e-15   search-46/
