      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  400.02      0.269019      0.379528     0.0129456     0.0230906     0.0224262   0.000700764             0             0      0.603124      0.301562     -0.301562      0.603124
     400       0.26902      0.379529     0.0129464     0.0230921     0.0224275   0.000700853             0             0      0.603132      0.301566     -0.301566      0.603132
  399.98      0.269021      0.379531     0.0129472     0.0230935     0.0224289   0.000700942             0             0      0.603141      0.301571     -0.301571      0.603141
 360.266      0.272074      0.383579     0.0147463     0.0264304     0.0254256   0.000916021             0             0      0.622533      0.311266     -0.311266      0.622533
 335.978      0.274223      0.386391     0.0161093     0.0289742     0.0276883    0.00109901             0             0        0.6367       0.31835      -0.31835        0.6367
 315.474      0.276235       0.38899     0.0174678     0.0315222     0.0299385    0.00129878             0             0      0.650395      0.325198     -0.325198      0.650395
  295.03      0.278459      0.391819     0.0190671     0.0345364     0.0325817    0.00155631             0             0      0.666039       0.33302      -0.33302      0.666039
 277.635      0.280565      0.394453     0.0206771     0.0375836     0.0352357    0.00184007             0             0      0.681372      0.340686     -0.340686      0.681372
 262.263      0.282644      0.397007     0.0223495     0.0407583     0.0379828    0.00216074             0             0         0.697        0.3485       -0.3485         0.697
     247      0.284994       0.39984     0.0243176     0.0444995     0.0411976    0.00257155             0             0      0.715208      0.357604     -0.357604      0.715208
 234.409      0.287249      0.402509     0.0262526     0.0481754      0.044333    0.00301007             0             0      0.733148      0.366574     -0.366574      0.733148
 223.368      0.289582      0.405232     0.0282693     0.0519947     0.0475659     0.0035026             0             0      0.752119      0.376059     -0.376059      0.752119
  212.59      0.292363      0.408441     0.0306477     0.0564716     0.0513218    0.00412832             0             0      0.775137      0.387569     -0.387569      0.775137
 203.643      0.295286      0.411791     0.0330799     0.0610044     0.0550853    0.00481582             0             0      0.799701       0.39985      -0.39985      0.799701
 195.282      0.298911       0.41594      0.035963     0.0662985     0.0594268    0.00568883             0             0      0.830567      0.415284     -0.415284      0.830567
 187.963      0.303541      0.421271     0.0394045     0.0724729     0.0644088    0.00680503             0             0      0.870562      0.435281     -0.435281      0.870562
 182.503      0.309565      0.428312     0.0434692     0.0795023     0.0699589    0.00821018             0             0      0.923515      0.461757     -0.461757      0.923515
 180.751      0.313543      0.433048     0.0459072     0.0835465     0.0730846    0.00908749             0             0      0.959105      0.479553     -0.479553      0.959105
  180.32       0.31552      0.435432     0.0470495     0.0853882     0.0744897    0.00950481             0             0      0.977003      0.488502     -0.488502      0.977003
  180.44      0.321102      0.442275     0.0500358     0.0900127     0.0779609     0.0106059             0             0       1.02836       0.51418      -0.51418       1.02836
 182.128      0.326381      0.448909     0.0525472     0.0936401     0.0806184     0.0115297             0             0       1.07819      0.539093     -0.539093       1.07819
 184.871      0.331221      0.455137     0.0545911     0.0963578     0.0825637      0.012265             0             0       1.12511      0.562555     -0.562555       1.12511
 188.716      0.336071      0.461522     0.0563911     0.0985098     0.0840688     0.0128841             0             0       1.17347      0.586734     -0.586734       1.17347
 193.542      0.340804        0.4679     0.0579025      0.100058     0.0851246     0.0133642             0             0        1.2221       0.61105      -0.61105        1.2221
 199.242      0.345353      0.474172     0.0591138      0.101017     0.0857597     0.0136989             0             0       1.27029      0.635145     -0.635145       1.27029
 205.733      0.349683      0.480276       0.06003      0.101428     0.0860163     0.0138913             0             0       1.31757      0.658784     -0.658784       1.31757
 213.907      0.354278      0.486905     0.0607253      0.101295     0.0859092     0.0139483             0             0       1.36933      0.684664     -0.684664       1.36933
 222.938      0.358582      0.493263     0.0610898      0.100604     0.0854442      0.013853             0             0       1.41931      0.709654     -0.709654       1.41931
 232.768      0.362611      0.499347      0.061153     0.0994301     0.0846827      0.013626             0             0       1.46736      0.733679     -0.733679       1.46736
 243.338      0.366389      0.505166     0.0609474     0.0978526     0.0836834     0.0132897             0             0        1.5134      0.756701     -0.756701        1.5134
 254.581      0.369945      0.510736     0.0605072     0.0959484     0.0825015     0.0128672             0             0       1.55744      0.778719     -0.778719       1.55744
 268.418      0.373843      0.516934     0.0597449       0.09342     0.0809629     0.0122968             0             0       1.60622      0.803111     -0.803111       1.60622
 282.963       0.37753      0.522863     0.0587615     0.0906568     0.0793122     0.0116716             0             0       1.65253      0.826265     -0.826265       1.65253
 298.109      0.381046      0.528557     0.0576029     0.0877535     0.0776038     0.0110188             0             0       1.69653      0.848266     -0.848266       1.69653
 316.251      0.384936      0.534877     0.0560983      0.084328       0.07561     0.0102582             0             0       1.74478      0.872388     -0.872388       1.74478
 334.945      0.388662      0.540924     0.0544736     0.0809329     0.0736432    0.00951752             0             0        1.7904      0.895198     -0.895198        1.7904
 354.097      0.392223      0.546683     0.0527823     0.0776534     0.0717392    0.00881602             0             0       1.83353      0.916765     -0.916765       1.83353
 373.638      0.395592      0.552108     0.0510598     0.0745371     0.0699147    0.00816289             0             0       1.87403      0.937015     -0.937015       1.87403
 393.542      0.398702      0.557112      0.049301     0.0715703     0.0681472    0.00755289             0             0        1.9111      0.955549     -0.955549        1.9111
 413.853      0.401434      0.561546     0.0474383     0.0686613     0.0663528    0.00696476             0             0       1.94279      0.971394     -0.971394       1.94279
 434.708      0.403568      0.565129     0.0453335     0.0656375     0.0643696    0.00636341             0             0       1.96524      0.982621     -0.982621       1.96524
   451.9      0.404597      0.567054     0.0433539     0.0629884     0.0624963     0.0058471             0             0        1.9723      0.986149     -0.986149        1.9723
