                     %Lz                     obs                       s                guesserr                   error     directory
               2.6405246               1.9963319                       0                       0           3.1511106e-14  ./initial-2/
               2.6305246               1.9720121                       0                       0            9.414394e-15  ./initial-1/
               2.6205246               1.9458937                       0                       0           4.5273803e-14  ./initial-0/
               2.5951364               1.8657813             0.055534743           1.1729836e-05           3.9413098e-14   search-0/
               2.5806283               1.7951272             0.091785182           1.9051273e-05           1.2273471e-15   search-1/
               2.5773325               1.7665261              0.10634272           5.7863179e-06            4.027175e-16   search-3/
               2.5758891               1.7418369              0.11887455           1.9998079e-06           6.7754788e-15   search-5/
               2.5764663               1.7053227              0.13739207           5.4889485e-06           2.9981309e-15   search-6/
               2.5815534               1.6648603              0.15800133            8.028991e-06           8.8335675e-14   search-7/
               2.5918727               1.6259553              0.17811614            9.497895e-06           3.0142453e-14   search-8/
               2.6082377               1.5884465              0.19812828           9.5301866e-06           3.9218963e-14   search-9/
               2.6319779               1.5521127              0.21864459           9.4288972e-06           1.0846951e-14   search-10/
               2.6637932               1.5180497              0.23973118           9.6517057e-06           1.9572908e-14   search-11/
               2.7031256               1.4875991              0.26122555           1.1084096e-05           6.6542304e-16   search-12/
               2.7494257               1.4609574              0.28341376           1.3793131e-05            6.254749e-15   search-13/
               2.8015146               1.4381508               0.3063454           1.5618434e-05           5.4048078e-15   search-14/
               2.8579107               1.4189455              0.32989283           1.5192123e-05            1.017158e-14   search-15/
               2.9172537               1.4029074              0.35387342           1.2952612e-05           1.2431403e-14   search-16/
               2.9785236               1.3895342              0.37813249           1.0137393e-05           1.5090075e-15   search-17/
               3.0554136               1.3760731              0.40814884           1.1067836e-05           4.4557088e-15   search-18/
               3.1447752               1.3638254              0.44268295           1.2046945e-05           6.8637743e-15   search-19/
