      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  400.02      0.233662      0.316834     0.0514687      0.078508      0.104813    0.00881254             0             0       1.17233      0.586167     -0.586167       1.17233
     400      0.233655      0.316823     0.0514667     0.0785066      0.104811    0.00881211             0             0       1.17228       0.58614      -0.58614       1.17228
  399.98      0.233647      0.316813     0.0514648     0.0785051      0.104809    0.00881168             0             0       1.17223      0.586114     -0.586114       1.17223
 394.405      0.231886      0.314329     0.0510539     0.0783111      0.104501    0.00873913             0             0       1.16098      0.580489     -0.580489       1.16098
  391.46      0.231342      0.313515      0.050981     0.0784059      0.104518    0.00874654             0             0       1.15881      0.579405     -0.579405       1.15881
  388.41      0.231191      0.313214     0.0510561     0.0786712      0.104683    0.00879589             0             0       1.16017      0.580086     -0.580086       1.16017
 385.343      0.231602      0.313664     0.0513299      0.079113      0.104991    0.00889362             0             0       1.16579      0.582897     -0.582897       1.16579
 382.438      0.232647      0.314985     0.0518109     0.0796794      0.105371    0.00903318             0             0       1.17517      0.587585     -0.587585       1.17517
 380.219      0.234001      0.316757     0.0523627     0.0802256       0.10571    0.00917799             0             0       1.18544      0.592718     -0.592718       1.18544
 378.266      0.236063      0.319501     0.0531334     0.0809157       0.10611    0.00937051             0             0       1.19986      0.599932     -0.599932       1.19986
 377.649      0.237475      0.321403     0.0536205     0.0813282      0.106336    0.00948944             0             0       1.20954      0.604768     -0.604768       1.20954
