                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.3574978                       0                       0           3.2980541e-16  ./initial-2/
                     300               1.3575723                       0                       0           6.0807646e-16  ./initial-1/
                   299.9               1.3576469                       0                       0           2.3300789e-16  ./initial-0/
               271.67465               1.3828683             0.096239076           1.4178014e-05           1.7494603e-14   search-0/
               258.31839               1.3987612              0.14227336           1.8341511e-05            1.473298e-14   search-1/
               246.83611               1.4155439              0.18249457           1.6988343e-05            7.104085e-15   search-2/
               235.52859               1.4361238              0.22312058           1.6760158e-05           3.2662637e-14   search-3/
               226.07176               1.4578956              0.25848837           1.7041267e-05           1.5371259e-14   search-4/
               218.05458                1.481351              0.29031098           1.6546541e-05           1.8238786e-14   search-5/
               210.50318               1.5102748              0.32328861            1.913256e-05           1.6301649e-14   search-6/
               204.74979               1.5401422              0.35247454           1.7439639e-05           1.3648353e-14   search-7/
               199.86946               1.5762844              0.38367403            1.771035e-05           8.0171965e-14   search-8/
               196.30146               1.6188701              0.41722202            1.656888e-05           1.2365074e-14   search-9/
               194.47408               1.6620908              0.44963624           1.3020132e-05           3.0220244e-16   search-10/
                194.2389               1.7310268              0.50042116           1.2012815e-05           3.0886919e-16   search-11/
               195.50576               1.7792351              0.53618204           1.8243764e-05           1.3796101e-15   search-12/
               197.52514               1.8249932              0.57055339            1.741852e-05           2.0710382e-16   search-13/
               200.33037               1.8730153              0.60714196           1.5494164e-05           1.7367022e-14   search-14/
               203.81167               1.9223529              0.64529223            1.502886e-05            3.680744e-14   search-15/
               207.86094               1.9724209              0.68456509           1.4129507e-05           6.5292931e-15   search-16/
               212.38249                2.022831              0.72463979           1.2726045e-05           4.5555245e-15   search-17/
               217.29757               2.0733387              0.76529188           1.1211093e-05           3.9394603e-15   search-18/
               223.24652               2.1303405              0.81172697           1.2233528e-05           4.7878606e-15   search-19/
               229.55237               2.1871901              0.85858223           1.1686305e-05           5.9395902e-15   search-20/
               236.16266               2.2438186              0.90575732            1.047997e-05           1.3777557e-15   search-21/
               244.15809               2.3091643              0.96077731           1.1866895e-05           7.9975007e-15   search-22/
               252.46138               2.3741073               1.0160447           1.1486309e-05           3.3392564e-15   search-23/
               261.03717               2.4386175               1.0714992           1.0334713e-05            4.148551e-15   search-24/
               271.34241               2.5132424                1.136319           1.1802502e-05           3.7027714e-15   search-25/
               281.95065               2.5872437               1.2012938           1.1527638e-05           5.4695037e-15   search-26/
                292.8376               2.6606252               1.2663994           1.0540079e-05           1.2658891e-15   search-27/
               305.64451               2.7440688               1.3412351           1.2032032e-05           3.2811586e-15   search-28/
               318.76468               2.8267674                1.416225           1.2188124e-05           4.0182262e-15   search-29/
               332.17201               2.9087795                 1.49137           1.1892638e-05           5.6907302e-15   search-30/
               345.83965               2.9901328               1.5666473           1.1478961e-05           8.9853332e-15   search-31/
               359.74418                3.070766               1.6419863           1.1377222e-05           7.7913062e-15   search-32/
                373.8745               3.1504365               1.7172363            1.139069e-05           7.7096726e-15   search-33/
                388.2469               3.2285934               1.7921336           1.1340912e-05           6.8197532e-15   search-34/
               402.92687               3.3040783                1.866202           1.1091215e-05           2.1897468e-14   search-35/
               418.07088               3.3742337                1.938443           1.0566808e-05           2.2677196e-16   search-36/
                434.0308               3.4335749               2.0072971           1.1488282e-05           8.7152382e-16   search-37/
               449.17594               3.4730465               2.0655549             1.66583e-05           3.6147472e-16   search-38/
               461.61445                3.497707               2.1108213           1.9833996e-05           8.4124537e-14   search-39/
                474.6395               3.5211356               2.1575423           1.4177716e-05           2.6293102e-16   search-40/
               491.98068               3.5522345               2.2197199            1.029576e-05           4.3320055e-14   search-41/
               509.32992               3.5843707                2.282208           1.2985402e-05            2.792144e-14   search-42/
               526.60045               3.6173471               2.3446913           1.2218452e-05           2.7362692e-14   search-43/
               546.55542               3.6563099               2.4171355           1.1815414e-05           2.4807498e-14   search-44/
               569.23142               3.7011823               2.4996332           1.2085661e-05           3.0047265e-14   search-45/
               591.85603                3.745998               2.5819572           1.0049125e-05           9.4172681e-15   search-46/
               619.33353               3.7995619               2.6816858           1.1035784e-05           1.6398117e-14   search-47/
                646.9625                 3.85134               2.7813675           9.9327158e-06           1.1559489e-14   search-48/
                674.8448               3.9003893               2.8810842           8.7714187e-06           1.7591429e-14   search-49/
