            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.099131      0.137024     0.0109984     0.0275215     0.0446003   0.000878396             0             0      0.157438     0.0787191    -0.0787191      0.181447
     0.0897524      0.123909     0.0112306     0.0251278     0.0464518   0.000757532   1.87522e-11   2.56107e-14       0.14305     0.0715248    -0.0715248      0.161271
      0.101051      0.139301     0.0137544     0.0287823      0.056093     0.0010176   1.01026e-11    3.9264e-14      0.200432      0.100216     -0.100216      0.208413
      0.113991      0.157038     0.0164162       0.03252     0.0639904    0.00132705   5.20013e-11  -9.24873e-15       0.25276       0.12638      -0.12638      0.259393
      0.126441      0.174102      0.019145     0.0360063     0.0707721    0.00166298   6.02548e-11  -1.76784e-14       0.30675      0.153375     -0.153375      0.312291
      0.113976      0.157044      0.016344     0.0324222     0.0638218    0.00131833     1.803e-11  -8.04685e-15      0.251867      0.125933     -0.125933      0.258675
      0.120178      0.165527     0.0177702     0.0342124     0.0671206    0.00148627  -4.20428e-12  -3.49847e-14      0.280064      0.140032     -0.140032      0.283155
      0.126547      0.174247     0.0192241     0.0360108     0.0704517    0.00166635  -1.14537e-11  -1.46417e-14      0.308438      0.154219     -0.154219      0.310767
      0.133075       0.18319     0.0207049     0.0378227     0.0736079    0.00185925    -1.984e-11   2.72805e-14      0.337041      0.168521     -0.168521      0.339393
      0.129554      0.178361     0.0199303     0.0368637     0.0718802    0.00175615  -9.53747e-12   4.08453e-14      0.322386      0.161193     -0.161193      0.323522
      0.132871      0.182896     0.0207361     0.0377936     0.0734549    0.00185834   4.84504e-12   4.38943e-14      0.337372      0.168686     -0.168686      0.338294
      0.129546      0.178348     0.0199426     0.0368573     0.0718561    0.00175617   1.30904e-11   5.38594e-14       0.32244       0.16122      -0.16122      0.323585
       0.13291      0.182951     0.0207456     0.0377953     0.0734583    0.00185886  -3.16546e-12   5.84334e-14      0.337496      0.168748     -0.168748      0.338532
       0.12961      0.178442     0.0199515     0.0368479     0.0718385    0.00175583  -5.04698e-12   2.56847e-14      0.322368      0.161184     -0.161184      0.323677
      0.132945      0.183005     0.0207758     0.0377686     0.0733807     0.0018581  -2.01946e-11   1.23116e-14      0.337725      0.168863     -0.168863      0.338961
      0.129496      0.178286     0.0199647      0.036798     0.0717061    0.00175268  -1.08118e-11   1.00987e-14      0.322089      0.161045     -0.161045      0.323633
       0.13082      0.180098     0.0202684     0.0371684     0.0723393     0.0017923  -1.36773e-11   2.42243e-14      0.328176      0.164088     -0.164088      0.329436
      0.132313      0.182143     0.0206154     0.0375853      0.073046    0.00183765  -1.84922e-11    7.6716e-15      0.334802      0.167401     -0.167401      0.336058
      0.133798      0.184174     0.0209709     0.0380034     0.0737371    0.00188404  -1.02822e-11   2.02038e-14       0.34151      0.170755     -0.170755      0.342734
      0.132232       0.18203     0.0206003     0.0375647     0.0729959    0.00183548  -1.89862e-11   1.52529e-14      0.334468      0.167234     -0.167234      0.335717
      0.133809      0.184189     0.0209683     0.0380064      0.073741    0.00188416   -5.7175e-12  -1.04785e-14      0.341522      0.170761     -0.170761      0.342784
