orbit_id,rank,source_coeff_path,plotted_coeff_path,T,closing_residual,polish_residual_best,polish_accepted
1,1,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/gibson/ode_recurrence_attempt/orbit1/x_recurrence_rank1_J2_K4_L7.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/gibson/ode_recurrence_attempt/orbit1/x_recurrence_rank1_J2_K4_L7.asc,51.70157432093637,1.9100533715071436e-5,NaN,false
1,2,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/gibson/ode_recurrence_attempt/orbit1/x_recurrence_rank2_J2_K4_L7.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/gibson/ode_recurrence_attempt/orbit1/x_recurrence_rank2_J2_K4_L7.asc,51.69397338065799,2.2215800735495993e-5,NaN,false
1,3,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/gibson/ode_recurrence_attempt/orbit1/x_recurrence_rank3_J2_K4_L7.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/gibson/ode_recurrence_attempt/orbit1/x_recurrence_rank3_J2_K4_L7.asc,51.61547466734399,8.228886438637827e-5,NaN,false
1,5,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/gibson/ode_recurrence_attempt/orbit1/x_recurrence_rank5_J2_K4_L7.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/gibson/ode_recurrence_attempt/orbit1/x_recurrence_rank5_J2_K4_L7.asc,51.812739133219,9.171877407290059e-5,NaN,false
1,4,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/gibson/ode_recurrence_attempt/orbit1/x_recurrence_rank4_J2_K4_L7.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/gibson/ode_recurrence_attempt/orbit1/x_recurrence_rank4_J2_K4_L7.asc,51.74154895694621,0.00010505460396606341,NaN,false
