            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.256154      0.358509     0.0251691     0.0454677        0.0956     0.0027008             0             0      0.782411      0.391206     -0.391206      0.930562
      0.227882      0.318852     0.0242211      0.040087     0.0866331    0.00219363  -1.82916e-10  -8.14428e-13      0.700103      0.350051     -0.350051      0.801931
      0.216661      0.302773     0.0249962     0.0398491     0.0851865    0.00221276   2.50894e-11  -2.82369e-13      0.699961      0.349981     -0.349981      0.738171
      0.199085      0.277911     0.0240253     0.0381778     0.0818904    0.00203476   1.45699e-11  -3.15123e-13      0.618779       0.30939      -0.30939      0.649687
      0.196404      0.273984     0.0244523     0.0385171     0.0813037    0.00208148   3.74307e-11  -1.99555e-13      0.618345      0.309172     -0.309172      0.632634
      0.195674      0.272818     0.0248861     0.0390817     0.0813642     0.0021467   2.42831e-11  -4.87248e-14      0.620446      0.310223     -0.310223      0.627563
      0.193166      0.269162     0.0250096     0.0394036     0.0814143    0.00217813  -1.25575e-11  -3.33566e-14      0.609389      0.304695     -0.304695      0.617556
      0.189016       0.26316     0.0250158     0.0396927     0.0813822     0.0022013   6.24205e-11   1.88876e-14       0.59475      0.297375     -0.297375      0.602556
      0.184726      0.257212     0.0241263      0.038825     0.0803849    0.00208946  -8.29768e-12   3.00669e-13      0.574887      0.287444     -0.287444      0.582744
      0.182613      0.254012     0.0246425     0.0395693     0.0810474    0.00217298    6.3301e-13  -4.61779e-14      0.574251      0.287126     -0.287126      0.581171
      0.180623      0.251163     0.0245504     0.0395415     0.0808978    0.00216625  -2.55308e-12  -6.72643e-14      0.570113      0.285056     -0.285056      0.574485
       0.17802       0.24748     0.0242573     0.0393325     0.0806076    0.00213547    7.6168e-14  -1.05018e-13      0.560965      0.280482     -0.280482      0.564182
      0.175264      0.243588     0.0239243     0.0390813     0.0802583    0.00209972  -7.72608e-12  -3.29031e-14       0.55061      0.275305     -0.275305      0.553015
      0.172407      0.239557     0.0235636     0.0387999     0.0798412    0.00206068   1.67245e-11  -1.32091e-15      0.539633      0.269817     -0.269817      0.541464
      0.169573      0.235559      0.023202     0.0385146     0.0793786    0.00202171  -4.19852e-12   1.52776e-14      0.528773      0.264386     -0.264386      0.530256
      0.168415      0.233927     0.0230449     0.0383975     0.0791486    0.00200544  -5.51438e-12   3.37174e-14      0.524692      0.262346     -0.262346      0.525544
      0.167276      0.232318     0.0228999     0.0382915     0.0789356    0.00199065  -2.42108e-12   1.82704e-14      0.520464      0.260232     -0.260232      0.521196
      0.166163      0.230748     0.0227539      0.038182     0.0787059    0.00197561  -6.88839e-12   2.00565e-14       0.51618       0.25809      -0.25809       0.51676
      0.165095      0.229241     0.0226105     0.0380744      0.078476     0.0019609  -2.86076e-12   4.18678e-14      0.511922      0.255961     -0.255961      0.512413
      0.164087       0.22782     0.0224714     0.0379766     0.0782507    0.00194719   3.13492e-12   3.39438e-14      0.507821       0.25391      -0.25391      0.508307
      0.163149      0.226495     0.0223463     0.0378983     0.0780403    0.00193564   4.50879e-12    3.3486e-14      0.504035      0.252017     -0.252017      0.504541
