Lx,Lz
11.586206896551724,5.827586206896552
10.482758620689655,7.482758620689655
10.068965517241379,5.206896551724138
8.96551724137931,6.655172413793103
11.03448275862069,6.655172413793103
8.413793103448276,7.379310344827586
9.517241379310345,5.931034482758621
8.0,5.0
11.586206896551724,5.931034482758621
10.482758620689655,7.586206896551724
8.96551724137931,6.758620689655173
10.068965517241379,5.310344827586207
11.03448275862069,6.758620689655173
8.413793103448276,7.482758620689655
9.517241379310345,6.0344827586206895
8.0,5.103448275862069
11.586206896551724,6.0344827586206895
10.482758620689655,7.689655172413793
8.413793103448276,7.586206896551724
8.96551724137931,6.862068965517241
10.068965517241379,5.413793103448276
11.03448275862069,6.862068965517241
9.517241379310345,6.137931034482759
8.0,5.206896551724138
11.586206896551724,6.137931034482759
10.482758620689655,7.793103448275862
8.413793103448276,7.689655172413793
10.068965517241379,5.517241379310345
11.03448275862069,6.9655172413793105
8.96551724137931,6.9655172413793105
9.517241379310345,6.241379310344827
8.0,5.310344827586207
11.586206896551724,6.241379310344827
10.482758620689655,7.896551724137931
10.068965517241379,5.620689655172414
11.03448275862069,7.068965517241379
8.413793103448276,7.793103448275862
8.96551724137931,7.068965517241379
9.517241379310345,6.344827586206897
8.0,5.413793103448276
11.586206896551724,6.344827586206897
10.482758620689655,8.0
8.413793103448276,7.896551724137931
11.03448275862069,7.172413793103448
10.068965517241379,5.724137931034483
8.96551724137931,7.172413793103448
9.517241379310345,6.448275862068965
8.0,5.517241379310345
11.586206896551724,6.448275862068965
10.620689655172415,5.0
8.413793103448276,8.0
8.96551724137931,7.275862068965517
11.03448275862069,7.275862068965517
10.068965517241379,5.827586206896552
9.517241379310345,6.551724137931035
8.0,5.620689655172414
11.586206896551724,6.551724137931035
10.620689655172415,5.103448275862069
8.96551724137931,7.379310344827586
11.03448275862069,7.379310344827586
8.551724137931034,5.0
10.068965517241379,5.931034482758621
9.517241379310345,6.655172413793103
8.0,5.724137931034483
11.586206896551724,6.655172413793103
10.620689655172415,5.206896551724138
8.96551724137931,7.482758620689655
11.03448275862069,7.482758620689655
8.551724137931034,5.103448275862069
10.068965517241379,6.0344827586206895
9.517241379310345,6.758620689655173
8.0,5.827586206896552
11.586206896551724,6.758620689655173
10.620689655172415,5.310344827586207
11.03448275862069,7.586206896551724
8.96551724137931,7.586206896551724
10.068965517241379,6.137931034482759
8.551724137931034,5.206896551724138
9.517241379310345,6.862068965517241
8.0,5.931034482758621
11.586206896551724,6.862068965517241
10.620689655172415,5.413793103448276
11.03448275862069,7.689655172413793
8.96551724137931,7.689655172413793
10.068965517241379,6.241379310344827
9.517241379310345,6.9655172413793105
8.551724137931034,5.310344827586207
8.0,6.0344827586206895
11.586206896551724,6.9655172413793105
10.620689655172415,5.517241379310345
11.03448275862069,7.793103448275862
8.96551724137931,7.793103448275862
10.068965517241379,6.344827586206897
9.517241379310345,7.068965517241379
8.551724137931034,5.413793103448276
8.0,6.137931034482759
11.586206896551724,7.068965517241379
10.620689655172415,5.620689655172414
11.03448275862069,7.896551724137931
8.96551724137931,7.896551724137931
9.517241379310345,7.172413793103448
10.068965517241379,6.448275862068965
8.551724137931034,5.517241379310345
8.0,6.241379310344827
11.586206896551724,7.172413793103448
10.620689655172415,5.724137931034483
11.03448275862069,8.0
8.96551724137931,8.0
9.517241379310345,7.275862068965517
10.068965517241379,6.551724137931035
8.551724137931034,5.620689655172414
8.0,6.344827586206897
11.586206896551724,7.275862068965517
10.620689655172415,5.827586206896552
11.172413793103448,5.0
9.10344827586207,5.0
9.517241379310345,7.379310344827586
10.068965517241379,6.655172413793103
8.551724137931034,5.724137931034483
8.0,6.448275862068965
11.586206896551724,7.379310344827586
10.620689655172415,5.931034482758621
11.172413793103448,5.103448275862069
9.10344827586207,5.103448275862069
9.517241379310345,7.482758620689655
10.068965517241379,6.758620689655173
8.551724137931034,5.827586206896552
8.0,6.551724137931035
11.586206896551724,7.482758620689655
11.172413793103448,5.206896551724138
10.620689655172415,6.0344827586206895
9.10344827586207,5.206896551724138
9.517241379310345,7.586206896551724
10.068965517241379,6.862068965517241
8.551724137931034,5.931034482758621
8.0,6.655172413793103
11.586206896551724,7.586206896551724
11.172413793103448,5.310344827586207
10.620689655172415,6.137931034482759
9.10344827586207,5.310344827586207
9.517241379310345,7.689655172413793
10.068965517241379,6.9655172413793105
8.551724137931034,6.0344827586206895
8.0,6.758620689655173
11.586206896551724,7.689655172413793
11.172413793103448,5.413793103448276
10.620689655172415,6.241379310344827
9.10344827586207,5.413793103448276
9.517241379310345,7.793103448275862
10.068965517241379,7.068965517241379
8.551724137931034,6.137931034482759
8.0,6.862068965517241
11.586206896551724,7.793103448275862
11.172413793103448,5.517241379310345
10.620689655172415,6.344827586206897
9.517241379310345,7.896551724137931
9.10344827586207,5.517241379310345
10.068965517241379,7.172413793103448
8.551724137931034,6.241379310344827
11.586206896551724,7.896551724137931
8.0,6.9655172413793105
11.172413793103448,5.620689655172414
10.620689655172415,6.448275862068965
9.517241379310345,8.0
9.10344827586207,5.620689655172414
10.068965517241379,7.275862068965517
8.551724137931034,6.344827586206897
11.586206896551724,8.0
8.0,7.068965517241379
11.172413793103448,5.724137931034483
10.620689655172415,6.551724137931035
9.655172413793103,5.0
9.10344827586207,5.724137931034483
10.068965517241379,7.379310344827586
8.551724137931034,6.448275862068965
11.724137931034482,5.0
8.0,7.172413793103448
11.172413793103448,5.827586206896552
10.620689655172415,6.655172413793103
9.655172413793103,5.103448275862069
10.068965517241379,7.482758620689655
9.10344827586207,5.827586206896552
8.551724137931034,6.551724137931035
11.724137931034482,5.103448275862069
11.172413793103448,5.931034482758621
8.0,7.275862068965517
10.620689655172415,6.758620689655173
9.655172413793103,5.206896551724138
10.068965517241379,7.586206896551724
9.10344827586207,5.931034482758621
8.551724137931034,6.655172413793103
11.724137931034482,5.206896551724138
11.172413793103448,6.0344827586206895
8.0,7.379310344827586
10.620689655172415,6.862068965517241
9.655172413793103,5.310344827586207
10.068965517241379,7.689655172413793
9.10344827586207,6.0344827586206895
8.551724137931034,6.758620689655173
11.724137931034482,5.310344827586207
11.172413793103448,6.137931034482759
8.0,7.482758620689655
10.620689655172415,6.9655172413793105
10.068965517241379,7.793103448275862
9.655172413793103,5.413793103448276
9.10344827586207,6.137931034482759
11.724137931034482,5.413793103448276
8.551724137931034,6.862068965517241
11.172413793103448,6.241379310344827
8.0,7.586206896551724
10.620689655172415,7.068965517241379
10.068965517241379,7.896551724137931
9.655172413793103,5.517241379310345
9.10344827586207,6.241379310344827
11.724137931034482,5.517241379310345
8.551724137931034,6.9655172413793105
11.172413793103448,6.344827586206897
8.0,7.689655172413793
10.620689655172415,7.172413793103448
10.068965517241379,8.0
9.655172413793103,5.620689655172414
11.724137931034482,5.620689655172414
9.10344827586207,6.344827586206897
8.551724137931034,7.068965517241379
11.172413793103448,6.448275862068965
8.0,7.793103448275862
10.620689655172415,7.275862068965517
10.206896551724139,5.0
9.655172413793103,5.724137931034483
11.724137931034482,5.724137931034483
8.551724137931034,7.172413793103448
9.10344827586207,6.448275862068965
11.172413793103448,6.551724137931035
8.0,7.896551724137931
10.620689655172415,7.379310344827586
10.206896551724139,5.103448275862069
9.655172413793103,5.827586206896552
11.724137931034482,5.827586206896552
8.551724137931034,7.275862068965517
9.10344827586207,6.551724137931035
11.172413793103448,6.655172413793103
8.0,8.0
10.620689655172415,7.482758620689655
10.206896551724139,5.206896551724138
9.655172413793103,5.931034482758621
11.724137931034482,5.931034482758621
8.551724137931034,7.379310344827586
9.10344827586207,6.655172413793103
11.172413793103448,6.758620689655173
8.137931034482758,5.0
10.620689655172415,7.586206896551724
10.206896551724139,5.310344827586207
9.655172413793103,6.0344827586206895
11.724137931034482,6.0344827586206895
8.551724137931034,7.482758620689655
11.172413793103448,6.862068965517241
9.10344827586207,6.758620689655173
8.137931034482758,5.103448275862069
10.620689655172415,7.689655172413793
10.206896551724139,5.413793103448276
