                     %Re                     obs                       s                guesserr                   error     directory
                  300.02               1.6926419                       0                       0           2.9323892e-16  ./initial-2/
                     300               1.6926137                       0                       0           1.1536134e-15  ./initial-1/
                  299.98               1.6925855                       0                       0           2.7230203e-16  ./initial-0/
               285.69366               1.6802355             0.048245577           1.4251818e-05            1.193588e-15   search-0/
               279.74825               1.6793911             0.068069873           1.9747695e-05           7.9426736e-16   search-1/
               278.00789               1.6810205               0.0739504           1.8944446e-05           5.4956893e-14   search-2/
               275.34899                1.683558             0.082939302            1.081863e-05           3.1675325e-16   search-3/
               253.16285               1.7074667              0.15823001           1.2488477e-05           1.3031846e-14   search-4/
               240.63068               1.7238813              0.20111479           1.7091101e-05           6.2902182e-15   search-5/
               229.65684               1.7408645              0.23904543           1.6585475e-05           9.1051227e-15   search-6/
               218.78681               1.7612331              0.27722494           1.6856914e-05           1.5099136e-14   search-7/
               209.56943               1.7827332              0.31047173           1.6918481e-05           3.1921644e-14   search-8/
               201.61909                1.806279              0.34040203           1.6432835e-05           1.6592114e-14   search-9/
               193.99807               1.8363914              0.37141546           1.9318563e-05           1.0453875e-14   search-10/
               188.18599               1.8690238               0.3987473           1.7834834e-05           3.0721179e-14   search-11/
               183.22108               1.9137907               0.4299468           1.9660961e-05           4.4159604e-16   search-12/
               180.42582               1.9713996               0.4652346           1.7270114e-05            3.647335e-14   search-13/
                180.2272               2.0143127              0.49059644           1.6745391e-05           8.2961613e-14   search-14/
               181.54266               2.0648314              0.52076338            1.866287e-05           6.3152633e-16   search-15/
               183.97604               2.1115955              0.54955775           1.7546758e-05           2.1406246e-16   search-16/
               187.55976               2.1601529              0.58063336           1.7609595e-05           5.6907896e-14   search-17/
               192.13754               2.2088811              0.61321611           1.6260537e-05           6.3816891e-14   search-18/
               197.55497               2.2568025               0.6467969           1.4748154e-05           1.1878151e-14   search-19/
                203.6824               2.3033263              0.68104115           1.2937677e-05           1.4016338e-14   search-20/
               210.41868                2.348123              0.71574915           1.1235958e-05           2.2380645e-15   search-21/
               218.67038               2.3964923              0.75541258           1.2251233e-05           2.0800618e-14   search-22/
               227.51261               2.4423867              0.79546155           1.1730655e-05           5.3072642e-15   search-23/
               236.86764               2.4858284               0.8358487           1.0534917e-05           8.8382096e-15   search-24/
               248.26984               2.5332754              0.88307516           1.1891174e-05           1.3955351e-14   search-25/
               260.17114               2.5777849              0.93067016           1.1330552e-05           4.0917175e-15   search-26/
               274.05494               2.6247041              0.98461619           1.2295854e-05           1.2758933e-14   search-27/
                288.3578               2.6686438               1.0389018           1.1046423e-05           4.8924508e-15   search-28/
               305.15433               2.7157877               1.1014356           1.2025234e-05           8.6836953e-15   search-29/
               322.29395               2.7599369               1.1642402           1.1057229e-05           1.7764269e-14   search-30/
               339.70451               2.8014366                1.227242           1.0027863e-05           1.0963525e-14   search-31/
               359.73203               2.8455779               1.2989133            1.219443e-05           6.5373482e-15   search-32/
                379.9949               2.8863816               1.3706293           1.4331519e-05           1.4177887e-14   search-33/
                400.4807                2.922757               1.4422173           1.6091016e-05           1.3441378e-14   search-34/
               421.22541                 2.95214                1.513512           1.7378445e-05           4.5828488e-14   search-35/
               439.61926               2.9684791               1.5755801           1.6654647e-05           9.7630843e-14   search-36/
               455.80879               2.9721192                1.629588           1.6827448e-05           3.9772087e-14   search-37/
               470.19288               2.9654485               1.6776967           1.6511379e-05           1.1512412e-14   search-38/
               484.54205               2.9504975               1.7263361           1.6366032e-05           4.8154449e-14   search-39/
               498.69656                2.930519               1.7749718           1.2926442e-05            5.861837e-14   search-40/
               514.42016               2.9055535               1.8294196            1.225531e-05           7.9275183e-14   search-41/
               530.01442                 2.87945                 1.88364           1.2309406e-05           7.0746357e-14   search-42/
               545.54517               2.8514705               1.9379843           1.1012608e-05            2.693343e-14   search-43/
                563.5734               2.8108908               2.0026842           1.1780399e-05           6.1866994e-16   search-44/
               572.39919               2.7775671               2.0380834           5.9052901e-06           9.7375168e-15   search-46/
               574.49093               2.7612474                2.049982           2.1308913e-06           1.0964337e-14   search-49/
