                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.8624132                       0                       0           8.8173331e-16  ./initial-2/
                     300               1.8626096                       0                       0           4.3658336e-16  ./initial-1/
                   299.9               1.8628058                       0                       0           9.7353509e-16  ./initial-0/
               277.85801               1.8997235             0.076449366           1.3898137e-05           9.0286693e-15   search-0/
               265.98751               1.9139584                0.116749           1.7679156e-05           8.4110873e-15   search-1/
               253.97999                 1.92495              0.15720675           1.7491443e-05           9.5491609e-15   search-2/
               241.88185               1.9332552              0.19777964           1.5924233e-05             1.17215e-14   search-3/
               229.72718               1.9394326              0.23843072           1.9157807e-05            1.467907e-14   search-4/
               219.50175               1.9434714              0.27258437           1.7503595e-05           1.0630909e-14   search-5/
               209.26401               1.9470893              0.30676541           1.9615421e-05           1.5538418e-14   search-6/
               200.80797               1.9503846              0.33500769           1.7837922e-05           2.9973913e-14   search-7/
                193.4458               1.9541266              0.35963036           1.6737822e-05           2.5836541e-14   search-8/
               186.95881               1.9588432              0.38140141           1.6452191e-05           1.4545905e-14   search-9/
               181.36774               1.9649625              0.40032567           1.6858329e-05           2.7466107e-14   search-10/
               176.69737               1.9729791              0.41647757            1.743075e-05           9.9166829e-17   search-11/
               172.95893               1.9836833              0.43020035           1.8129742e-05            1.786466e-16   search-12/
               170.17929               1.9990755               0.4426156           1.9068027e-05           1.4220092e-15   search-13/
               169.39309               2.0078239               0.4479941           5.7451395e-06             5.22193e-16   search-15/
               168.96721               2.0173087              0.45328049           1.7827216e-06           8.1534453e-16   search-17/
               169.03967               2.0359688              0.46330169             5.49106e-06           1.0134851e-15   search-18/
               170.26404               2.0590978              0.47637271           1.7144864e-05           1.8529469e-15   search-19/
               171.79746               2.0768453               0.4871854           1.6769079e-05           3.8825724e-16   search-20/
               173.80225               2.0952331              0.49910665           1.2410235e-05           6.1667278e-14   search-21/
               176.65665               2.1172064              0.51426246           1.1287908e-05           5.1821007e-14   search-22/
               180.39892               2.1420515              0.53252532           1.1826012e-05           4.1587852e-14   search-23/
               185.09875               2.1695233              0.55404188           1.1992785e-05           2.1070763e-14   search-24/
               190.89407               2.1997642              0.57927626           1.1968036e-05           2.5710495e-14   search-25/
               197.86361               2.2325501              0.60842332           1.2135448e-05           3.1944294e-14   search-26/
               205.12859               2.2637687               0.6378744           1.0161411e-05           2.3654893e-14   search-27/
               214.12906               2.2993696              0.67344711           1.1455016e-05            1.035767e-14   search-28/
               223.37616               2.3332214              0.70922986           1.0786649e-05           9.7448597e-15   search-29/
               234.06657               2.3695879              0.74986284           1.2230931e-05           9.1975291e-15   search-30/
               244.95895               2.4040097              0.79060338           1.1831361e-05           6.4237203e-15   search-31/
               256.02522               2.4365091              0.83140946           1.0989399e-05           4.0463366e-15   search-32/
               268.64847               2.4707747              0.87733275           1.2309774e-05           5.4673215e-15   search-33/
               281.45094               2.5027862               0.9233384           1.2295101e-05           7.2844224e-15   search-34/
               294.41013               2.5327844              0.96944038           1.1666003e-05           7.4119993e-15   search-35/
               307.49937               2.5609991                1.015626           1.0860963e-05             7.97786e-15   search-36/
               320.69526               2.5874645               1.0618502           1.0641227e-05             1.00581e-14   search-37/
               333.98687               2.6117995               1.1080418           1.1659718e-05           3.6444866e-14   search-38/
                347.3835               2.6329332               1.1541161           1.5641634e-05           9.8932178e-14   search-39/
               358.44791               2.6463899               1.1916984           1.7962104e-05           3.5497044e-16   search-40/
               367.52044               2.6534605               1.2221775            1.821431e-05           6.3906955e-14   search-41/
               375.33025               2.6559182               1.2482437           1.7132741e-05           3.8653383e-14   search-42/
               383.18696                2.654803               1.2744395           1.8889185e-05           2.7664652e-14   search-43/
                390.1866               2.6512198               1.2978508           1.6233509e-05           4.5197918e-14   search-44/
               397.16556               2.6460724               1.3212776           1.3879482e-05           4.5783083e-14   search-45/
               404.11921               2.6403192               1.3446613            1.167555e-05           3.3510591e-14   search-46/
               411.06038               2.6346994               1.3679945           1.0645815e-05           1.7817071e-14   search-47/
               418.00412               2.6295509               1.3913047           1.0153705e-05           6.7666368e-15   search-48/
               425.88862               2.6240808                 1.41775           1.2201038e-05           1.3993038e-14   search-49/
