                     %Lz                     obs                       s                guesserr                   error     directory
                2.584392               1.4791467                       0                       0           1.2175253e-14  ./initial-2/
                2.574392                 1.48001                       0                       0           1.7353346e-14  ./initial-1/
                2.564392               1.4809569                       0                       0           4.3329197e-14  ./initial-0/
               2.4325256               1.5033368             0.057344481           1.2907335e-05           1.1685861e-14   search-0/
               2.3673366               1.5243394             0.086371857           1.7630647e-05           5.0237243e-14   search-1/
                2.314253               1.5497625              0.11320933           1.6798868e-05           2.7006517e-14   search-2/
                2.268075               1.5815979              0.14121721           1.3356915e-05           4.3731514e-16   search-3/
               2.2313145               1.6174678              0.16934719           1.0132747e-05           9.0880082e-15   search-4/
               2.1992822               1.6617187                0.201732           1.1203824e-05           2.4914716e-16   search-5/
               2.1782619               1.7023279              0.23035957           1.2027011e-05           2.8431771e-16   search-6/
               2.1625821               1.7436774              0.25895438           1.2041767e-05           2.5375416e-14   search-7/
                2.150795               1.7869906              0.28857588           1.1485925e-05           3.2124381e-16   search-8/
               2.1425879               1.8313088              0.31868963           1.1341642e-05           2.3076594e-16   search-9/
               2.1376857                 1.87416              0.34770547           1.0972843e-05           6.4547967e-15   search-10/
               2.1357468               1.9049903              0.36855027             1.00681e-05           4.3618791e-16   search-11/
               2.1364159               1.9921473              0.42744032           1.1557702e-05           1.5582439e-14   search-12/
               2.1434767               2.0681127              0.47884117           1.8376072e-05           2.9913085e-16   search-13/
               2.1545911               2.1368837              0.52550788           1.6734602e-05            1.980526e-14   search-14/
               2.1701824               2.2060171              0.57261027           1.3549344e-05           5.4222211e-15   search-15/
               2.1901672               2.2745445              0.61955848           1.2288997e-05           2.1448656e-15   search-16/
               2.2145891               2.3417979              0.66597935           1.1807899e-05           1.2372681e-15   search-17/
               2.2436464               2.4072079              0.71159349           1.1766831e-05           4.8982266e-15   search-18/
               2.2777191               2.4701961              0.75616333           1.2377244e-05            3.442687e-15   search-19/
