                     %Re                     obs                       s                guesserr                   error     directory
                  300.02                1.871934                       0                       0            7.357784e-16  ./initial-2/
                     300               1.8717549                       0                       0           2.5613309e-16  ./initial-1/
                  299.98               1.8715755                       0                       0           1.4391786e-15  ./initial-0/
               296.82928               1.8344393             0.022565318           1.4039668e-05           3.5965966e-16   search-0/
                295.8995               1.8059895             0.038077607           1.9257368e-05           4.7275481e-15   search-1/
               295.81315               1.7931316             0.044953104           1.7065615e-05           1.4653216e-15   search-2/
               295.92686               1.8080115              0.05291183           1.1068319e-05           9.5297016e-16   search-3/
               296.00102               1.8122793             0.055205338           1.6796963e-05           2.5932714e-16   search-4/
                296.5721               1.8294503             0.064574503           1.0035562e-05           8.6178465e-16   search-5/
                 297.574               1.8458455             0.073948837           1.2302278e-05           1.9356409e-14   search-6/
               299.00654               1.8623147             0.083959848            1.432351e-05           4.4204854e-14   search-7/
               300.81357               1.8787527             0.094609151           1.2984462e-05           3.8749351e-14   search-8/
                302.9125               1.8946551              0.10561513           1.1251458e-05           3.0827696e-14   search-9/
               305.65812               1.9121586              0.11869983           1.1790102e-05           5.3069164e-14   search-10/
               308.67558               1.9285544              0.13203767           1.0186002e-05           3.3526006e-14   search-11/
               312.50043               1.9467257              0.14806257           1.1680501e-05           5.3986527e-14   search-12/
               316.54299               1.9642389              0.16446764           1.0557867e-05           5.3834719e-14   search-13/
               321.41499               1.9850164              0.18413893           1.1828978e-05           7.6586029e-14   search-14/
               326.31377               2.0121491              0.20597413           1.5284087e-05            3.438897e-16   search-15/
               326.87564               2.0209128              0.21101689           2.9151603e-06           1.0903865e-14   search-18/
               326.88286               2.0216242              0.21139771           6.1520925e-08           3.3464584e-14   search-25/
               326.88245                2.022471              0.21185014           8.8149685e-08           2.2859865e-14   search-26/
               326.85238               2.0241019              0.21272719           3.7393745e-08           4.0589108e-16   search-27/
               326.67637               2.0272019              0.21448426            2.258519e-07           1.5189976e-15   search-28/
               325.86097               2.0328088               0.2185291             1.34725e-06            3.999978e-15   search-29/
                323.7677               2.0392171              0.22630136           6.9163694e-06           2.9430831e-16   search-30/
               320.98189               2.0437515               0.2358982           1.7530306e-05           4.5405815e-15   search-31/
               317.97383               2.0467255              0.24605018           1.3854466e-05           7.1358885e-16   search-32/
               314.02263               2.0493505              0.25929529           1.0516803e-05           3.2038332e-16   search-33/
               312.03572               2.0512913              0.26599898           4.2820451e-06           1.2056842e-14   search-35/
               311.78797               2.0519241              0.26689135           8.6962493e-07           1.0623767e-15   search-39/
               311.66557               2.0526709              0.26746202            3.707607e-07           1.2206421e-15   search-42/
                311.6591               2.0528049              0.26753677           2.9762917e-08           2.9985814e-15   search-48/
