                     %Lz                     obs                       s                guesserr                   error     directory
               3.1385929               2.0864791                       0                       0           2.9979855e-14  ./initial-2/
               3.1360929               2.0840508                       0                       0           5.3806564e-15  ./initial-1/
               3.1335929               2.0816052                       0                       0           2.1763895e-14  ./initial-0/
                3.052842               1.9918048             0.051615226            1.322753e-05            9.681024e-15   search-0/
               3.0143008               1.9392075             0.079686401           1.7282896e-05           7.1134379e-15   search-1/
               2.9805058               1.8846873              0.10797963           1.7500738e-05           1.7072986e-14   search-2/
               2.9517819               1.8274908              0.13691251           1.6017455e-05            3.498288e-14   search-3/
               2.9289582                1.765179              0.16768486           1.9696312e-05           4.4052536e-16   search-4/
               2.9164581               1.7026297              0.19796168           1.8649088e-05           1.3560285e-16   search-5/
               2.9153275               1.6883204              0.20483723           2.3252254e-06           5.7548377e-16   search-8/
               2.9149631                1.669695              0.21377512           3.2107234e-06            5.183972e-14   search-9/
               2.9179823               1.6353131              0.23030081           3.9168418e-06           1.7146361e-16   search-10/
               2.9278881               1.5975072              0.24871432           8.2292453e-06           9.6105107e-14   search-11/
               2.9450922               1.5620697              0.26658147           9.7703248e-06           3.2077989e-14   search-12/
               2.9705576               1.5285582              0.28459544           9.6787896e-06           3.1984998e-14   search-13/
               3.0041763               1.4979401              0.30278226            1.027183e-05           2.9301377e-15   search-14/
               3.0457416               1.4703753              0.32150673           1.2417355e-05           3.1801562e-15   search-15/
               3.0943609               1.4460276              0.34091903           1.4495077e-05           8.9546788e-15   search-16/
               3.1486072                1.424893              0.36097003           1.4866193e-05           9.8453336e-15   search-17/
               3.2069459                1.406749              0.38150886           1.3315871e-05           7.0535757e-15   search-18/
               3.2680905               1.3912304              0.40237952           1.0794178e-05           3.9235872e-15   search-19/
               3.3435468               1.3755728              0.42758584           1.1425788e-05           4.3293553e-15   search-20/
               3.4312279               1.3608636              0.45642165           1.2160596e-05           7.2680415e-15   search-21/
                 3.52036               1.3487155              0.48543465           1.0093823e-05             7.30869e-15   search-22/
               3.6322081               1.3364297              0.52158337           1.0915387e-05            8.833439e-15   search-23/
               3.7635608               1.3251463              0.56381603           1.1782846e-05           2.0480406e-15   search-24/
               3.9135049               1.3153873              0.61185721           1.2128621e-05           2.2890734e-15   search-25/
               4.0858766               1.3073196              0.66695719           1.1992369e-05            4.272017e-15   search-26/
               4.2848529               1.3013169              0.73046973            1.191141e-05           6.0379028e-15   search-27/
               4.5140419               1.2980289              0.80356783           1.1926265e-05           8.1208773e-15   search-28/
               4.7760046               1.2984391               0.8870996           1.2030572e-05           5.4861287e-15   search-29/
               5.0380316               1.3030545                0.970681           1.0132029e-05           3.2047733e-15   search-30/
                 5.34289               1.3137703               1.0680265           1.1831067e-05           3.6197864e-15   search-31/
               5.6474053               1.3304634               1.1654565           1.3439925e-05           3.3950545e-15   search-32/
               5.9513124               1.3532895               1.2629798            1.520117e-05           8.4126666e-15   search-33/
               6.2543195               1.3822353               1.3605923           1.6239291e-05           1.2237158e-14   search-34/
                6.556148               1.4174714               1.4583096            1.839386e-05           9.9605876e-15   search-35/
               6.8075433               1.4524966               1.5402144           1.7549264e-05           1.5771688e-14   search-36/
               7.0264694               1.4884312               1.6121209           1.6626611e-05           1.4184846e-14   search-37/
               7.2437305               1.5309782                1.684344           1.9554324e-05           2.0735345e-14   search-38/
               7.4177785               1.5722631                1.743272           1.8260364e-05           1.2763135e-14   search-39/
               7.5638634                1.614774               1.7941242           1.7197735e-05           3.4741803e-14   search-40/
               7.6855433               1.6598248               1.8385395           1.7149248e-05           6.3875411e-14   search-41/
               7.7815983               1.7077991               1.8768545           1.7932451e-05           3.8701615e-16   search-42/
               7.8522153               1.7594123               1.9103266           1.8698453e-05           1.5628286e-16   search-43/
                7.899205               1.8158334               1.9412692           1.8905299e-05           2.6878009e-16   search-44/
               7.9246839               1.8750123               1.9708047            1.791839e-05           9.7983342e-14   search-45/
               7.9312397               1.9045059               1.9851103           1.7191532e-05           2.5771794e-14   search-46/
               7.9323551               1.9114528               1.9884625           1.1526867e-05           1.8060361e-16   search-47/
               7.9337136               1.9213783               1.9932448           1.0453444e-05           2.6114116e-15   search-48/
                7.933728                1.921495                1.993301           1.2278205e-05           3.9011679e-16   search-49/
               7.9334606               1.9193777               1.9943205           1.3954171e-05           7.5991981e-14   search-50/
               7.9289133               1.8923166                2.007386           1.1590472e-05           2.7517607e-16   search-51/
               7.9030931               1.8224699               2.0418974           1.2235734e-05           6.6994021e-16   search-52/
               7.8572395               1.7641426                2.073474           1.9868255e-05           3.7493414e-16   search-53/
                7.790144                1.713003               2.1060296           1.7166671e-05           8.8521312e-14   search-54/
               7.7176203               1.6741404               2.1357369           1.7503161e-05           1.4433092e-14   search-55/
                7.634315               1.6393712               2.1671049            1.748403e-05           6.0541485e-14   search-56/
               7.5440995               1.6084413               2.1994746            1.416942e-05           2.9731124e-14   search-57/
               7.4495671               1.5807644               2.2324137           1.0736829e-05           1.9830925e-14   search-58/
               7.3311402               1.5507181               2.2728349           1.1233874e-05           2.3692713e-14   search-59/
               7.1932722               1.5203444               2.3191495           1.2147859e-05           1.4215545e-14   search-60/
               7.0530822               1.4932257                2.365707           1.0556612e-05           6.5265581e-15   search-61/
               6.8839911               1.4643898               2.4213718           1.1477003e-05             6.01058e-15   search-62/
               6.7132904               1.4386774               2.4771836           1.0195993e-05           6.6196017e-15   search-63/
               6.5099564               1.4116336               2.5433062           1.1572775e-05           6.4166946e-15   search-64/
               6.3054319               1.3877364               2.6095229           1.0449697e-05           5.1288698e-15   search-65/
               6.0647724               1.3634015               2.6871448           1.1702969e-05           2.5549901e-15   search-66/
               5.8231333                1.342906               2.7648209           1.0561305e-05           5.8631174e-15   search-67/
               5.5436285               1.3240861               2.8544024           1.1954207e-05           9.0291448e-15   search-68/
                5.263235               1.3104029               2.9440517             1.20362e-05            7.411626e-15   search-69/
                4.982164               1.3017191               3.0337731           1.1938284e-05           1.1974822e-14   search-70/
               4.7006408               1.2978858               3.1235607           1.1319538e-05            1.503717e-15   search-71/
               4.4188728               1.2989596                3.213409           1.1393374e-05           2.9002654e-15   search-72/
               4.1370503               1.3054655               3.3033274            1.377109e-05           1.2515794e-14   search-73/
               3.8878005               1.3168599               3.3829931           1.6252478e-05           1.9682125e-14   search-74/
               3.6809705               1.3318935               3.4493379           1.7556818e-05           5.1485949e-14   search-75/
               3.5121307               1.3497392               3.5038523           1.7932597e-05           2.1546655e-14   search-76/
               3.3750149               1.3699226               3.5486339           1.8025513e-05           2.7955844e-14   search-77/
               3.2641093               1.3921536               3.5855719           1.8045673e-05           2.6240864e-14   search-78/
               3.1747757               1.4162721               3.6163187           1.8000826e-05            1.837486e-14   search-79/
