      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  400.02      0.212149      0.293118     0.0331755     0.0547304     0.0912373    0.00409603             0             0      0.830063      0.415032     -0.415032      0.830063
     400      0.212146      0.293114     0.0331757     0.0547317      0.091239    0.00409619             0             0      0.830027      0.415014     -0.415014      0.830027
  399.98      0.212144       0.29311     0.0331759     0.0547331     0.0912406    0.00409635             0             0      0.829991      0.414996     -0.414996      0.829991
 388.353      0.210833      0.291071     0.0332269     0.0554495     0.0921069    0.00417867             0             0      0.806647      0.403324     -0.403324      0.806647
 381.563      0.210579      0.290593     0.0333445       0.05595     0.0927475    0.00424226             0             0        0.7951       0.39755      -0.39755        0.7951
  374.66      0.210694      0.290601     0.0336269     0.0566062      0.093632    0.00433503             0             0       0.78715      0.393575     -0.393575       0.78715
 367.529      0.211085      0.290948     0.0340987     0.0574431      0.094816    0.00446244             0             0      0.782909      0.391454     -0.391454      0.782909
 360.238      0.211743      0.291617     0.0347951     0.0584716     0.0963611    0.00462963             0             0      0.783137      0.391569     -0.391569      0.783137
 352.887      0.212791      0.292762     0.0358097     0.0597334     0.0983877    0.00485041             0             0      0.789965      0.394983     -0.394983      0.789965
 348.173      0.213792      0.293902     0.0367323      0.060718      0.100038    0.00503595             0             0      0.800071      0.400035     -0.400035      0.800071
   344.6      0.214788      0.295048     0.0376884     0.0615978      0.101536     0.0052147             0             0      0.813102      0.406551     -0.406551      0.813102
 342.588      0.215427      0.295767     0.0384344     0.0621463      0.102487    0.00533937             0             0      0.824788      0.412394     -0.412394      0.824787
 342.074      0.215583      0.295932     0.0386924     0.0622834      0.102735    0.00537633             0             0      0.829193      0.414597     -0.414597      0.829193
  341.82      0.215648      0.295993     0.0388559      0.062343      0.102852    0.00539643             0             0      0.832127      0.416063     -0.416063      0.832127
 341.672      0.215658      0.295984     0.0390071     0.0623616      0.102908    0.00541052             0             0      0.834997      0.417499     -0.417499      0.834997
 341.665      0.215654      0.295975     0.0390245     0.0623597      0.102909    0.00541164             0             0      0.835345      0.417672     -0.417672      0.835345
 341.662       0.21565      0.295969     0.0390346     0.0623579      0.102909    0.00541221             0             0      0.835548      0.417774     -0.417774      0.835548
  341.66      0.215645       0.29596     0.0390456     0.0623554      0.102908    0.00541276             0             0      0.835771      0.417885     -0.417885      0.835771
  341.66      0.215634      0.295944     0.0390638     0.0623498      0.102904    0.00541347             0             0      0.836145      0.418072     -0.418072      0.836145
 341.674      0.215606      0.295902     0.0390946     0.0623342       0.10289    0.00541394             0             0      0.836801        0.4184       -0.4184      0.836801
 341.752      0.215521      0.295782     0.0391396     0.0622853      0.102836    0.00541137             0             0      0.837842      0.418921     -0.418921      0.837842
  342.08      0.215247      0.295412      0.039167     0.0621307      0.102649    0.00539428             0             0      0.838865      0.419432     -0.419432      0.838865
  342.97       0.21455      0.294485     0.0390819     0.0617614      0.102189    0.00534186             0             0      0.838252      0.419126     -0.419126      0.838252
 343.645       0.21402      0.293783     0.0389785     0.0614948      0.101855    0.00530093             0             0      0.836934      0.418467     -0.418467      0.836934
 344.362      0.213452       0.29303     0.0388542     0.0612181      0.101509     0.0052573             0             0      0.835198      0.417599     -0.417599      0.835198
 345.662      0.212411      0.291649      0.038608     0.0607268      0.100895    0.00517832             0             0       0.83156       0.41578      -0.41578       0.83156
 347.177      0.211188      0.290024     0.0383036     0.0601674      0.100196    0.00508728             0             0      0.826883      0.413441     -0.413441      0.826883
 349.062      0.209668      0.288002     0.0379127     0.0594885      0.099346    0.00497625             0             0      0.820739       0.41037      -0.41037      0.820739
 351.496      0.207733      0.285427     0.0374014     0.0586381     0.0982801    0.00483729             0             0      0.812608      0.406304     -0.406304      0.812608
 354.557      0.205386      0.282305     0.0367637     0.0576124     0.0969918    0.00467076             0             0      0.802463      0.401231     -0.401231      0.802463
 358.333      0.202687      0.278719      0.036003     0.0564182     0.0954889    0.00447923             0             0      0.790548      0.395274     -0.395274      0.790548
 362.947      0.199764      0.274852     0.0351351     0.0550748     0.0937978    0.00426771             0             0      0.777488      0.388744     -0.388744      0.777488
 368.495      0.196892      0.271083     0.0342071     0.0536395     0.0919991    0.00404733             0             0       0.76467      0.382335     -0.382335       0.76467
 374.324      0.194733        0.2683     0.0333951     0.0523596     0.0904193    0.00385677             0             0      0.755334      0.377667     -0.377667      0.755334
 380.467      0.193535       0.26685     0.0327498     0.0512885     0.0891479    0.00370306             0             0       0.75096       0.37548      -0.37548       0.75096
 386.887      0.193669      0.267238     0.0323481     0.0505204     0.0883335    0.00359871             0             0      0.753732      0.376866     -0.376866      0.753732
 393.356      0.195623      0.270134     0.0323024       0.05021     0.0881969    0.00356449             0             0      0.766677      0.383339     -0.383339      0.766677
 398.454       0.19915      0.275145      0.032666     0.0504906     0.0888344    0.00361637             0             0      0.788749      0.394375     -0.394375      0.788749
   401.4      0.202986      0.280508     0.0332521     0.0511538      0.089863    0.00372242             0             0       0.81299      0.406495     -0.406495       0.81299
 402.851      0.206711      0.285662     0.0339315     0.0520034     0.0910196     0.0038557             0             0      0.836911      0.418456     -0.418456      0.836911
 403.183      0.208436      0.288038     0.0342716      0.052446     0.0915848    0.00392513             0             0      0.848038      0.424019     -0.424019      0.848038
  402.95      0.218151      0.301374     0.0362204     0.0551513     0.0946644    0.00435359             0             0      0.907415      0.453707     -0.453707      0.907415
