                     %Lz                     obs                       s                guesserr                   error     directory
               7.7132297               1.8406729                       0                       0            2.738723e-15  ./initial-2/
               7.7157297               1.8502102                       0                       0             3.39563e-14  ./initial-1/
               7.7182297                1.862066                       0                       0           4.4336676e-15  ./initial-0/
               7.7160528                2.017351             0.090344767           1.1880262e-05           3.9124349e-16   search-0/
               7.7138604               2.0442162              0.10486761           3.4871312e-06           6.7591076e-15   search-3/
               7.7120977               2.0816778              0.12511613           2.2110265e-06           1.5618321e-14   search-5/
               7.7120538               2.0997335              0.13487483           7.5742958e-06           5.0996891e-15   search-6/
                7.713538               2.1304415              0.15147299           3.1072505e-06            9.437224e-16   search-7/
               7.7194867               2.1731293              0.17455775           6.5856492e-06           6.2673199e-14   search-8/
               7.7301804               2.2144192              0.19691706           9.8049718e-06           3.0419904e-14   search-9/
               7.7457271               2.2548454              0.21885928           1.1811282e-05           1.1134293e-14   search-10/
               7.7662789                2.295629              0.24106234           1.4604317e-05           2.7447176e-14   search-11/
               7.7882853               2.3336959              0.26183347           1.6526491e-05           2.2863978e-16   search-12/
               7.8080359               2.3700338              0.28163941           1.8304255e-05           2.6227832e-15   search-13/
               7.8197101               2.4012352              0.29857089           1.7030676e-05           3.0281034e-14   search-14/
               7.8221955               2.4130716               0.3049763           6.3421367e-06           8.9749532e-16   search-16/
               7.8237987               2.4310962              0.31472048           7.7332733e-06           1.8235596e-15   search-17/
               7.8227739               2.4492462              0.32453105            1.490649e-05           1.0352948e-15   search-18/
               7.8196657               2.4636957              0.33235109           1.6380598e-05           5.1003485e-16   search-19/
               7.8145247               2.4763209              0.33920722           1.2223806e-05             5.11735e-16   search-20/
               7.8051325               2.4904102              0.34691887           1.1203406e-05           4.9012505e-16   search-21/
               7.7893858               2.5061748              0.35568028           1.1903313e-05           9.9375708e-14   search-22/
               7.7682397                2.522219              0.36477464           1.1839315e-05           9.6760411e-15   search-23/
               7.7422031                2.539117              0.37451112           1.2811301e-05           3.6449704e-14   search-24/
               7.7126532               2.5570648              0.38494018           1.3817384e-05            4.897868e-14   search-25/
               7.6813849               2.5760641              0.39597964           1.4367589e-05            5.496785e-14   search-26/
               7.6501282               2.5961123              0.40754782           1.5099865e-05           5.2184513e-14   search-27/
               7.6204158               2.6174358              0.41969905           1.7182934e-05           2.7478166e-16   search-28/
               7.5973637               2.6374822              0.43093808            1.691311e-05           1.8165685e-16   search-29/
                7.581071               2.6575879              0.44200808           1.7151708e-05           2.9327547e-15   search-30/
               7.5765262                2.667539              0.44741857           6.5049543e-06           5.8963124e-15   search-32/
               7.5756807               2.6708744              0.44922463           1.0791353e-06           1.7016511e-16   search-35/
               7.5753839                2.672703              0.45021368             1.75374e-07           2.6056113e-15   search-38/
               7.5752049               2.6747172              0.45130256           8.1686446e-08           2.2454347e-14   search-40/
                7.575311               2.6783566              0.45326962           3.8201873e-07           8.7721775e-14   search-41/
               7.5771825               2.6849765              0.45685574            2.413057e-06           4.8878978e-14   search-42/
               7.5828106               2.6924405              0.46095533           7.6708917e-06           7.8304835e-14   search-43/
               7.5921603               2.6986915              0.46454458           1.2290385e-05           8.4050863e-14   search-44/
               7.6056388               2.7036263               0.4677329           1.6629214e-05           3.5373065e-14   search-45/
               7.6208162               2.7065154               0.4702444           1.7293139e-05            3.541309e-14   search-46/
               7.6369025               2.7076135               0.4724121           1.7167587e-05           3.0069798e-14   search-47/
               7.6525652               2.7067865               0.4744907           1.7404839e-05           1.5870887e-15   search-48/
               7.6578418               2.7057114              0.47538811           5.6280349e-06           8.6353937e-16   search-50/
               7.6605919               2.7043522              0.47620459           2.4495478e-06           1.9855786e-16   search-52/
               7.6608715               2.7038787              0.47646307           2.6580844e-07           6.7113541e-14   search-56/
               7.6605783               2.7029758              0.47695258           5.0694539e-07           4.5201302e-14   search-57/
               7.6567606               2.7011438              0.47805944           3.0604478e-06           1.8430193e-14   search-58/
               7.6484906               2.6993781              0.47949458           9.9118895e-06           7.4226519e-16   search-59/
               7.6364718               2.6978761              0.48125111           1.6505168e-05           1.3972047e-15   search-60/
               7.6223653               2.6967537              0.48317741           1.3467686e-05           2.5160167e-16   search-61/
               7.6041295                2.695854              0.48559037           1.1297147e-05           2.0397351e-16   search-62/
               7.5805558               2.6952681              0.48866202           1.0899154e-05           6.3560475e-14   search-63/
               7.5511816                2.695158              0.49246954           1.1138736e-05           5.1678845e-14   search-64/
               7.5153718               2.6956996               0.4971199           1.1267307e-05           9.1433904e-14   search-65/
               7.4723901               2.6971011              0.50274183           1.1366719e-05           2.3261771e-14   search-66/
               7.4216194               2.6995997              0.50945913           1.1500526e-05           3.2157457e-14   search-67/
               7.3625467               2.7034503              0.51739308           1.1638661e-05           1.6821316e-14   search-68/
                7.294691               2.7089137              0.52667004           1.1758796e-05           1.1102497e-14   search-69/
               7.2175465               2.7162378              0.53742351           1.1857845e-05           2.1932492e-14   search-70/
               7.1305327               2.7256268              0.54979007           1.1941825e-05           2.0085212e-14   search-71/
               7.0329951               2.7371874              0.56389133           1.2028726e-05           9.8690993e-15   search-72/
               6.9243882               2.7508319               0.5797822           1.2159764e-05           1.7918948e-14   search-73/
               6.8171687                 2.76455              0.59553266           1.0169971e-05           1.4299251e-14   search-74/
                6.691178               2.7802679              0.61393938           1.1621714e-05           9.3922951e-15   search-75/
               6.5644447               2.7949038              0.63217027           1.2376954e-05           7.6273845e-15   search-76/
               6.4357746                2.807906               0.6502668           1.3924944e-05           1.5343445e-14   search-77/
               6.3042442               2.8188193              0.66830545           1.6244757e-05           1.2810894e-14   search-78/
               6.1694474               2.8273817              0.68637839            1.956421e-05           1.4075316e-14   search-79/
