Lx,Lz,id,min_Re
10.482758620689655,7.482758620689655,1,103.17172283948322
11.586206896551724,5.827586206896552,1,113.68517051258443
8.413793103448276,7.379310344827586,1,112.15056611880084
8.96551724137931,6.655172413793103,1,102.08118276843486
8.96551724137931,6.655172413793103,2,102.08118265540155
10.068965517241379,5.206896551724138,1,113.18890517568472
11.03448275862069,6.655172413793103,1,105.24327137560608
11.03448275862069,6.655172413793103,2,272.06045285083565
11.03448275862069,6.655172413793103,3,282.86370737971066
9.517241379310345,5.931034482758621,1,103.9021225928721
8.0,5.0,1,295.0961305921476
8.0,5.0,2,295.096130535374
8.0,5.0,3,107.43910205991305
10.482758620689655,7.586206896551724,1,103.41790404000092
10.482758620689655,7.586206896551724,2,103.41790407700941
11.586206896551724,5.931034482758621,1,112.62339612303828
8.96551724137931,6.758620689655173,1,102.37637610756117
8.96551724137931,6.758620689655173,2,102.37637609930374
8.413793103448276,7.482758620689655,1,114.04947642907969
10.068965517241379,5.310344827586207,1,111.79504604129339
11.03448275862069,6.758620689655173,1,104.84895122123592
11.03448275862069,6.758620689655173,2,264.9342125226718
9.517241379310345,6.0344827586206895,1,103.35914552064435
8.0,5.103448275862069,1,293.9758875811423
8.0,5.103448275862069,2,293.97588790277695
8.0,5.103448275862069,3,106.40249590072753
10.482758620689655,7.689655172413793,1,103.73137214309304
10.482758620689655,7.689655172413793,2,103.73137209806343
11.586206896551724,6.0344827586206895,1,111.64523164464673
8.413793103448276,7.586206896551724,1,116.1667650772238
8.413793103448276,7.586206896551724,2,284.2770586918608
10.068965517241379,5.413793103448276,1,110.5234683118934
8.96551724137931,6.862068965517241,1,102.771775352114
8.96551724137931,6.862068965517241,2,102.77177524197941
11.03448275862069,6.862068965517241,1,257.53103366797586
11.03448275862069,6.862068965517241,2,104.5157185303226
9.517241379310345,6.137931034482759,1,102.90181966217692
8.0,5.206896551724138,1,293.04176557357255
8.0,5.206896551724138,2,105.51203656116881
8.0,5.206896551724138,3,293.0417655360772
10.482758620689655,7.793103448275862,1,104.11362897909095
10.482758620689655,7.793103448275862,2,104.11362890605179
11.586206896551724,6.137931034482759,1,110.74591103371706
8.413793103448276,7.689655172413793,1,118.51576088763532
8.413793103448276,7.689655172413793,2,284.4855312791452
8.96551724137931,6.9655172413793105,1,103.27084929888554
10.068965517241379,5.517241379310345,1,109.36546096048639
9.517241379310345,6.241379310344827,1,102.52796618230548
11.03448275862069,6.9655172413793105,1,104.24236584862933
11.03448275862069,6.9655172413793105,2,104.24236571830964
8.0,5.310344827586207,1,292.2919106350434
8.0,5.310344827586207,2,104.76107619349966
8.0,5.310344827586207,3,292.29191057482075
10.482758620689655,7.896551724137931,1,104.56648045472993
10.482758620689655,7.896551724137931,2,104.56648032398435
11.586206896551724,6.241379310344827,1,109.9212594139727
8.413793103448276,7.793103448275862,1,121.10863050666983
8.96551724137931,7.068965517241379,1,280.69898753872417
8.96551724137931,7.068965517241379,2,103.87778232297279
8.96551724137931,7.068965517241379,3,280.69898734018597
10.068965517241379,5.620689655172414,1,108.31348218262877
11.03448275862069,7.068965517241379,1,104.02793686813867
11.03448275862069,7.068965517241379,2,104.02793689694197
9.517241379310345,6.344827586206897,1,102.23594142745478
9.517241379310345,6.344827586206897,2,229.69758024267716
8.0,5.413793103448276,1,291.724133552183
8.0,5.413793103448276,2,104.14445746543426
10.482758620689655,8.0,1,105.09205222437454
10.482758620689655,8.0,2,105.09205216755021
11.586206896551724,6.344827586206897,1,109.16762058389848
8.413793103448276,7.896551724137931,1,123.95533102969881
8.96551724137931,7.172413793103448,1,104.59751622662957
8.96551724137931,7.172413793103448,2,291.13400523876845
10.068965517241379,5.724137931034483,1,107.36101429315235
11.03448275862069,7.172413793103448,1,103.87171049563749
11.03448275862069,7.172413793103448,2,103.87171058445836
9.517241379310345,6.448275862068965,1,102.02460090938222
9.517241379310345,6.448275862068965,2,102.02460075436923
8.0,5.517241379310345,1,281.4327425746848
8.0,5.517241379310345,2,291.3361270396735
8.0,5.517241379310345,3,103.65839319241329
8.0,5.517241379310345,4,281.4327423006407
10.620689655172415,5.0,1,119.70954443888817
11.586206896551724,6.448275862068965,1,108.48179641774921
11.586206896551724,6.448275862068965,2,296.83244835585623
8.413793103448276,8.0,1,285.0299323607055
