step,Re,converged,residual_norm,norm,shear,power,unstable_count,max_real,max_complex_real,max_complex_imag,hopf_period_estimate,state_path
19,282.0,true,6.443769786950988e-12,0.2655224530671176,1.7066351185807656,1.7066351185807656,2,0.05255220085814587,0.05255220085814587,-0.042675333975027076,147.23224687254717,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0019_Re282.00000000.asc
20,281.0,true,6.5509288451678475e-12,0.2656721563288139,1.7067923760971988,1.7067923760971988,2,0.052499950816200444,0.052499950816200444,-0.042926053588396636,146.3723026446111,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0020_Re281.00000000.asc
21,280.0,true,6.661473762090107e-12,0.2658211810644498,1.706951649085092,1.706951649085092,2,0.05244513637060115,0.05244513637060115,-0.04317209338267211,145.5381199953916,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0021_Re280.00000000.asc
22,279.0,true,6.775379654233885e-12,0.26596951562451576,1.7071128093872934,1.7071128093872934,2,0.052387685466364034,0.052387685466364034,-0.043413516571953484,144.72878041947712,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0022_Re279.00000000.asc
23,278.0,true,6.893035399905978e-12,0.26611714846860524,1.7072757294403167,1.7072757294403167,2,0.0523275254125531,0.0523275254125531,-0.04365038489657839,143.94341131393105,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0023_Re278.00000000.asc
24,277.0,true,7.0145727468482505e-12,0.2662640681273842,1.707440282149401,1.707440282149401,2,0.05226458284307321,0.05226458284307321,-0.04388275869517243,143.18118308890192,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0024_Re277.00000000.asc
25,276.0,true,7.14007879568727e-12,0.26641026316304384,1.7076063407548832,1.7076063407548832,2,0.0521987836748994,0.0521987836748994,-0.044110696971572536,142.44130649825894,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0025_Re276.00000000.asc
26,275.0,true,7.269749809525416e-12,0.2665557221281249,1.7077737786894436,1.7077737786894436,2,0.0521300530636902,0.0521300530636902,-0.04433425745723397,141.72303017007826,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0026_Re275.00000000.asc
27,274.0,true,7.404074553154621e-12,0.266700433522597,1.7079424694257686,1.7079424694257686,2,0.05205831535673837,0.05205831535673837,-0.04455349666965203,141.0256383189656,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0027_Re274.00000000.asc
28,273.0,true,7.543017505216011e-12,0.2668443857490655,1.7081122863141378,1.7081122863141378,2,0.05198349404319576,0.05198349404319576,-0.04476846996732107,140.34844862390926,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0028_Re273.00000000.asc
29,272.0,true,7.68682435579983e-12,0.266987567065974,1.7082831024093834,1.7082831024093834,2,0.0519055117015252,0.0519055117015252,-0.04497923160170562,139.69081025700152,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0029_Re272.00000000.asc
30,271.0,true,7.835964438297275e-12,0.26712996553863017,1.7084547902865759,1.7084547902865759,2,0.05182428994410072,0.05182428994410072,-0.04518583476666862,139.0521020497863,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0030_Re271.00000000.asc
31,270.0,true,7.990324542399885e-12,0.2672715689879002,1.7086272218447554,1.7086272218447554,2,0.051739749358909376,0.051739749358909376,-0.045388331645783396,138.4317307852248,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0031_Re270.00000000.asc
32,269.0,true,8.150519828548863e-12,0.26741236493638715,1.708800268098027,1.708800268098027,2,0.05165180944826625,0.05165180944826625,-0.04558677345793406,137.82912960439057,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0032_Re269.00000000.asc
33,268.0,true,8.316692514347594e-12,0.26755234055188154,1.7089737989531257,1.7089737989531257,2,0.05156038856447458,0.05156038856447458,-0.045781210501571835,137.24375651805585,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0033_Re268.00000000.asc
34,267.0,true,8.489261355192025e-12,0.26769148258787107,1.7091476829725625,1.7091476829725625,2,0.051465403842349745,0.051465403842349745,-0.045971692198007244,136.67509301412983,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0034_Re267.00000000.asc
35,266.0,true,8.668539551333764e-12,0.2678297773208755,1.709321787122473,1.709321787122473,2,0.05136677112851711,0.05136677112851711,-0.04615826713407722,136.1226427527845,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0035_Re266.00000000.asc
36,265.0,true,8.854734763566114e-12,0.2679672104843327,1.7094959765039548,1.7094959765039548,2,0.051264404907386346,0.051264404907386346,-0.04634098310453212,135.58593034175604,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0036_Re265.00000000.asc
37,264.0,true,9.048426711451017e-12,0.26810376719875995,1.7096701140668285,1.7096701140668285,2,0.05115821822370892,0.05115821822370892,-0.04651988715446548,135.06450018498074,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0037_Re264.00000000.asc
38,263.0,true,9.25002472063828e-12,0.26823943189787924,1.70984406030449,1.70984406030449,2,0.05104812260160098,0.05104812260160098,-0.04669502562211458,134.5579153982495,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0038_Re263.00000000.asc
39,262.0,true,9.45979606413558e-12,0.2683741882503697,1.7100176729285155,1.7100176729285155,2,0.05093402795991836,0.05093402795991836,-0.046866444182348296,134.06575678609036,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0039_Re262.00000000.asc
40,261.0,true,9.678335749505822e-12,0.2685080190768782,1.7101908065214317,1.7101908065214317,2,0.05081584252385819,0.05081584252385819,-0.047034187891146724,133.58762187456148,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0040_Re261.00000000.asc
41,260.0,true,9.906248818651403e-12,0.26864090626188597,1.71036331216605,1.71036331216605,2,0.050693472732644865,0.050693472732644865,-0.047198301231393895,133.12312399498677,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0041_Re260.00000000.asc
42,259.0,true,1.0143831427735862e-11,0.26877283066000024,1.710535037049495,1.710535037049495,2,0.05056682314316727,0.05056682314316727,-0.04735882816029526,132.67189141405507,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0042_Re259.00000000.asc
43,258.0,true,1.0391580708275636e-11,0.2689037719961978,1.7107058240400699,1.7107058240400699,2,0.050435796329390964,0.050435796329390964,-0.04751581215872252,132.23356650605365,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0043_Re258.00000000.asc
44,257.0,true,1.0650504712256491e-11,0.26903370875949423,1.7108755112346463,1.7108755112346463,2,0.050300292777400266,0.050300292777400266,-0.04766929628282063,131.80780496321196,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0044_Re257.00000000.asc
45,256.0,true,1.0920896129645838e-11,0.26916261808948094,1.7110439314743608,1.7110439314743608,2,0.050160210775866854,0.050160210775866854,-0.047819323218186265,131.39427504047183,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0045_Re256.00000000.asc
46,255.0,true,1.1203745839017206e-11,0.269290475655123,1.7112109118260306,1.7112109118260306,2,0.05001544630176779,0.05001544630176779,-0.04796593533695324,130.9926568311696,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0046_Re255.00000000.asc
47,254.0,true,1.1499522004230025e-11,0.2694172555251306,1.7113762730264592,1.7113762730264592,2,0.04986589290113243,0.04986589290113243,-0.04810917475811827,130.60264157034453,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0047_Re254.00000000.asc
48,253.0,true,1.1809172530914985e-11,0.26954293002918434,1.7115398288866246,1.7115398288866246,2,0.0497114415646046,0.0497114415646046,-0.04824908341145765,130.22393096254189,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0048_Re253.00000000.asc
49,252.0,true,1.2133533176689676e-11,0.26966746960922305,1.7117013856524532,1.7117013856524532,2,0.049551980597571293,0.049551980597571293,-0.048385703105386924,129.85623653115957,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0049_Re252.00000000.asc
50,251.0,true,1.2473780672346966e-11,0.26979084265990005,1.7118607413184836,1.7118607413184836,2,0.04938739548460744,0.04938739548460744,-0.048519075599132766,129.4992789865084,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0050_Re251.00000000.asc
51,250.0,true,1.2830519292109335e-11,0.2699130153572809,1.7120176848905364,1.7120176848905364,2,0.049217568747952044,0.049217568747952044,-0.04864924267959827,129.1527876098784,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_down/states/xeq_step0051_Re250.00000000.asc
