step,Re,rank,eig_real,eig_imag
1,300.0,1,0.05313331442952527,-0.03727856224514271
1,300.0,2,0.05313331442952527,0.03727856224514271
1,300.0,3,0.0005635003402196109,-0.4766167098207512
1,300.0,4,0.0005635003402196109,0.4766167098207512
1,300.0,5,-0.02082429301478974,-0.14809361469434293
1,300.0,6,-0.02082429301478974,0.14809361469434293
1,300.0,7,-0.031632112600335674,-0.01915576576853713
1,300.0,8,-0.031632112600335674,0.01915576576853713
1,300.0,9,-0.044246543905671926,-0.2697727556208718
1,300.0,10,-0.044246543905671926,0.2697727556208718
1,300.0,11,-0.09730806754807447,-0.218253151872562
1,300.0,12,-0.09730806754807447,0.218253151872562
1,300.0,13,-0.10439124400417688,-0.08011856968959924
1,300.0,14,-0.10439124400417688,0.08011856968959924
1,300.0,15,-0.11908352906234773,-0.025960095476650395
1,300.0,16,-0.11908352906234773,0.025960095476650395
1,300.0,17,-0.13985403597095275,-0.03220397495452719
1,300.0,18,-0.13985403597095275,0.03220397495452719
1,300.0,19,-0.19607852170789436,-0.7211857532291169
1,300.0,20,-0.19607852170789436,0.7211857532291169
1,300.0,21,-0.21806693524945725,-0.1534062149543071
1,300.0,22,-0.21806693524945725,0.1534062149543071
1,300.0,23,-0.2216658144931335,-0.6081477690396542
1,300.0,24,-0.2216658144931335,0.6081477690396542
2,299.0,1,0.05311545555110973,-0.037626656014232256
2,299.0,2,0.05311545555110973,0.037626656014232256
2,299.0,3,0.00016606013348436158,-0.4768280820595997
2,299.0,4,0.00016606013348436158,0.4768280820595997
2,299.0,5,-0.02121136841323025,-0.14787324240033148
2,299.0,6,-0.02121136841323025,0.14787324240033148
2,299.0,7,-0.03177459261797137,-0.01911421014272292
2,299.0,8,-0.03177459261797137,0.01911421014272292
2,299.0,9,-0.04456040441275326,-0.26995746930354503
2,299.0,10,-0.04456040441275326,0.26995746930354503
2,299.0,11,-0.09753240803138682,-0.21858514660639
2,299.0,12,-0.09753240803138682,0.21858514660639
2,299.0,13,-0.10485963657920627,-0.08013594210961991
2,299.0,14,-0.10485963657920627,0.08013594210961991
2,299.0,15,-0.11930183531639758,-0.02604739182673924
2,299.0,16,-0.11930183531639758,0.02604739182673924
2,299.0,17,-0.1405635474122932,-0.03224378658458156
2,299.0,18,-0.1405635474122932,0.03224378658458156
2,299.0,19,-0.1971223352938723,-0.7209567129982352
2,299.0,20,-0.1971223352938723,0.7209567129982352
2,299.0,21,-0.21754884753255965,-0.1538392369681988
2,299.0,22,-0.21754884753255965,0.1538392369681988
2,299.0,23,-0.22228544864039088,-0.608146088773907
2,299.0,24,-0.22228544864039088,0.608146088773907
3,298.0,1,0.05309625104561855,-0.037968545040755176
3,298.0,2,0.05309625104561855,0.037968545040755176
3,298.0,3,-0.0002331126804172995,-0.4770382238965685
3,298.0,4,-0.0002331126804172995,0.4770382238965685
3,298.0,5,-0.021597058606643373,-0.14765584764834896
3,298.0,6,-0.021597058606643373,0.14765584764834896
3,298.0,7,-0.03191834170583499,-0.019073199609172274
3,298.0,8,-0.03191834170583499,0.019073199609172274
3,298.0,9,-0.04487757376855535,-0.27014261302940484
3,298.0,10,-0.04487757376855535,0.27014261302940484
3,298.0,11,-0.09776446747348957,-0.21891769289475965
3,298.0,12,-0.09776446747348957,0.21891769289475965
3,298.0,13,-0.10532960327771787,-0.08015569134383438
3,298.0,14,-0.10532960327771787,0.08015569134383438
3,298.0,15,-0.11951963974385446,-0.026130861077393517
3,298.0,16,-0.11951963974385446,0.026130861077393517
3,298.0,17,-0.14127978489953247,-0.032287660630770806
3,298.0,18,-0.14127978489953247,0.032287660630770806
3,298.0,19,-0.19817321599317445,-0.7207235319780524
3,298.0,20,-0.19817321599317445,0.7207235319780524
3,298.0,21,-0.21707393122433213,-0.154190798909975
3,298.0,22,-0.21707393122433213,0.154190798909975
3,298.0,23,-0.22291236411177628,-0.6081427186723642
3,298.0,24,-0.22291236411177628,0.6081427186723642
4,297.0,1,0.05307563625164771,-0.03830434261025604
4,297.0,2,0.05307563625164771,0.03830434261025604
4,297.0,3,-0.0006340437752997696,-0.4772471622314275
4,297.0,4,-0.0006340437752997696,0.4772471622314275
4,297.0,5,-0.02198140882597386,-0.14744153487558337
4,297.0,6,-0.02198140882597386,0.14744153487558337
4,297.0,7,-0.03206334273824242,-0.019032755560752793
4,297.0,8,-0.03206334273824242,0.019032755560752793
4,297.0,9,-0.04519802827733361,-0.2703282392720508
4,297.0,10,-0.04519802827733361,0.2703282392720508
4,297.0,11,-0.09800428774465222,-0.21925071768736135
4,297.0,12,-0.09800428774465222,0.21925071768736135
4,297.0,13,-0.1058011455377455,-0.08017790039140997
4,297.0,14,-0.1058011455377455,0.08017790039140997
4,297.0,15,-0.1197369915780202,-0.026210651262339426
4,297.0,16,-0.1197369915780202,0.026210651262339426
4,297.0,17,-0.14200272197554492,-0.032335393844839605
4,297.0,18,-0.14200272197554492,0.032335393844839605
4,297.0,19,-0.19923124747220206,-0.7204861660702855
4,297.0,20,-0.19923124747220206,0.7204861660702855
4,297.0,21,-0.2166474684220226,-0.1544848954534938
4,297.0,22,-0.2166474684220226,0.1544848954534938
4,297.0,23,-0.22354659605846167,-0.6081377378465698
4,297.0,24,-0.22354659605846167,0.6081377378465698
5,296.0,1,0.053053546195784465,-0.03863415724603901
5,296.0,2,0.053053546195784465,0.03863415724603901
5,296.0,3,-0.0010367590603062304,-0.47745492397143774
5,296.0,4,-0.0010367590603062304,0.47745492397143774
5,296.0,5,-0.0223644664230373,-0.1472304034650301
5,296.0,6,-0.0223644664230373,0.1472304034650301
5,296.0,7,-0.03220957869975742,-0.018992899456387425
5,296.0,8,-0.03220957869975742,0.018992899456387425
5,296.0,9,-0.04552174376121481,-0.27051439951993217
5,296.0,10,-0.04552174376121481,0.27051439951993217
5,296.0,11,-0.0982519085287145,-0.21958415247623478
5,296.0,12,-0.0982519085287145,0.21958415247623478
5,296.0,13,-0.10627426670350157,-0.08020265280048793
5,296.0,14,-0.10627426670350157,0.08020265280048793
5,296.0,15,-0.11995392761892176,-0.026286902826427046
5,296.0,16,-0.11995392761892176,0.026286902826427046
5,296.0,17,-0.14273234476138327,-0.03238679360597259
