            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.099131      0.137024     0.0109984     0.0275215     0.0446003   0.000878396             0             0      0.157438     0.0787191    -0.0787191      0.181447
     0.0897524      0.123909     0.0112306     0.0251278     0.0464518   0.000757532   2.14015e-11  -3.56049e-14       0.14305     0.0715248    -0.0715248      0.161271
      0.101051      0.139301     0.0137544     0.0287823      0.056093     0.0010176  -7.46925e-11  -4.39675e-14      0.200432      0.100216     -0.100216      0.208413
      0.113991      0.157038     0.0164162       0.03252     0.0639904    0.00132705   1.18078e-11  -1.41205e-15       0.25276       0.12638      -0.12638      0.259393
      0.126441      0.174102      0.019145     0.0360063     0.0707721    0.00166298    5.8661e-11  -2.55976e-14       0.30675      0.153375     -0.153375      0.312291
      0.113955      0.157013     0.0163423     0.0324223     0.0638277    0.00131827   1.29432e-11    5.1016e-14      0.251862      0.125931     -0.125931      0.258516
      0.120182      0.165532     0.0177685     0.0342176     0.0671284    0.00148656   1.15184e-11   6.43072e-14      0.280021       0.14001      -0.14001      0.283117
      0.126554      0.174256     0.0192287     0.0360116      0.070455    0.00166658  -5.48241e-12   2.58059e-14      0.308566      0.154283     -0.154283      0.310783
      0.133086      0.183205     0.0207052     0.0378307     0.0736213    0.00185986   2.76125e-12     7.444e-14      0.337113      0.168557     -0.168557      0.339443
      0.126494      0.174176     0.0191965     0.0359984      0.070435    0.00166439  -3.07547e-11   3.24417e-14      0.308387      0.154194     -0.154194      0.310474
      0.129711      0.178572      0.019994     0.0369089     0.0719603    0.00176203  -2.12672e-11   1.93576e-14      0.323176      0.161588     -0.161588      0.324283
      0.133031      0.183117     0.0207692     0.0378311     0.0735196    0.00186255  -3.44385e-12    2.5905e-14      0.337882      0.168941     -0.168941      0.338958
      0.129783       0.17868     0.0199791     0.0369033     0.0719424    0.00176102  -2.01225e-11   1.40558e-14      0.323212      0.161606     -0.161606      0.324536
      0.133028      0.183115      0.020792     0.0378089     0.0734607    0.00186182   -7.3751e-12   4.03465e-14      0.338448      0.169224     -0.169224      0.339406
      0.129733      0.178611     0.0200141     0.0368656     0.0718442    0.00175963  -7.72663e-12   3.25364e-14      0.323504      0.161752     -0.161752      0.324757
      0.130977      0.180314     0.0203004     0.0372127     0.0724333     0.0017969   4.89321e-13   2.79104e-14      0.329121      0.164561     -0.164561       0.33017
       0.13231      0.182139     0.0206138     0.0375834     0.0730595    0.00183744   3.09506e-12   3.52033e-14      0.335088      0.167544     -0.167544      0.336096
      0.133645      0.183966     0.0209291     0.0379558     0.0736817    0.00187867  -7.22284e-12   4.02531e-14      0.341041       0.17052      -0.17052      0.342059
      0.134985        0.1858     0.0212439       0.03833     0.0742974    0.00192049  -1.61736e-12   4.01852e-14      0.346966      0.173483     -0.173483      0.348056
      0.133629      0.183944      0.020928     0.0379499     0.0736525    0.00187818  -1.24449e-12   3.97099e-14      0.340866      0.170433     -0.170433      0.342027
      0.134985      0.185798       0.02125     0.0383314     0.0742816    0.00192086  -5.06164e-12   4.88034e-14      0.346972      0.173486     -0.173486      0.348152
