physical_id,case,group,direction,step,Re,input
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,1,300.02,1.1300141
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,2,300.0,1.1300071
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,3,299.98,1.1300001
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,4,296.14708,1.129668
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,5,295.13114,1.1317883
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,6,294.63097,1.1346031
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,7,294.34954,1.1365243
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,8,293.95252,1.1391377
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,9,293.31063,1.1428115
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,10,292.48655,1.1467031
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,11,291.37258,1.1510113
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,12,289.86634,1.1557854
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,13,287.89074,1.1609838
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,14,285.33662,1.1667104
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,15,282.03824,1.1732446
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,16,277.77763,1.1810508
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,17,272.30026,1.1908652
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,18,265.36066,1.2038795
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,19,256.94509,1.2218361
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,20,248.79894,1.2433288
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,21,241.16747,1.270337
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,22,234.50562,1.3063534
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,23,230.25852,1.3518809
re300_lx10_lz6_001,re300_lx10_lz6,G,minus,24,229.44157,1.3750028
