                     %Lz                     obs                       s                guesserr                   error     directory
               7.1821892               1.4728921               1.4318926           1.6676522e-05           1.6345255e-14   search-35/
               7.4232697               1.5137416               1.5093595            1.962881e-05           2.0060153e-14   search-36/
               7.6248397               1.5533902               1.5742667           1.7509326e-05           9.2225395e-15   search-37/
               7.8259117               1.5993438               1.6391956           1.9152785e-05           1.5821585e-14   search-38/
               7.9921802               1.6443649               1.6931232           1.7714924e-05            4.068361e-14   search-39/
               8.1308707               1.6903037               1.7384474           1.7521294e-05           3.1374153e-14   search-40/
               8.2420551               1.7378541               1.7753153           1.8260303e-05           4.5506253e-16   search-41/
               8.3256847               1.7869759               1.8038816           1.9467566e-05           4.7583011e-16   search-42/
               8.3783523               1.8307397               1.8229027           1.6625111e-05           8.5784856e-14   search-43/
               8.4187484                1.879005               1.8389947           1.7615037e-05           2.3783108e-16   search-44/
               8.4472676               1.9285782               1.8523053           1.8216934e-05            3.367262e-14   search-45/
               8.4682919               1.9780312               1.8639814           1.7070105e-05           2.0086024e-14   search-46/
               8.4878011               2.0310659               1.8759004           1.6473749e-05           2.4335643e-14   search-47/
               8.5081965               2.0838551               1.8879178           1.6326802e-05           2.8231998e-14   search-48/
               8.5309792               2.1339463               1.8999975           1.6435113e-05           2.6654909e-14   search-49/
               8.5563512               2.1806452               1.9121944           1.5466679e-05           2.1779864e-14   search-50/
               8.5837791               2.2240785               1.9245168           1.4309716e-05           1.4022429e-14   search-51/
               8.6124703                2.264831               1.9369355           1.4188345e-05           2.5025687e-14   search-52/
               8.6413201               2.3041313                1.949425           1.7149397e-05           2.5621041e-16   search-53/
               8.6629589               2.3356379               1.9593882           1.8750664e-05           3.1034054e-16   search-54/
               8.6773668               2.3603365               1.9670292           1.9934262e-05           2.3733643e-16   search-55/
               8.6869048               2.3797362               1.9731309           1.9196461e-05            4.395917e-14   search-56/
               8.6942912               2.3960852               1.9786138           1.6663123e-05           4.8140666e-14   search-57/
               8.7010693               2.4115295               1.9842407           1.4980917e-05           3.2408546e-14   search-58/
                8.706273               2.4264449                1.990012           1.4580575e-05           3.1778232e-14   search-59/
               8.7064824               2.4413879               1.9959851           1.6381211e-05           2.7428068e-16   search-60/
               8.6974833                2.455599               2.0025656            1.856902e-05           3.6702406e-16   search-61/
               8.6831066               2.4663267               2.0089919           1.8366739e-05           4.4039134e-14   search-62/
               8.6688589               2.4740167               2.0145481           1.9479038e-05           1.4677833e-16   search-63/
               8.6534038               2.4810062               2.0202502           1.0964644e-05           4.4430907e-14   search-64/
               8.6319259               2.4895129               2.0279099           1.0132411e-05           2.4819558e-14   search-65/
               8.6047598               2.4991813               2.0373749           1.1151728e-05           2.1121375e-14   search-66/
               8.5720956               2.5099381               2.0485849           1.1655292e-05           2.8757059e-14   search-67/
               8.5331076               2.5221255               2.0618361           1.1659482e-05           1.5022154e-14   search-68/
                8.487456                2.535981               2.0772601           1.1862613e-05           1.5282944e-14   search-69/
               8.4415851               2.5498122               2.0927146            1.008918e-05           6.4704021e-15   search-70/
               8.3882157               2.5662057               2.1106948           1.1869938e-05           1.9485888e-14   search-71/
               8.3349359               2.5834251               2.1287109           1.3840266e-05           2.7317285e-14   search-72/
               8.2820792               2.6021626               2.1467694           1.8684311e-05           6.9124127e-14   search-73/
               8.2423442               2.6182914               2.1606625           1.9529272e-05           8.3916391e-14   search-74/
               8.2165738                2.630608               2.1700822           1.6483766e-05            7.510632e-14   search-75/
               8.1970789               2.6421301                2.177918           1.7940561e-05           3.2796164e-16   search-76/
               8.1866318                2.650568               2.1832047           1.6565524e-05           2.6646223e-16   search-77/
               8.1817726               2.6574015                2.187677           1.8293202e-05           5.8207744e-14   search-78/
               8.1817967               2.6621195               2.1917762           1.7496337e-05           2.6426115e-16   search-79/
