      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  400.02      0.265101      0.363059      0.058339     0.0730872      0.112315    0.00874517             0             0       1.22412      0.612058     -0.612058       1.22412
     400      0.265099      0.363056     0.0583405     0.0730893      0.112318    0.00874567             0             0       1.22409      0.612047     -0.612047       1.22409
  399.98      0.265098      0.363053     0.0583421     0.0730915       0.11232    0.00874616             0             0       1.22407      0.612036     -0.612036       1.22407
 389.716      0.263352      0.360294     0.0587239     0.0738151      0.113053    0.00889716             0             0        1.2043      0.602152     -0.602152        1.2043
 382.772      0.262071      0.358342     0.0587955     0.0741374      0.113422    0.00895326             0             0        1.1874        0.5937       -0.5937        1.1874
 376.808      0.261106      0.356869     0.0588593      0.074383      0.113829    0.00899725             0             0       1.17416      0.587082     -0.587082       1.17416
 370.769       0.26042      0.355781      0.059005     0.0746639      0.114385    0.00905629             0             0        1.1637      0.581851     -0.581851        1.1637
 370.188      0.260467      0.355834     0.0590507     0.0747106      0.114475    0.00906867             0             0        1.1635       0.58175      -0.58175        1.1635
 369.896      0.260551      0.355943     0.0590902     0.0747446      0.114538    0.00907841             0             0        1.1638      0.581899     -0.581899        1.1638
 369.751      0.260649      0.356074     0.0591252     0.0747713      0.114586    0.00908654             0             0       1.16432      0.582159     -0.582159       1.16432
 369.686      0.260781      0.356256     0.0591653     0.0747989      0.114633    0.00909541             0             0       1.16514      0.582571     -0.582571       1.16514
 369.758      0.261042      0.356618     0.0592322     0.0748394      0.114699    0.00910938             0             0       1.16692      0.583461     -0.583461       1.16692
 370.731      0.261906      0.357838     0.0594067     0.0749198      0.114815    0.00914213             0             0       1.17338      0.586689     -0.586689       1.17338
  372.75      0.263031      0.359451     0.0595683       0.07495      0.114842    0.00916589             0             0       1.18213      0.591064     -0.591064       1.18213
 375.243      0.264044      0.360938     0.0596283     0.0748759      0.114733    0.00916193             0             0       1.19001      0.595003     -0.595003       1.19001
 379.694      0.264975       0.36244       0.05936     0.0744107      0.114181    0.00906057             0             0       1.19672      0.598362     -0.598362       1.19672
 384.689      0.263541      0.360915     0.0578871     0.0727793      0.112506    0.00864774             0             0       1.18234      0.591171     -0.591171       1.18234
 384.965      0.262983      0.360218     0.0575647     0.0724515      0.112198    0.00856292             0             0       1.17718       0.58859      -0.58859       1.17718
 385.003      0.261553      0.358393     0.0568331     0.0717233      0.111542    0.00837422             0             0       1.16411      0.582057     -0.582057       1.16411
 383.181      0.258239      0.354056     0.0554073     0.0703492      0.110401    0.00801897             0             0       1.13457      0.567285     -0.567285       1.13457
 379.849      0.255096      0.349856     0.0542747     0.0693088      0.109627    0.00774944             0             0       1.10732      0.553659     -0.553659       1.10732
 375.068      0.252138      0.345822     0.0533955     0.0685757      0.109171    0.00755371             0             0       1.08187      0.540936     -0.540936       1.08187
 369.171      0.249856      0.342627     0.0529116     0.0682859      0.109116     0.0074626             0             0       1.06144      0.530719     -0.530719       1.06144
 361.362      0.248403      0.340451     0.0529172     0.0685633      0.109589    0.00750116             0             0       1.04605      0.523023     -0.523023       1.04605
 352.708      0.247848       0.33939     0.0534068     0.0694219      0.110555    0.00767169             0             0        1.0372      0.518602     -0.518602        1.0372
 343.683      0.246626      0.337337     0.0538112     0.0704025      0.111549    0.00785216             0             0       1.02503      0.512513     -0.512513       1.02503
 336.793      0.244343      0.333897     0.0537217     0.0709492      0.112023    0.00791982             0             0       1.00799      0.503996     -0.503996       1.00799
 332.831      0.242186      0.330744     0.0534287     0.0711439      0.112097    0.00791607             0             0      0.993638      0.496819     -0.496819      0.993638
  329.74      0.239731      0.327198     0.0530091     0.0712306      0.111963    0.00788376             0             0      0.978669      0.489334     -0.489334      0.978669
 327.961      0.238008      0.324684     0.0527564     0.0713626       0.11182    0.00787586             0             0      0.969229      0.484615     -0.484615      0.969229
 326.633      0.237204      0.323429     0.0527978     0.0716794      0.111869    0.00792554             0             0      0.965712      0.482856     -0.482856      0.965712
 325.107      0.236997       0.32297     0.0530763     0.0721714      0.112134     0.0080258             0             0      0.965737      0.482868     -0.482868      0.965737
 323.431      0.237038      0.322859     0.0534309     0.0726715      0.112492    0.00813601             0             0      0.966855      0.483427     -0.483427      0.966855
 321.767      0.237069      0.322763     0.0537459     0.0730687      0.112834    0.00822765             0             0      0.967499       0.48375      -0.48375      0.967499
 320.308      0.237017       0.32259     0.0539789     0.0733166      0.113106    0.00828905             0             0      0.967356      0.483678     -0.483678      0.967356
 319.725      0.237013      0.322549     0.0540905     0.0733973      0.113232    0.00831295             0             0      0.967479      0.483739     -0.483739      0.967479
