                     %Lz                     obs                       s                guesserr                   error     directory
               2.5851895               1.9884752                       0                       0           3.4693785e-14  ./initial-2/
               2.5826895               1.9819276                       0                       0           5.0832178e-14  ./initial-1/
               2.5801895               1.9752574                       0                       0           1.6703919e-14  ./initial-0/
               2.5521923               1.8879716             0.018842606            1.373068e-05           6.2742647e-15   search-0/
               2.5406218               1.8376595             0.028262284           1.7610105e-05           7.2336029e-15   search-1/
               2.5328597               1.7844699             0.037873424           1.9448733e-05           1.9925688e-14   search-2/
               2.5307437               1.7293719             0.047813885           1.8594867e-05           5.9614334e-14   search-3/
               2.5361499               1.6748806             0.058338746           1.7679663e-05           2.0690856e-14   search-4/
               2.5479708               1.6296908              0.06844423           1.6300981e-05           1.1759119e-15   search-5/
               2.5617469               1.5973243             0.077046658           1.8759675e-05           2.6125267e-15   search-6/
               2.5784388               1.5690241             0.085957097           1.8213997e-05           1.9642179e-14   search-7/
               2.5972015               1.5446268               0.0950605           1.5097878e-05           1.1594285e-14   search-8/
               2.6174074                1.523621              0.10428596           1.2009455e-05           5.2625938e-15   search-9/
               2.6420632               1.5027962              0.11507055            1.185237e-05           4.5182675e-16   search-10/
               2.6710413               1.4828945              0.12734373           1.2221185e-05           1.8901162e-14   search-11/
               2.7008355               1.4660323              0.13967986           1.0111723e-05           1.1027886e-14   search-12/
               2.7383848               1.4484783              0.15496679           1.1003148e-05           1.2706825e-15   search-13/
               2.7825244               1.4316361              0.17269888           1.1900542e-05           8.2739821e-15   search-14/
               2.8328793               1.4160162              0.19272826           1.2250525e-05           1.0095447e-14   search-15/
               2.8906799               1.4014987              0.21555201           1.2109926e-05           1.0025799e-14   search-16/
               2.9573014               1.3880579              0.24171732           1.2017036e-05           2.2973058e-15   search-17/
               3.0340801               1.3757677              0.27175203           1.1992235e-05           6.5378876e-15   search-18/
               3.1225765               1.3647303              0.30626974            1.196872e-05           7.3405819e-15   search-19/
               3.2246668               1.3550846              0.34600574           1.1939132e-05           4.4030447e-15   search-20/
               3.3425587               1.3470323               0.3918231           1.1910423e-05           8.9498511e-15   search-21/
               3.4788338               1.3408663              0.44472973           1.1883895e-05           4.5448368e-15   search-22/
               3.6364906               1.3370138               0.5058958           1.1861129e-05           7.0834521e-15   search-23/
               3.8188953               1.3361058              0.57663571           1.1851486e-05           3.4305472e-15   search-24/
               4.0293609               1.3390746              0.65824705           1.1886864e-05           5.8980583e-15   search-25/
               4.2694135               1.3472294               0.7513413           1.2063688e-05           4.8442986e-15   search-26/
               4.5094346               1.3603912              0.84445594           1.0532504e-05           1.2603233e-15   search-27/
               4.7671012               1.3805123              0.94447695           1.1313338e-05           6.3259354e-15   search-28/
                5.024577               1.4078894                1.044521           1.3073614e-05           1.1558563e-14   search-29/
               5.2817158               1.4447396               1.1445934           1.6988134e-05           4.4089936e-14   search-30/
               5.4907838               1.4852391               1.2261836           1.8112771e-05           8.9314101e-14   search-31/
               5.6546331               1.5286987                1.290457            1.900159e-05           9.4713091e-14   search-32/
               5.7639396               1.5692237               1.3337688           1.6496403e-05           6.3934862e-14   search-33/
               5.8500239               1.6165676               1.3686766           1.8546254e-05           3.0834273e-16   search-34/
               5.8996153               1.6616569               1.3901302           1.7194041e-05           9.4427247e-16   search-35/
               5.9256762               1.7078895               1.4040173           1.6954972e-05           3.0365231e-16   search-36/
               5.9330469               1.7507713               1.4131109           1.7067681e-05           2.8313466e-16   search-37/
               5.9285285               1.7933293               1.4216777           1.7911558e-05           3.4439469e-16   search-38/
               5.9068919               1.8559958               1.4363594           1.0312962e-05            9.010003e-15   search-39/
               5.8877732               1.8942305               1.4466924           1.7365121e-05           2.9063058e-16   search-40/
               5.8667354               1.9309658               1.4573253           1.2160785e-05           2.4173329e-14   search-41/
               5.8373018               1.9784654               1.4716739           1.0098761e-05           5.8569829e-15   search-42/
               5.8007399               2.0359992               1.4892437           1.1276428e-05            4.053258e-14   search-43/
               5.7645614               2.0957494                1.506848           1.0298859e-05           2.4935127e-14   search-44/
               5.7301308                2.161181                1.524485           1.4316727e-05           5.0765715e-14   search-45/
               5.7056416               2.2211327               1.5386332           1.8515717e-05           7.0215511e-14   search-46/
               5.6908987                2.274371               1.5495369           1.9755119e-05           7.9564057e-14   search-47/
               5.6839262               2.3220709               1.5582753           1.9107687e-05           2.7775783e-14   search-48/
               5.6827453               2.3656813               1.5658773           1.7612393e-05            3.358093e-14   search-49/
               5.6859139               2.4116139               1.5739401            1.832951e-05           1.2054003e-14   search-50/
               5.6905423               2.4536026               1.5814161           1.6397748e-05           4.3947648e-14   search-51/
               5.6934433               2.4918215               1.5881194           1.6479953e-05           9.7544845e-14   search-52/
               5.6931702               2.5257102               1.5940298           1.6804491e-05           8.9284747e-14   search-53/
               5.6898047               2.5597392               1.6002036           1.7694423e-05           1.2797996e-14   search-54/
               5.6845508               2.5937158               1.6067026           1.7166255e-05           4.1987415e-14   search-55/
               5.6798728               2.6280121               1.6133673           1.8756304e-05           2.4668644e-16   search-56/
               5.6788152               2.6579788               1.6191624           1.7046123e-05           2.7885387e-16   search-57/
               5.6827086               2.6875006               1.6252397           1.8908621e-05           4.2998975e-16   search-58/
               5.6922304               2.7148666               1.6320086           1.6064952e-05           8.0326171e-15   search-59/
               5.7028286               2.7339079               1.6378214           1.9533739e-05           6.3188434e-14   search-60/
               5.7151123               2.7506403               1.6438892           1.8533615e-05           8.9296201e-14   search-61/
                5.728334               2.7653252               1.6500668            1.261691e-05           2.7595431e-14   search-62/
                5.744592               2.7805438               1.6574093           1.1635392e-05           1.9282283e-14   search-63/
                5.763993               2.7960124               1.6659787           1.1877234e-05           9.2172965e-15   search-64/
               5.7837391               2.8096152               1.6745927           1.0090983e-05           8.2367305e-15   search-65/
               5.8070952               2.8235667                1.684737            1.173838e-05           8.1510177e-15   search-66/
               5.8304061               2.8356472               1.6949307           1.4079539e-05           2.9314738e-14   search-67/
               5.8503242                 2.84501               1.7039207           1.6527922e-05           4.0947965e-16   search-68/
               5.8641927               2.8521036               1.7109837           1.9172536e-05           4.6159662e-16   search-69/
               5.8681201               2.8567891                1.715079           1.7823111e-05           4.3511549e-16   search-70/
               5.8653134               2.8597046               1.7178655           1.7298119e-05           3.2530844e-15   search-71/
               5.8516936                2.864124               1.7242715           1.2457654e-05           4.2264746e-14   search-72/
               5.8445515               2.8657429               1.7272737           1.7768139e-05           5.0567432e-16   search-73/
               5.8332282               2.8680401               1.7319069           1.2168554e-05           6.8781758e-14   search-74/
               5.8143055               2.8715583               1.7394966           1.2304581e-05           3.6159057e-16   search-75/
               5.7950374               2.8749774                1.747136           1.0121146e-05            6.908962e-14   search-76/
               5.7692366               2.8794722               1.7572976           1.0095445e-05           2.7911799e-14   search-77/
               5.7359906               2.8852402               1.7703319           1.0591449e-05           4.8342869e-14   search-78/
               5.6954546               2.8922985               1.7861761           1.1240622e-05           2.4873973e-14   search-79/
