                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.3637375                       0                       0           1.9422545e-16  ./initial-2/
                     300               1.3638254                       0                       0           6.8301885e-15  ./initial-1/
                   299.9               1.3639135                       0                       0           2.3155897e-16  ./initial-0/
               273.62322               1.3917037             0.090267779           1.4124946e-05           2.0940893e-15   search-0/
               261.21405               1.4092663              0.13358981           1.8364507e-05           2.9518874e-14   search-1/
               250.61836                1.427791              0.17143062           1.7069336e-05           1.3527623e-14   search-2/
               240.24964               1.4505631              0.20981494           1.7008016e-05           1.5047504e-14   search-3/
               231.73037               1.4745418              0.24321474            1.719817e-05           3.5012472e-14   search-4/
               224.63732               1.5003761              0.27351053           1.6578092e-05            2.866785e-14   search-5/
               218.14781               1.5322199              0.30533978           1.8825509e-05           1.5634309e-14   search-6/
               213.36411               1.5656345               0.3345724           1.6982799e-05           3.8659751e-14   search-7/
               209.70677               1.6052845              0.36609763            1.570365e-05           2.4311748e-14   search-8/
               207.60762               1.6480673              0.39823824           1.1831477e-05           1.4788868e-14   search-9/
               207.21763               1.7232888              0.45340836           1.2150657e-05           3.8768811e-16   search-10/
               208.62311               1.7731034              0.49023322           1.8907424e-05           3.7386242e-15   search-11/
               210.78042                1.818974              0.52462713           1.8341676e-05           1.7958308e-16   search-12/
               213.75351               1.8671068              0.56128467            1.588232e-05           6.9523627e-14   search-13/
               217.42187               1.9165181              0.59952243           1.5285738e-05           1.4658215e-14   search-14/
               221.66928               1.9666274              0.63889764           1.4358762e-05           1.9856348e-14   search-15/
               226.39353               2.0170538              0.67908564           1.2901713e-05           4.9042784e-15   search-16/
               231.51091               2.0675602               0.7198583           1.1333279e-05           2.7113973e-15   search-17/
               237.66706               2.1243996              0.76631275           1.2269068e-05           2.6576388e-15   search-18/
               244.17008               2.1810771              0.81318416           1.1659719e-05            4.518393e-15   search-19/
                 250.966               2.2375242              0.86036672           1.0414069e-05            4.342037e-15   search-20/
               259.18916               2.3028523              0.91555554           1.1821034e-05           2.0591804e-15   search-21/
                267.7078               2.3677438              0.97096497           1.1420975e-05            4.749716e-15   search-22/
               276.48957               2.4321504               1.0265265           1.0232808e-05           3.9555861e-15   search-23/
               287.08502               2.5069491               1.0917593           1.1729576e-05           3.8027158e-15   search-24/
               297.98838               2.5809809               1.1570855            1.141971e-05           5.3095841e-15   search-25/
                309.1847               2.6542084               1.2224749           1.0367631e-05           3.9827394e-15   search-26/
               322.49359               2.7379067               1.2982006           1.1910015e-05           5.6820184e-15   search-27/
               336.17032                2.820489               1.3739957           1.2028182e-05           4.8883639e-15   search-28/
               350.20286               2.9020516               1.4499198           1.1678015e-05           9.7790419e-15   search-29/
               364.56822               2.9828615               1.5261023           1.1200836e-05           6.9035861e-15   search-30/
               379.21912               3.0634124               1.6027402           1.1025428e-05           1.0293668e-14   search-31/
               394.07028               3.1444427               1.6800748           1.1121732e-05           1.8159046e-14   search-32/
               408.98881               3.2270166               1.7584248           1.1899178e-05           4.7279071e-14   search-33/
                423.7789               3.3132072               1.8385776           1.4343643e-05            2.463225e-16   search-34/
               436.08383               3.3960401               1.9118658           1.6965624e-05           3.6895593e-15   search-35/
               439.37338               3.4277251                1.937556           6.2122159e-06           1.9477764e-16   search-37/
               439.74721               3.4347572               1.9428606           9.1527102e-07           2.7992843e-16   search-41/
               439.78464               3.4361395               1.9438817            7.955982e-08           3.5872419e-16   search-46/
               439.79917               3.4369868               1.9445049           1.2658277e-08           4.2463962e-15   search-49/
