physical_id,case,group,direction,step,Re,input
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,1,300.02,1.978865
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,2,300.0,1.9787328
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,3,299.98,1.9786006
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,4,284.7166,1.8703109
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,5,278.01665,1.8103449
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,6,273.82952,1.7613287
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,7,270.73643,1.702613
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,8,270.39542,1.6894361
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,9,270.16916,1.6701658
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,10,270.62322,1.6366441
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,11,272.53251,1.5987857
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,12,276.49976,1.5548127
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,13,282.17352,1.5068074
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,14,287.79051,1.4611921
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,15,292.8844,1.4159518
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,16,296.97036,1.3716105
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,17,299.85297,1.3302723
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,18,301.76379,1.3010405
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,19,303.92666,1.2763588
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,20,308.70091,1.244884
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,21,313.95174,1.224515
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,22,319.22998,1.2100832
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,23,324.85002,1.1982255
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,24,332.35468,1.1857516
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,25,341.55675,1.1737242
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,26,352.36199,1.1625211
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,27,365.00252,1.1520345
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,28,379.68508,1.1422362
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,29,396.55788,1.1331432
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,30,415.78721,1.1247479
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,31,437.58034,1.1170201
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,32,462.18753,1.1099199
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,33,489.91074,1.1034018
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,34,519.90231,1.0976292
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,35,549.89607,1.0928345
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,36,579.89122,1.0887776
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,37,609.88742,1.0852919
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,38,639.88441,1.0822584
re300_lx10_lz6_021,re300_lx10_lz6,C,minus,39,669.88201,1.0795892
