            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
     0.0364312     0.0502136    0.00201736     0.0113575    0.00938614   0.000133062  -0.000363269             0    0.00473447    0.00330483   -0.00142964     0.0067484
    0.00239868     0.0033824   0.000151744   0.000209031   7.48242e-05   6.67205e-08   4.58291e-06   9.14371e-13    0.00571091    0.00287345   -0.00283747   7.62676e-05
   0.000304807   0.000317053   1.93534e-05   0.000291405   0.000243537   8.52912e-08  -7.03478e-05   7.34356e-13   0.000684154   0.000339444  -0.000344711   4.86176e-06
   5.75741e-06   1.92432e-06   1.98065e-07   7.90906e-06   5.73603e-06   6.25925e-11   1.07488e-07  -1.54874e-14   5.03994e-07   2.09687e-07  -2.94308e-07   2.37341e-09
   2.16038e-06   1.50837e-06   3.59936e-08   2.65669e-06   1.89062e-06   7.05929e-12    3.8757e-08  -1.37173e-14   1.27159e-05   6.11275e-06  -6.60317e-06    2.7625e-10
    1.9369e-06   9.90648e-07   4.85211e-08   2.55332e-06   1.81968e-06   6.52179e-12   3.04483e-08  -1.45957e-14    1.0742e-05    5.3565e-06  -5.38546e-06   2.50502e-10
    1.8343e-06    6.9196e-07   4.39884e-08   2.49971e-06   1.78291e-06    6.2505e-12  -1.07459e-08  -1.47767e-14   9.50796e-06    4.7308e-06  -4.77716e-06   2.38068e-10
   1.77603e-06   5.65882e-07    4.2064e-08   2.44674e-06   1.74555e-06   5.98831e-12  -2.96677e-08  -1.48098e-14   8.80906e-06   4.40626e-06  -4.40279e-06   2.27588e-10
   1.73397e-06   5.04042e-07   4.04262e-08   2.39951e-06   1.71213e-06   5.75926e-12  -7.63567e-08  -1.47188e-14   8.39393e-06   4.11187e-06  -4.28206e-06    2.1866e-10
    1.6995e-06   4.81618e-07   4.05089e-08   2.35435e-06   1.67997e-06   5.54463e-12  -7.87579e-08  -1.45992e-14   8.28472e-06     4.094e-06  -4.19072e-06   2.10494e-10
   1.66688e-06   4.67259e-07   3.92891e-08   2.31021e-06   1.64863e-06   5.33862e-12  -8.96987e-08  -1.44145e-14   8.12071e-06    4.0016e-06  -4.11911e-06   2.02693e-10
   1.63551e-06   4.57722e-07   3.79511e-08    2.2669e-06   1.61781e-06   5.14026e-12  -9.84079e-08  -1.42011e-14   7.97675e-06   3.91869e-06  -4.05805e-06   1.95184e-10
   1.60485e-06   4.49141e-07   3.68718e-08   2.22442e-06   1.58755e-06   4.94938e-12  -1.01325e-07  -1.39769e-14   7.84329e-06   3.85256e-06  -3.99073e-06   1.87956e-10
   1.57416e-06   4.40362e-07   3.60272e-08   2.18191e-06   1.55727e-06   4.76203e-12   -1.0042e-07  -1.37447e-14   7.70789e-06   3.79308e-06   -3.9148e-06    1.8086e-10
   1.54449e-06   4.31633e-07   3.56003e-08   2.14087e-06   1.52802e-06   4.58459e-12   -9.4258e-08  -1.35076e-14     7.577e-06   3.74494e-06  -3.83207e-06   1.74137e-10
   1.51481e-06   4.19618e-07   3.48622e-08   2.10048e-06   1.49923e-06   4.41323e-12  -8.25042e-08  -1.32697e-14   7.45388e-06   3.71323e-06  -3.74066e-06    1.6764e-10
   1.49092e-06   4.48556e-07   3.79248e-08   2.05987e-06   1.47044e-06    4.2445e-12   -1.2218e-07  -1.31108e-14   7.40459e-06   3.57513e-06  -3.82946e-06   1.61378e-10
   1.45897e-06    4.1983e-07   3.42625e-08   2.01984e-06   1.44196e-06   4.08095e-12   -9.8878e-08  -1.28763e-14   7.27035e-06   3.57774e-06  -3.69261e-06    1.5514e-10
    1.4306e-06    4.0627e-07   3.30697e-08   1.98168e-06   1.41473e-06   3.92816e-12  -9.02274e-08  -1.26232e-14   7.12736e-06    3.5253e-06  -3.60206e-06   1.49317e-10
   1.40391e-06   4.07806e-07   3.33357e-08   1.94281e-06   1.38711e-06   3.77562e-12  -8.86735e-08  -1.24161e-14   7.09029e-06   3.50317e-06  -3.58711e-06   1.43598e-10
   1.37631e-06    3.9578e-07   3.19223e-08   1.90547e-06   1.36048e-06   3.63184e-12  -8.59432e-08  -1.21858e-14   6.99432e-06   3.45726e-06  -3.53706e-06    1.3812e-10
