                     %Re                     obs                       s                guesserr                   error     directory
                  300.02               1.1300141                       0                       0           3.4840647e-16  ./initial-2/
                     300               1.1300071                       0                       0           7.1845373e-16  ./initial-1/
                  299.98               1.1300001                       0                       0           3.3172635e-16  ./initial-0/
               296.14709                1.129668             0.012846716           1.4554283e-05           6.5722158e-14   search-0/
               295.13114               1.1317883             0.016718295           1.7847381e-05            1.526458e-15   search-1/
               294.63097               1.1346031             0.019715693           1.9198574e-05           1.0562061e-14   search-2/
               294.34954               1.1365243             0.021657541            1.235216e-05           6.7619414e-16   search-3/
               293.95252               1.1391377             0.024322132           1.1983247e-05           4.7812645e-16   search-4/
               293.31063               1.1428115             0.028214145           1.2434141e-05           4.4654893e-15   search-5/
               292.48655               1.1467031             0.032619355            1.204394e-05           3.4458962e-15   search-6/
               291.37258               1.1510113             0.037941326           1.1469751e-05           2.8836884e-15   search-7/
               289.86634               1.1557853             0.044503137           1.1358929e-05           2.3758347e-15   search-8/
               287.89074               1.1609838             0.052536219           1.1500495e-05           4.9594641e-16   search-9/
               285.33663               1.1667104             0.062444043           1.1366927e-05           2.0612924e-16   search-10/
               282.03824               1.1732446              0.07486653           1.1086008e-05           1.9575468e-16   search-11/
               277.77764               1.1810508             0.090659548           1.0857646e-05           1.2799715e-16   search-12/
               272.30027               1.1908651              0.11087795            1.075764e-05           5.5412374e-14   search-13/
               265.36067               1.2038794              0.13671843           1.0815212e-05           8.4693115e-14   search-14/
               256.94511               1.2218361               0.1689585           1.1214903e-05           6.4688113e-14   search-15/
               248.79896               1.2433288              0.20211104             1.05936e-05           6.8429318e-14   search-16/
               241.16749               1.2703369              0.23701599           1.2613685e-05           1.7670729e-14   search-17/
               234.50563               1.3063533              0.27586164           1.6126566e-05            2.814452e-16   search-18/
               230.25853               1.3518808              0.31856603           1.6525778e-05           4.0511497e-15   search-19/
               229.44157               1.3750027               0.3392082           5.7618465e-06           3.0996297e-14   search-21/
               229.58125               1.4121488                0.372084            7.184326e-06           5.0826234e-15   search-22/
               231.49111               1.4557295              0.41117264           1.1352935e-05           4.8569243e-16   search-23/
               235.29529               1.5085572              0.45961178           1.7109174e-05           8.9943344e-16   search-24/
               239.82409               1.5742301              0.51965758           1.7150904e-05           4.1818962e-14   search-25/
               240.50268               1.5901151              0.53389583           2.4803837e-06           1.2029784e-15   search-28/
               240.94163               1.6075725              0.54941389           1.6430751e-06            4.190511e-15   search-30/
               240.99086               1.6256396              0.56540323           6.0836881e-06           3.2979396e-15   search-31/
               240.36952               1.6473009                0.584684           6.9337948e-06           2.1593028e-16   search-32/
               238.93737               1.6661599              0.60204259           9.5927215e-06           7.4222388e-14   search-33/
               236.67824                1.681022              0.61719803           1.1877057e-05           4.8190869e-14   search-34/
               233.47874               1.6924173              0.63187575           1.3343034e-05           7.8702735e-14   search-35/
               229.28383               1.7021469              0.64829711           1.2904384e-05           5.0635227e-14   search-36/
               224.43912               1.7133793              0.66726016           1.0923799e-05           1.8971502e-16   search-37/
               219.59384               1.7301765              0.68921037           1.2568964e-05           2.4278586e-16   search-38/
               215.56684               1.7571545              0.71659943            1.803888e-05           5.3553072e-16   search-39/
               214.11654               1.7790457              0.73656613           1.6602972e-05           2.3899833e-14   search-40/
                213.9188               1.8194806              0.77235508           1.3184527e-05           2.2431036e-16   search-41/
               215.47252               1.8532002              0.80264137           1.6867481e-05           1.0761745e-15   search-42/
               218.60395               1.8907359              0.83745999           1.7092849e-05            2.733264e-16   search-43/
               223.17425               1.9301341              0.87550842           1.6097649e-05           2.0155597e-16   search-44/
               228.94382               1.9710318              0.91649331           1.6697823e-05           2.5670316e-16   search-45/
               234.70843               2.0086805              0.95495453           1.6555212e-05           6.8481384e-16   search-46/
               238.08972               2.0310757              0.97775392           1.7765941e-05           2.2441011e-15   search-47/
               239.86274               2.0431422              0.98995861           1.8603104e-05           9.5764505e-14   search-48/
