      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  300.02     0.0787021      0.107962      0.010311     0.0250186     0.0461727   0.000732247             0             0      0.130014     0.0650071    -0.0650071      0.130014
     300     0.0787033      0.107964     0.0103106      0.025019     0.0461695   0.000732259             0             0      0.130007     0.0650036    -0.0650036      0.130007
  299.98     0.0787044      0.107965     0.0103102     0.0250194     0.0461663    0.00073227             0             0          0.13     0.0650001    -0.0650001          0.13
 296.147     0.0795021      0.109122     0.0102305     0.0250762     0.0453995   0.000733477             0             0      0.129668      0.064834     -0.064834      0.129668
 295.131     0.0806666      0.110798     0.0102705     0.0251484     0.0453089   0.000737927             0             0      0.131788     0.0658942    -0.0658942      0.131788
 294.631       0.08186      0.112498     0.0103675      0.025274     0.0455437    0.00074626             0             0      0.134603     0.0673015    -0.0673015      0.134603
  294.35     0.0826072      0.113556     0.0104446     0.0253743     0.0457797   0.000752944             0             0      0.136524     0.0682622    -0.0682622      0.136524
 293.953     0.0835765      0.114922     0.0105584     0.0255257     0.0461557   0.000763039             0             0      0.139138     0.0695689    -0.0695689      0.139138
 293.311     0.0848794      0.116748     0.0107313     0.0257633      0.046755   0.000778906             0             0      0.142812     0.0714058    -0.0714058      0.142812
 292.487     0.0862078        0.1186     0.0109276     0.0260432     0.0474518   0.000797663             0             0      0.146703     0.0733516    -0.0733516      0.146703
 291.373     0.0876344      0.120577      0.011159     0.0263856     0.0482779   0.000820721             0             0      0.151011     0.0755056    -0.0755056      0.151011
 289.866     0.0891753        0.1227     0.0114318     0.0268045     0.0492463   0.000849168             0             0      0.155785     0.0778927    -0.0778927      0.155785
 287.891     0.0908174      0.124947      0.011748     0.0273081     0.0503529   0.000883745             0             0      0.160984     0.0804919    -0.0804919      0.160984
 285.337      0.092594      0.127362     0.0121184     0.0279173     0.0516224   0.000926228             0             0       0.16671     0.0833552    -0.0833552       0.16671
 282.038      0.094589      0.130054     0.0125659     0.0286731     0.0531177   0.000980047             0             0      0.173245     0.0866223    -0.0866223      0.173245
 277.778     0.0969361        0.1332     0.0131281     0.0296395     0.0549407    0.00105085             0             0      0.181051     0.0905254    -0.0905254      0.181051
   272.3     0.0998374      0.137067      0.013863     0.0309125     0.0572435    0.00114776             0             0      0.190865     0.0954326    -0.0954326      0.190865
 265.361      0.103604      0.142063     0.0148612      0.032634     0.0602489    0.00128583             0             0      0.203879       0.10194      -0.10194      0.203879
 256.945      0.108654      0.148742     0.0162475     0.0349781     0.0642216    0.00148745             0             0      0.221836      0.110918     -0.110918      0.221836
 248.799      0.114483      0.156445     0.0178868     0.0376555     0.0686548    0.00173788             0             0      0.243329      0.121664     -0.121664      0.243329
 241.167      0.121494      0.165722     0.0198897     0.0407696     0.0737188    0.00205776             0             0      0.270337      0.135168     -0.135168      0.270337
 234.506      0.130342      0.177473     0.0224432     0.0444742     0.0796532    0.00248165             0             0      0.306353      0.153177     -0.153177      0.306353
 230.259      0.140799      0.191444     0.0254729     0.0484671     0.0859733    0.00299793             0             0      0.351881       0.17594      -0.17594      0.351881
 229.442      0.145832      0.198208     0.0269299     0.0502256     0.0887394    0.00324783             0             0      0.375003      0.187501     -0.187501      0.375003
 229.581      0.153572      0.208661     0.0291642     0.0527116     0.0926376    0.00362906             0             0      0.412149      0.206074     -0.206074      0.412149
 231.491      0.162179      0.220361     0.0316408     0.0551698     0.0964782    0.00404484             0             0       0.45573      0.227865     -0.227865       0.45573
 235.295      0.172075      0.233882     0.0345072     0.0576883      0.100349    0.00451869             0             0      0.508557      0.254279     -0.254279      0.508557
 239.824      0.183851      0.249921     0.0381066     0.0607426      0.104657    0.00514177             0             0       0.57423      0.287115     -0.287115       0.57423
 240.503      0.186643      0.253685     0.0390285     0.0615815      0.105727     0.0053155             0             0      0.590115      0.295058     -0.295058      0.590115
 240.942      0.189693      0.257765     0.0400818      0.062589      0.106953    0.00552394             0             0      0.607572      0.303786     -0.303786      0.607572
 240.991       0.19283      0.261921     0.0412274     0.0637531      0.108301    0.00576415             0             0       0.62564       0.31282      -0.31282       0.62564
  240.37      0.196572      0.266805     0.0426988     0.0653685      0.110066    0.00609623             0             0      0.647301       0.32365      -0.32365      0.647301
 238.937      0.199834      0.270964     0.0441117     0.0670798      0.111821    0.00644554             0             0       0.66616       0.33308      -0.33308       0.66616
 236.678      0.202456       0.27419     0.0453915     0.0688211      0.113501    0.00679673             0             0      0.681022      0.340511     -0.340511      0.681022
 233.479      0.204587      0.276672     0.0465884     0.0706661      0.115193    0.00716418             0             0      0.692417      0.346209     -0.346209      0.692417
 229.284       0.20658       0.27887     0.0478328      0.072763      0.117069    0.00758244             0             0      0.702147      0.351073     -0.351073      0.702147
 224.439      0.208975      0.281515     0.0492971     0.0752334      0.119304    0.00809026             0             0      0.713379       0.35669      -0.35669      0.713379
 219.594      0.212402      0.285484     0.0511704     0.0781652       0.12205    0.00872821             0             0      0.730177      0.365088     -0.365088      0.730177
 215.567      0.217539      0.291734     0.0536409     0.0816125        0.1254    0.00953794             0             0      0.757154      0.378577     -0.378577      0.757154
 214.117      0.221485      0.296697     0.0553636     0.0837658       0.12754     0.0100818             0             0      0.779046      0.389523     -0.389523      0.779046
 213.919      0.228394      0.305635     0.0581262     0.0868138      0.130584     0.0109153             0             0      0.819481       0.40974      -0.40974      0.819481
 215.473      0.233841      0.312859     0.0601222     0.0886987       0.13243     0.0114821             0             0        0.8532        0.4266       -0.4266        0.8532
 218.604      0.239604      0.320649     0.0620864     0.0902756      0.133903     0.0120044             0             0      0.890736      0.445368     -0.445368      0.890736
 223.174      0.245354      0.328546     0.0639124     0.0914852      0.134937     0.0124543             0             0      0.930134      0.465067     -0.465067      0.930134
 228.944       0.25106      0.336471     0.0656251     0.0924301      0.135648       0.01285             0             0      0.971032      0.485516     -0.485516      0.971032
 234.708       0.25614      0.343527      0.067143     0.0932557       0.13623     0.0132048             0             0       1.00868       0.50434      -0.50434       1.00868
  238.09      0.259083       0.34754     0.0681129     0.0939375      0.136737     0.0134636             0             0       1.03108      0.515538     -0.515538       1.03108
 239.863       0.26059      0.349498     0.0687369     0.0945562      0.137206     0.0136656             0             0       1.04314      0.521571     -0.521571       1.04314
