                     %Re                     obs                       s                guesserr                   error     directory
                  300.02               2.7389323                       0                       0           5.7362886e-16  ./initial-2/
                     300               2.7388438                       0                       0           2.2710359e-14  ./initial-1/
                  299.98               2.7387553                       0                       0           6.9081172e-16  ./initial-0/
               293.88429               2.7123365             0.022566468           1.3373026e-05           1.4043437e-14   search-0/
               290.42886               2.6973787             0.035313764           1.7483938e-05           2.7492505e-14   search-1/
               286.97286               2.6817729             0.048165884           1.4894619e-05           1.3294371e-14   search-2/
                282.9628               2.6622465             0.063315179           1.1701484e-05           2.4913895e-14   search-3/
               279.02164               2.6409747             0.078576523           1.0077729e-05           1.8108775e-14   search-4/
               274.66768               2.6141532             0.096084683           1.2207683e-05           3.7911116e-14   search-5/
               270.49264               2.5834953              0.11394462            1.808073e-05           1.9617349e-16   search-6/
               267.52961               2.5571007              0.12774405           1.9944206e-05           2.9005269e-16   search-7/
                265.2987                2.534087              0.13896479            1.829252e-05           8.7571128e-14   search-8/
               263.22782               2.5115209              0.14971358           1.5258851e-05            2.605001e-16   search-9/
               261.22172               2.4902507              0.15996193           1.2041828e-05           4.0150258e-16   search-10/
               259.18472               2.4696356              0.17009893           1.3738959e-05           1.9393149e-16   search-11/
               257.09533               2.4492665              0.18028798           1.2075643e-05            1.698142e-14   search-12/
               254.67646                2.427347              0.19164849           1.2153592e-05            3.128214e-16   search-13/
               252.16348               2.4085393               0.2024801           1.3433821e-05            6.488376e-16   search-14/
                249.4487               2.3936527              0.21303626           1.5470222e-05           1.0196643e-15   search-15/
               246.47164               2.3834743              0.22363283            1.450234e-05           5.1746238e-16   search-16/
               243.73481               2.3834843              0.23275561            1.691217e-05           2.1583129e-14   search-17/
               243.06981                2.388181              0.23555817           7.1184453e-06           1.4624415e-15   search-19/
               242.76829               2.3934485              0.23772823           4.3945507e-06           7.3741534e-16   search-21/
               242.66363                2.397101              0.23910669            6.491688e-06           8.6108577e-14   search-22/
               242.65681                2.397433              0.23922999           1.1434817e-06           3.3034744e-16   search-23/
               242.64441                2.398089              0.23947306           2.9339653e-09           5.9115033e-15   search-24/
               242.62381               2.3993864              0.23995172           5.1451909e-09           3.4449363e-14   search-25/
                242.5978               2.4017488               0.2408186           3.7512675e-08           5.6451732e-15   search-26/
               242.58942               2.4029439              0.24125586           2.0356447e-07           2.0436405e-15   search-27/
               242.58221               2.4046221              0.24186909           3.3131002e-08           3.3376527e-14   search-28/
               242.58366               2.4091484               0.2435217           5.8192468e-08           1.9977884e-15   search-29/
               242.67803               2.4222341              0.24830987            8.450413e-07           3.0944104e-15   search-30/
               242.73165               2.4284476              0.25058558           7.9855011e-07           1.4391824e-15   search-33/
               242.75504               2.4319348              0.25186117           5.5710959e-07            3.791102e-16   search-36/
               242.76494               2.4340387              0.25263006           2.1492491e-07           4.3832334e-14   search-39/
               242.76871               2.4352279              0.25306445           6.1455711e-08           3.1140483e-15   search-42/
               242.77116               2.4366573              0.25358642           4.2484145e-08           2.4294607e-16   search-44/
               242.76924               2.4390198              0.25444902           2.6004715e-07           9.2520319e-16   search-45/
               242.74315                 2.44305               0.2559231            1.304929e-06           4.5807805e-16   search-46/
               242.63349               2.4484999              0.25794625           5.9486254e-06           6.3400396e-16   search-47/
               242.42833               2.4527112              0.25962908           9.5479402e-06           5.4045898e-16   search-48/
               242.11757                2.455564              0.26109808           9.9311648e-06           2.3960064e-16   search-49/
