      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  300.02      0.337682      0.421943     0.0948306      0.202558      0.186196     0.0500226             0             0       1.75763      0.878815     -0.878815       1.73893
     300      0.337678      0.421936     0.0948282       0.20256      0.186197     0.0500228             0             0       1.75755      0.878774     -0.878774       1.73884
  299.98      0.337673      0.421928     0.0948258      0.202561      0.186198      0.050023             0             0       1.75746      0.878732     -0.878732       1.73876
 293.884      0.336241      0.419561      0.094152      0.203027      0.186414     0.0500846             0             0        1.7325       0.86625      -0.86625       1.71234
 290.429      0.335369      0.418122     0.0938074      0.203268      0.186424     0.0501179             0             0       1.71834      0.859172     -0.859172       1.69738
 286.973      0.334418      0.416569     0.0934545      0.203488      0.186363     0.0501412             0             0       1.70354       0.85177      -0.85177       1.68177
 282.963      0.333178      0.414572     0.0929994      0.203708      0.186204     0.0501457             0             0       1.68496      0.842482     -0.842482       1.66225
 279.022      0.331765      0.412338       0.09247      0.203871       0.18594     0.0501141             0             0       1.66468      0.832338     -0.832338       1.64097
 274.668      0.329885       0.40943     0.0917401      0.203958      0.185467     0.0500151             0             0       1.63905      0.819523     -0.819523       1.61415
 270.493      0.327577      0.405956     0.0908123      0.203879        0.1847     0.0498134             0             0       1.60971      0.804854     -0.804854        1.5835
  267.53       0.32544      0.402822     0.0899312       0.20364      0.183814      0.049557             0             0       1.58442       0.79221      -0.79221        1.5571
 265.299       0.32347      0.399992     0.0891082      0.203303      0.182877     0.0492722             0             0       1.56233      0.781164     -0.781164       1.53409
 263.228      0.321474      0.397162     0.0882697      0.202883      0.181867     0.0489531             0             0       1.54059      0.770294     -0.770294       1.51152
 261.222      0.319565       0.39447      0.087468      0.202452      0.180908     0.0486373             0             0       1.52001      0.760004     -0.760004       1.49025
 259.185      0.317705      0.391843     0.0866888      0.202031      0.180023     0.0483316             0             0       1.49997      0.749987     -0.749987       1.46964
 257.095      0.315862       0.38923     0.0859202      0.201632      0.179216     0.0480378             0             0        1.4801      0.740052     -0.740052       1.44927
 254.676      0.313904      0.386426     0.0851089      0.201252      0.178475     0.0477458             0             0       1.45865      0.729324     -0.729324       1.42735
 252.163      0.312332      0.384129     0.0844616      0.201033       0.17808     0.0475478             0             0       1.44016      0.720082     -0.720082       1.40854
 249.449        0.3113      0.382553     0.0840298      0.201016      0.178139     0.0474686             0             0       1.42546      0.712728     -0.712728       1.39365
 246.472      0.310954      0.381918     0.0838534      0.201226       0.17876     0.0475234             0             0       1.41527      0.707635     -0.707635       1.38347
 243.735      0.311864      0.383067      0.084135      0.201742      0.180175     0.0477784             0             0       1.41491      0.707457     -0.707457       1.38348
  243.07      0.312693      0.384205     0.0844252      0.202023      0.180928      0.047941             0             0       1.41932      0.709662     -0.709662       1.38818
 242.768      0.313471      0.385288     0.0847049      0.202252       0.18154     0.0480809             0             0       1.42432       0.71216      -0.71216       1.39345
 242.664      0.313973      0.385993     0.0848879      0.202389      0.181909     0.0481673             0             0       1.42779      0.713897     -0.713897        1.3971
 242.657      0.314018      0.386056     0.0849042      0.202401      0.181941     0.0481749             0             0       1.42811      0.714055     -0.714055       1.39743
 242.644      0.314106       0.38618     0.0849364      0.202424      0.182004     0.0481898             0             0       1.42873      0.714367     -0.714367       1.39809
 242.624      0.314278      0.386423     0.0849997      0.202469      0.182126     0.0482187             0             0       1.42997      0.714984     -0.714984       1.39939
 242.598      0.314588      0.386861     0.0851135      0.202548      0.182343       0.04827             0             0       1.43222      0.716108     -0.716108       1.40175
 242.589      0.314743       0.38708     0.0851706      0.202587       0.18245     0.0482953             0             0       1.43335      0.716677     -0.716677       1.40294
 242.582      0.314959      0.387386     0.0852502      0.202639      0.182598     0.0483303             0             0       1.43495      0.717475     -0.717475       1.40462
 242.584      0.315534      0.388203     0.0854622      0.202775      0.182985     0.0484216             0             0       1.43925      0.719626     -0.719626       1.40915
 242.678      0.317165      0.390542      0.086061      0.203121       0.18406     0.0486646             0             0       1.45165      0.725825     -0.725825       1.42223
 242.732       0.31794      0.391665     0.0863407      0.203262      0.184567       0.04877             0             0        1.4575      0.728752     -0.728752       1.42845
 242.755       0.31838      0.392307     0.0864969      0.203333      0.184855      0.048826             0             0       1.46077      0.730387     -0.730387       1.43193
 242.765      0.318647      0.392701     0.0865909      0.203373      0.185032     0.0488586             0             0       1.46274       0.73137      -0.73137       1.43404
 242.769        0.3188      0.392925      0.086644      0.203395      0.185133     0.0488767             0             0       1.46385      0.731925     -0.731925       1.43523
 242.771      0.318985      0.393198     0.0867078       0.20342      0.185256     0.0488979             0             0       1.46518       0.73259      -0.73259       1.43666
 242.769      0.319293      0.393656     0.0868133      0.203458      0.185462     0.0489317             0             0       1.46737      0.733687     -0.733687       1.43902
 242.743      0.319834      0.394464     0.0869932      0.203513      0.185828     0.0489855             0             0       1.47109      0.735546     -0.735546       1.44305
 242.633       0.32061      0.395644     0.0872376       0.20356      0.186365      0.049047             0             0       1.47605      0.738025     -0.738025        1.4485
 242.428      0.321281      0.396691     0.0874295      0.203555      0.186848     0.0490787             0             0       1.47978      0.739888     -0.739888       1.45271
 242.118      0.321834      0.397586     0.0875652      0.203501      0.187268     0.0490804             0             0       1.48217      0.741083     -0.741083       1.45556
