            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.253063      0.347093     0.0760799     0.0426658      0.119023    0.00760853             0             0       1.63616      0.818079     -0.818079       1.50054
      0.254607      0.350802     0.0731958     0.0350706      0.100926    0.00658757  -1.29139e-10   -3.2026e-13       1.53269      0.766345     -0.766345       1.69604
      0.209748      0.287125     0.0644644      0.037307     0.0930326    0.00554748   3.43158e-10  -9.51253e-13       1.14178       0.57089      -0.57089       1.27352
      0.214328      0.292981     0.0670009     0.0393164     0.0940525    0.00603491   8.88061e-11   -2.8579e-13       1.22866      0.614332     -0.614332       1.28876
      0.222942      0.304227     0.0712431     0.0421512     0.0979609     0.0068523   1.85349e-13  -1.43307e-13       1.35435      0.677175     -0.677175       1.39205
      0.234043      0.318645     0.0767848     0.0460564      0.103358    0.00801709  -2.46308e-11  -1.66503e-15       1.51808      0.759041     -0.759041       1.55388
      0.244502      0.332054     0.0824775     0.0500055      0.108948    0.00930309  -1.18145e-12   2.41548e-13       1.68895      0.844477     -0.844477       1.72527
      0.254762      0.345065     0.0884062     0.0540494      0.114758      0.010737   1.36976e-10   3.59334e-14          1.87      0.934999     -0.934999       1.91058
      0.253226      0.343722     0.0861597     0.0517602      0.112238     0.0101026   7.24456e-11   1.46896e-14       1.81629      0.908143     -0.908143       1.84697
      0.257104      0.348344     0.0891539     0.0539681      0.115166      0.010861    1.0191e-10  -2.66549e-14       1.90423      0.952115     -0.952115       1.93312
      0.261105      0.353093     0.0922632     0.0562578      0.118076     0.0116774   1.60514e-11  -6.76645e-14       1.99592      0.997958     -0.997958       2.02484
      0.261335      0.353773     0.0915197     0.0553263      0.117374     0.0114369   9.58209e-12   3.21064e-15       1.97977      0.989883     -0.989883       2.00516
      0.260388      0.352843     0.0903316     0.0542745      0.116225     0.0111055   2.52146e-11   1.19854e-14       1.94703      0.973513     -0.973513       1.97145
      0.261017      0.353518     0.0909838     0.0548352      0.116823     0.0112849   2.51893e-11   5.76965e-15       1.96697      0.983484     -0.983484        1.9904
      0.260135      0.352494     0.0902527     0.0542499      0.116067     0.0110886   1.46192e-11    3.7285e-14       1.94756      0.973779     -0.973779       1.96873
       0.26083      0.353262     0.0909254     0.0548066      0.116705     0.0112712   2.27394e-11   6.09096e-14       1.96814      0.984068     -0.984068       1.98871
      0.260545      0.352944     0.0906572     0.0545854      0.116444     0.0111983   2.00379e-11    5.7831e-14       1.96074       0.98037      -0.98037       1.98084
      0.260811      0.353236     0.0909162      0.054801      0.116691     0.0112689   1.83363e-11   4.38111e-14       1.96855      0.984277     -0.984277        1.9884
      0.260539      0.352936     0.0906524     0.0545838       0.11644     0.0111972   9.36849e-12   4.89025e-14       1.96121      0.980605     -0.980605       1.98069
      0.260807      0.353231     0.0909124     0.0548021      0.116692     0.0112683   9.07909e-12   3.94251e-14       1.96898      0.984489     -0.984489       1.98829
      0.260544      0.352944     0.0906515     0.0545873      0.116446     0.0111975      8.83e-12   3.99678e-14       1.96168      0.980839     -0.980839       1.98069
