            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.254344       0.35145     0.0429756     0.0633837       0.10467     0.0058644             0             0       1.02689      0.513445     -0.513445       1.17524
      0.253948      0.351513     0.0445326     0.0586068     0.0988751     0.0054179   -4.3294e-11  -1.33469e-12       1.13503      0.567514     -0.567514       1.16442
      0.269285      0.372679     0.0509449     0.0595277      0.103313    0.00613893   3.11755e-11   1.55546e-12       1.25812      0.629062     -0.629062       1.32035
      0.240995      0.332545     0.0471904     0.0578264      0.100958    0.00557083   9.95683e-12   1.32993e-12       1.02569      0.512847     -0.512847        1.0928
      0.228988      0.315562     0.0444102     0.0576164     0.0968835    0.00529191  -5.61425e-11   5.45804e-13      0.946694      0.473347     -0.473347      0.966694
      0.217541      0.298594     0.0432822     0.0601362     0.0959354    0.00548972   4.31479e-12   3.40192e-13      0.856534      0.428267     -0.428267      0.872505
      0.219576      0.301924     0.0431387     0.0583777     0.0958188    0.00526891  -4.56152e-11  -4.42273e-13      0.863094      0.431547     -0.431547      0.883358
      0.216932      0.297828     0.0432407     0.0595611     0.0956766    0.00541728  -1.41992e-11  -1.05408e-13      0.848487      0.424244     -0.424244      0.862254
      0.217955      0.299515      0.043107     0.0586591     0.0955319     0.0052991  -8.36896e-12   4.18732e-14      0.856442      0.428221     -0.428221      0.867812
       0.21674      0.297621     0.0431517     0.0592644      0.095534    0.00537434  -1.60329e-11  -1.50798e-13      0.848602      0.424301     -0.424301      0.858753
      0.215424      0.295575     0.0431792     0.0598852     0.0955304    0.00545069   -1.4776e-11  -3.87582e-13      0.839509      0.419755     -0.419755      0.849238
      0.216072      0.296627     0.0430984     0.0594058      0.095494    0.00538652  -2.59561e-12  -3.06004e-13      0.843749      0.421875     -0.421875      0.853172
       0.21663      0.297534     0.0430315     0.0589851     0.0954671    0.00533095   6.90256e-13  -1.56881e-13      0.847255      0.423628     -0.423628      0.856568
      0.215997      0.296548     0.0430513     0.0592927     0.0954803    0.00536903  -5.19342e-13  -6.67948e-14      0.842781      0.421391     -0.421391      0.852002
      0.216257      0.296971     0.0430188     0.0590937     0.0954554    0.00534268  -9.11888e-13  -6.58013e-14      0.844432      0.422216     -0.422216      0.853536
      0.215382      0.295602     0.0430584     0.0595321      0.095469     0.0053981  -1.04268e-11   1.66429e-13      0.838376      0.419188     -0.419188      0.847473
      0.215872      0.296386      0.043018     0.0592119     0.0954413     0.0053566  -8.64107e-12   2.19506e-13      0.841577      0.420788     -0.420788      0.850708
      0.216318      0.297101     0.0429756     0.0589129     0.0954236    0.00531763  -7.86775e-12   1.04843e-13      0.844449      0.422224     -0.422224      0.853605
      0.215427      0.295706     0.0430161     0.0593741     0.0954628    0.00537567  -5.46831e-12   1.47135e-13      0.838163      0.419082     -0.419082      0.847372
      0.215952      0.296542     0.0429755     0.0590479     0.0954427    0.00533355   -6.4667e-12    1.4935e-13      0.841639       0.42082      -0.42082        0.8509
      0.216437      0.297314     0.0429377     0.0587434     0.0954209    0.00529443   2.73066e-13   1.51874e-13      0.844868      0.422434     -0.422434      0.854085
