                     %Lz                     obs                       s                guesserr                   error     directory
               7.1055439               1.5278624                       0                       0           5.4563799e-14  ./initial-2/
               7.1155439               1.5301042                       0                       0           1.4837033e-14  ./initial-1/
               7.1255439               1.5323713                       0                       0            4.737439e-14  ./initial-0/
               7.3846272               1.6030869             0.060878274           1.3141601e-05           6.3899932e-15   search-0/
               7.5026865               1.6483887             0.094817354           1.7394937e-05           2.1415655e-14   search-1/
                7.597779               1.6992708               0.1306563           1.8396541e-05           1.3263318e-14   search-2/
               7.6624909               1.7526158              0.16668656           1.5452504e-05           1.4841625e-14   search-3/
               7.6962321               1.7990163              0.19738011           1.3492561e-05           2.6140496e-15   search-4/
               7.7107495               1.8326176              0.21943488           1.1434119e-05           1.4790313e-16   search-5/
               7.7157297               1.8502102              0.23095379           1.1859574e-05           3.3909537e-14   search-6/
